weekday;day;month;year;time;CONSUMO_TOTAL FNC;AVAC FNC;IT FNC
Fri;6;1;2017;09:00;9.03;4.43;3.82
Fri;6;1;2017;09:15;8.61;3.97;3.83
Fri;6;1;2017;09:30;9.16;4.54;3.82
Fri;6;1;2017;09:45;8.87;3.81;3.83
Fri;6;1;2017;10:00;9.59;4.41;3.84
Fri;6;1;2017;10:15;9.45;4.6;3.83
Fri;6;1;2017;10:30;8.68;3.81;3.84
Fri;6;1;2017;10:45;9.12;4.28;3.83
Fri;6;1;2017;11:00;9.45;4.61;3.83
Fri;6;1;2017;11:15;8.93;4.04;3.84
Fri;6;1;2017;11:30;8.6;3.86;3.84
Fri;6;1;2017;11:45;9.08;4.43;3.83
Fri;6;1;2017;12:00;9.32;4.59;3.83
Fri;6;1;2017;12:15;8.52;3.82;3.83
Fri;6;1;2017;12:30;9.19;4.5;3.83
Fri;6;1;2017;12:45;9.22;4.08;3.83
Fri;6;1;2017;13:00;9.51;4.41;3.82
Fri;6;1;2017;13:15;9.04;4.07;3.83
Fri;6;1;2017;13:30;8.91;4.45;3.84
Fri;6;1;2017;13:45;8.45;4.09;3.83
Fri;6;1;2017;14:00;8.75;4.34;3.83
Fri;6;1;2017;14:15;9.25;4.23;3.82
Fri;6;1;2017;14:30;9.56;4.51;3.83
Fri;6;1;2017;14:45;9.35;4.26;3.82
Fri;6;1;2017;15:00;10.62;5.66;3.83
Fri;6;1;2017;15:15;9.71;4.77;3.83
Fri;6;1;2017;15:30;8.39;3.43;3.86
Fri;6;1;2017;15:45;8.59;3.58;3.86
Fri;6;1;2017;16:00;8.41;3.39;3.86
Fri;6;1;2017;16:15;8.72;3.77;3.85
Fri;6;1;2017;16:30;8.66;3.71;3.86
Fri;6;1;2017;16:45;8.65;3.71;3.86
Fri;6;1;2017;17:00;8.51;3.53;3.86
Fri;6;1;2017;17:15;8.59;3.57;3.86
Fri;6;1;2017;17:30;8.57;3.46;3.87
Fri;6;1;2017;17:45;8.38;3.32;3.86
Fri;6;1;2017;18:00;8.21;3.44;3.86
Fri;6;1;2017;18:15;8.86;3.79;3.86
Fri;6;1;2017;18:30;8.79;3.7;3.85
Fri;6;1;2017;18:45;8.8;3.47;3.85
Fri;6;1;2017;19:00;8.05;2.98;3.85
Fri;6;1;2017;19:15;7.55;2.91;3.85
Fri;6;1;2017;19:30;7.45;2.91;3.84
Fri;6;1;2017;19:45;7.79;3.27;3.82
Fri;6;1;2017;20:00;7.46;2.92;3.82
Fri;6;1;2017;20:15;8.24;3.72;3.83
Fri;6;1;2017;20:30;7.74;3.22;3.82
Fri;6;1;2017;20:45;7.99;3.47;3.82
Fri;6;1;2017;21:00;8.24;3.74;3.83
Fri;6;1;2017;21:15;7.43;2.92;3.82
Fri;6;1;2017;21:30;7.44;2.92;3.83
Fri;6;1;2017;21:45;8.03;3.53;3.82
Fri;6;1;2017;22:00;7.51;2.93;3.83
Fri;6;1;2017;22:15;8.21;3.73;3.82
Fri;6;1;2017;22:30;8.29;3.8;3.81
Fri;6;1;2017;22:45;7.42;2.93;3.81
Fri;6;1;2017;23:00;7.61;3.14;3.82
Fri;6;1;2017;23:15;7.99;3.17;3.81
Fri;6;1;2017;23:30;7.59;2.91;3.81
Fri;6;1;2017;23:45;7.41;2.92;3.81
Sat;7;1;2017;00:00;7.9;3.43;3.81
Sat;7;1;2017;00:15;7.63;3.16;3.81
Sat;7;1;2017;00:30;8.64;4.19;3.81
Sat;7;1;2017;00:45;8.07;3.58;3.81
Sat;7;1;2017;01:00;8.23;3.68;3.8
Sat;7;1;2017;01:15;8.34;3.87;3.81
Sat;7;1;2017;01:30;8.02;3.59;3.81
Sat;7;1;2017;01:45;8.08;3.62;3.8
Sat;7;1;2017;02:00;8.04;3.55;3.8
Sat;7;1;2017;02:15;8.34;3.88;3.8
Sat;7;1;2017;02:30;8.15;3.69;3.8
Sat;7;1;2017;02:45;8.04;3.59;3.81
Sat;7;1;2017;03:00;7.92;3.46;3.81
Sat;7;1;2017;03:15;7.93;3.44;3.81
Sat;7;1;2017;03:30;8.16;3.7;3.81
Sat;7;1;2017;03:45;7.73;3.27;3.8
Sat;7;1;2017;04:00;7.55;3.05;3.8
Sat;7;1;2017;04:15;7.81;3.35;3.8
Sat;7;1;2017;04:30;8.18;3.7;3.8
Sat;7;1;2017;04:45;7.97;3.56;3.8
Sat;7;1;2017;05:00;7.65;3.2;3.8
Sat;7;1;2017;05:15;8.25;3.8;3.8
Sat;7;1;2017;05:30;8.12;3.63;3.8
Sat;7;1;2017;05:45;8.12;3.67;3.8
Sat;7;1;2017;06:00;8.1;3.65;3.8
Sat;7;1;2017;06:15;7.96;3.53;3.8
Sat;7;1;2017;06:30;7.98;3.54;3.8
Sat;7;1;2017;06:45;8.13;3.67;3.8
Sat;7;1;2017;07:00;8.3;3.81;3.8
Sat;7;1;2017;07:15;7.36;2.92;3.8
Sat;7;1;2017;07:30;8.04;3.56;3.81
Sat;7;1;2017;07:45;7.37;2.91;3.81
Sat;7;1;2017;08:00;7.3;2.91;3.81
Sat;7;1;2017;08:15;7.28;2.93;3.81
Sat;7;1;2017;08:30;7.59;3.25;3.8
Sat;7;1;2017;08:45;7.33;2.94;3.81
Sat;7;1;2017;09:00;8.13;3.79;3.81
Sat;7;1;2017;09:15;8.27;3.92;3.8
Sat;7;1;2017;09:30;8.06;3.71;3.8
Sat;7;1;2017;09:45;7.78;3.42;3.8
Sat;7;1;2017;10:00;7.72;3.34;3.81
Sat;7;1;2017;10:15;8.17;3.78;3.81
Sat;7;1;2017;10:30;7.76;3.44;3.81
Sat;7;1;2017;10:45;7.56;3.16;3.81
Sat;7;1;2017;11:00;7.31;2.94;3.82
Sat;7;1;2017;11:15;7.67;3.3;3.82
Sat;7;1;2017;11:30;7.37;2.97;3.81
Sat;7;1;2017;11:45;8.65;4.29;3.82
Sat;7;1;2017;12:00;7.9;3.52;3.82
Sat;7;1;2017;12:15;7.96;3.56;3.81
Sat;7;1;2017;12:30;8.75;3.99;3.81
Sat;7;1;2017;12:45;7.91;3.39;3.81
Sat;7;1;2017;13:00;7.73;3.37;3.81
Sat;7;1;2017;13:15;8.23;3.8;3.81
Sat;7;1;2017;13:30;8.09;3.73;3.81
Sat;7;1;2017;13:45;8.04;3.69;3.81
Sat;7;1;2017;14:00;7.46;3.08;3.81
Sat;7;1;2017;14:15;7.31;2.94;3.81
Sat;7;1;2017;14:30;7.34;2.94;3.81
Sat;7;1;2017;14:45;7.35;2.97;3.81
Sat;7;1;2017;15:00;7.63;3.23;3.82
Sat;7;1;2017;15:15;8.05;3.71;3.81
Sat;7;1;2017;15:30;8.4;4.03;3.81
Sat;7;1;2017;15:45;8.09;3.71;3.82
Sat;7;1;2017;16:00;8.4;4.01;3.81
Sat;7;1;2017;16:15;7.92;3.57;3.8
Sat;7;1;2017;16:30;7.93;3.54;3.81
Sat;7;1;2017;16:45;7.9;3.51;3.81
Sat;7;1;2017;17:00;7.8;3.47;3.81
Sat;7;1;2017;17:15;7.5;3.11;3.81
Sat;7;1;2017;17:30;8.34;3.95;3.81
Sat;7;1;2017;17:45;8.19;3.81;3.81
Sat;7;1;2017;18:00;7.96;3.6;3.82
Sat;7;1;2017;18:15;7.73;3.33;3.81
Sat;7;1;2017;18:30;7.93;3.54;3.82
Sat;7;1;2017;18:45;8.44;4.04;3.82
Sat;7;1;2017;19:00;8.87;4.4;3.83
Sat;7;1;2017;19:15;9.07;4.58;3.83
Sat;7;1;2017;19:30;7.53;3.03;3.82
Sat;7;1;2017;19:45;7.53;3.03;3.82
Sat;7;1;2017;20:00;7.55;3.03;3.82
Sat;7;1;2017;20:15;7.41;2.86;3.82
Sat;7;1;2017;20:30;8.46;3.94;3.82
Sat;7;1;2017;20:45;7.64;3.11;3.82
Sat;7;1;2017;21:00;8.08;3.63;3.82
Sat;7;1;2017;21:15;8.11;3.6;3.82
Sat;7;1;2017;21:30;7.62;3.11;3.83
Sat;7;1;2017;21:45;8.69;4.22;3.82
Sat;7;1;2017;22:00;7.64;3.12;3.82
Sat;7;1;2017;22:15;8.39;3.9;3.82
Sat;7;1;2017;22:30;7.87;3.37;3.81
Sat;7;1;2017;22:45;7.93;3.45;3.82
Sat;7;1;2017;23:00;8.42;3.9;3.82
Sat;7;1;2017;23:15;7.63;3.13;3.83
Sat;7;1;2017;23:30;8.65;4.16;3.82
Sat;7;1;2017;23:45;7.67;3.14;3.83
Sun;8;1;2017;00:00;8.61;4.15;3.82
Sun;8;1;2017;00:15;7.62;3.13;3.81
Sun;8;1;2017;00:30;8.61;4.14;3.82
Sun;8;1;2017;00:45;7.63;3.14;3.81
Sun;8;1;2017;01:00;8.58;4.11;3.81
Sun;8;1;2017;01:15;7.62;3.13;3.81
Sun;8;1;2017;01:30;8.51;4.07;3.81
Sun;8;1;2017;01:45;7.83;3.23;3.81
Sun;8;1;2017;02:00;8.4;3.61;3.81
Sun;8;1;2017;02:15;7.89;3.42;3.81
Sun;8;1;2017;02:30;8.2;3.72;3.81
Sun;8;1;2017;02:45;7.54;3.06;3.8
Sun;8;1;2017;03:00;7.53;3.06;3.8
Sun;8;1;2017;03:15;7.53;3.06;3.8
Sun;8;1;2017;03:30;7.52;3.06;3.8
Sun;8;1;2017;03:45;7.52;3.07;3.8
Sun;8;1;2017;04:00;7.52;3.07;3.8
Sun;8;1;2017;04:15;7.56;3.06;3.8
Sun;8;1;2017;04:30;7.54;3.07;3.81
Sun;8;1;2017;04:45;7.83;3.39;3.8
Sun;8;1;2017;05:00;7.91;3.45;3.8
Sun;8;1;2017;05:15;8.46;4.0;3.8
Sun;8;1;2017;05:30;7.52;3.06;3.81
Sun;8;1;2017;05:45;7.53;3.06;3.8
Sun;8;1;2017;06:00;7.52;3.05;3.8
Sun;8;1;2017;06:15;7.49;3.04;3.81
Sun;8;1;2017;06:30;7.5;3.04;3.81
Sun;8;1;2017;06:45;7.5;3.05;3.81
Sun;8;1;2017;07:00;7.51;3.04;3.8
Sun;8;1;2017;07:15;8.37;3.9;3.8
Sun;8;1;2017;07:30;8.19;3.77;3.81
Sun;8;1;2017;07:45;7.65;3.16;3.81
Sun;8;1;2017;08:00;7.43;3.05;3.81
Sun;8;1;2017;08:15;7.42;3.08;3.8
Sun;8;1;2017;08:30;7.41;3.08;3.8
Sun;8;1;2017;08:45;7.44;3.06;3.8
Sun;8;1;2017;09:00;7.4;3.05;3.81
Sun;8;1;2017;09:15;7.49;3.17;3.8
Sun;8;1;2017;09:30;7.96;3.6;3.8
Sun;8;1;2017;09:45;8.72;4.41;3.81
Sun;8;1;2017;10:00;7.54;3.16;3.81
Sun;8;1;2017;10:15;8.62;4.26;3.82
Sun;8;1;2017;10:30;7.51;3.11;3.82
Sun;8;1;2017;10:45;8.63;4.28;3.82
Sun;8;1;2017;11:00;7.83;3.5;3.81
Sun;8;1;2017;11:15;7.97;3.58;3.82
Sun;8;1;2017;11:30;8.22;3.89;3.82
Sun;8;1;2017;11:45;7.99;3.57;3.82
Sun;8;1;2017;12:00;8.17;3.82;3.82
Sun;8;1;2017;12:15;7.96;3.56;3.83
Sun;8;1;2017;12:30;8.25;3.89;3.83
Sun;8;1;2017;12:45;7.96;3.57;3.82
Sun;8;1;2017;13:00;8.25;3.91;3.82
Sun;8;1;2017;13:15;7.89;3.49;3.82
Sun;8;1;2017;13:30;8.23;3.89;3.82
Sun;8;1;2017;13:45;7.88;3.5;3.81
Sun;8;1;2017;14:00;8.06;3.72;3.81
Sun;8;1;2017;14:15;8.12;3.73;3.82
Sun;8;1;2017;14:30;8.2;3.8;3.82
Sun;8;1;2017;14:45;8.1;3.64;3.82
Sun;8;1;2017;15:00;8.61;3.94;3.81
Sun;8;1;2017;15:15;7.89;3.47;3.81
Sun;8;1;2017;15:30;8.18;3.85;3.82
Sun;8;1;2017;15:45;7.83;3.46;3.82
Sun;8;1;2017;16:00;8.07;3.68;3.81
Sun;8;1;2017;16:15;7.45;3.07;3.81
Sun;8;1;2017;16:30;7.47;3.06;3.82
Sun;8;1;2017;16:45;7.45;3.07;3.82
Sun;8;1;2017;17:00;7.44;3.07;3.82
Sun;8;1;2017;17:15;7.46;3.07;3.82
Sun;8;1;2017;17:30;8.27;3.89;3.81
Sun;8;1;2017;17:45;8.24;3.89;3.82
Sun;8;1;2017;18:00;7.54;3.11;3.82
Sun;8;1;2017;18:15;7.44;3.04;3.83
Sun;8;1;2017;18:30;7.44;3.04;3.82
Sun;8;1;2017;18:45;7.46;3.04;3.82
Sun;8;1;2017;19:00;7.55;3.04;3.82
Sun;8;1;2017;19:15;8.47;3.99;3.82
Sun;8;1;2017;19:30;7.88;3.32;3.83
Sun;8;1;2017;19:45;8.11;3.6;3.82
Sun;8;1;2017;20:00;7.56;3.05;3.83
Sun;8;1;2017;20:15;7.55;3.04;3.82
Sun;8;1;2017;20:30;7.57;3.04;3.83
Sun;8;1;2017;20:45;7.55;3.05;3.82
Sun;8;1;2017;21:00;8.63;4.16;3.82
Sun;8;1;2017;21:15;8.27;3.79;3.81
Sun;8;1;2017;21:30;8.22;3.71;3.82
Sun;8;1;2017;21:45;8.33;3.87;3.82
Sun;8;1;2017;22:00;8.15;3.64;3.82
Sun;8;1;2017;22:15;8.31;3.85;3.81
Sun;8;1;2017;22:30;8.09;3.57;3.81
Sun;8;1;2017;22:45;9.25;4.83;3.82
Sun;8;1;2017;23:00;10.11;5.67;3.81
Sun;8;1;2017;23:15;9.29;4.87;3.81
Sun;8;1;2017;23:30;8.91;4.52;3.81
Sun;8;1;2017;23:45;8.55;4.07;3.82
Mon;9;1;2017;00:00;9.2;4.74;3.82
Mon;9;1;2017;00:15;8.25;3.81;3.81
Mon;9;1;2017;00:30;9.11;4.7;3.81
Mon;9;1;2017;00:45;8.25;3.82;3.81
Mon;9;1;2017;01:00;9.15;4.75;3.81
Mon;9;1;2017;01:15;8.24;3.83;3.8
Mon;9;1;2017;01:30;9.13;4.7;3.8
Mon;9;1;2017;01:45;8.29;3.85;3.8
Mon;9;1;2017;02:00;9.1;4.71;3.81
Mon;9;1;2017;02:15;8.32;3.87;3.82
Mon;9;1;2017;02:30;8.88;4.48;3.81
Mon;9;1;2017;02:45;8.51;4.08;3.8
Mon;9;1;2017;03:00;8.6;4.19;3.8
Mon;9;1;2017;03:15;8.81;4.38;3.81
Mon;9;1;2017;03:30;8.33;3.95;3.8
Mon;9;1;2017;03:45;9.01;4.6;3.8
Mon;9;1;2017;04:00;8.31;3.85;3.8
Mon;9;1;2017;04:15;9.42;4.71;3.8
Mon;9;1;2017;04:30;8.27;3.84;3.8
Mon;9;1;2017;04:45;9.02;4.63;3.8
Mon;9;1;2017;05:00;8.47;3.92;3.8
Mon;9;1;2017;05:15;8.54;4.14;3.8
Mon;9;1;2017;05:30;8.83;4.4;3.8
Mon;9;1;2017;05:45;8.28;3.88;3.8
Mon;9;1;2017;06:00;9.08;4.65;3.8
Mon;9;1;2017;06:15;8.26;3.84;3.8
Mon;9;1;2017;06:30;9.05;4.67;3.81
Mon;9;1;2017;06:45;8.24;3.82;3.8
Mon;9;1;2017;07:00;8.81;4.42;3.81
Mon;9;1;2017;07:15;8.5;4.06;3.8
Mon;9;1;2017;07:30;8.27;3.87;3.81
Mon;9;1;2017;07:45;9.06;4.6;3.82
Mon;9;1;2017;08:00;8.15;3.81;3.8
Mon;9;1;2017;08:15;9.02;4.73;3.8
Mon;9;1;2017;08:30;8.23;3.9;3.81
Mon;9;1;2017;08:45;8.43;4.03;3.82
Mon;9;1;2017;09:00;9.32;4.57;3.83
Mon;9;1;2017;09:15;8.58;3.88;3.84
Mon;9;1;2017;09:30;9.43;4.72;3.84
Mon;9;1;2017;09:45;8.64;3.88;3.83
Mon;9;1;2017;10:00;8.86;4.19;3.83
Mon;9;1;2017;10:15;9.1;4.41;3.83
Mon;9;1;2017;10:30;8.62;3.9;3.83
Mon;9;1;2017;10:45;9.47;4.78;3.84
Mon;9;1;2017;11:00;8.95;3.94;3.84
Mon;9;1;2017;11:15;9.48;4.69;3.84
Mon;9;1;2017;11:30;8.77;4.04;3.84
Mon;9;1;2017;11:45;8.63;3.93;3.83
Mon;9;1;2017;12:00;9.72;4.78;3.83
Mon;9;1;2017;12:15;8.74;3.93;3.83
Mon;9;1;2017;12:30;9.31;4.66;3.84
Mon;9;1;2017;12:45;8.97;4.09;3.83
Mon;9;1;2017;13:00;9.17;4.0;3.83
Mon;9;1;2017;13:15;9.86;4.74;3.83
Mon;9;1;2017;13:30;9.02;3.95;3.83
Mon;9;1;2017;13:45;9.92;4.85;3.83
Mon;9;1;2017;14:00;8.64;3.94;3.83
Mon;9;1;2017;14:15;9.43;4.78;3.83
Mon;9;1;2017;14:30;8.72;3.97;3.83
Mon;9;1;2017;14:45;8.91;4.22;3.84
Mon;9;1;2017;15:00;9.25;4.55;3.83
Mon;9;1;2017;15:15;8.65;3.94;3.83
Mon;9;1;2017;15:30;9.55;4.83;3.84
Mon;9;1;2017;15:45;8.65;3.95;3.83
Mon;9;1;2017;16:00;9.51;4.81;3.83
Mon;9;1;2017;16:15;8.62;3.95;3.83
Mon;9;1;2017;16:30;9.46;4.78;3.83
Mon;9;1;2017;16:45;8.66;3.94;3.84
Mon;9;1;2017;17:00;9.27;4.58;3.84
Mon;9;1;2017;17:15;8.9;4.18;3.83
Mon;9;1;2017;17:30;8.67;3.95;3.82
Mon;9;1;2017;17:45;9.17;4.79;3.81
Mon;9;1;2017;18:00;8.33;3.95;3.82
Mon;9;1;2017;18:15;9.2;4.8;3.82
Mon;9;1;2017;18:30;8.16;3.81;3.82
Mon;9;1;2017;18:45;8.64;4.27;3.83
Mon;9;1;2017;19:00;8.66;4.17;3.82
Mon;9;1;2017;19:15;8.23;3.78;3.82
Mon;9;1;2017;19:30;9.04;4.61;3.82
Mon;9;1;2017;19:45;8.27;3.78;3.82
Mon;9;1;2017;20:00;8.88;4.45;3.83
Mon;9;1;2017;20:15;8.46;3.99;3.82
Mon;9;1;2017;20:30;8.24;3.8;3.83
Mon;9;1;2017;20:45;9.06;4.62;3.82
Mon;9;1;2017;21:00;8.24;3.79;3.83
Mon;9;1;2017;21:15;9.09;4.64;3.81
Mon;9;1;2017;21:30;8.25;3.8;3.81
Mon;9;1;2017;21:45;8.51;4.06;3.82
Mon;9;1;2017;22:00;8.9;4.42;3.82
Mon;9;1;2017;22:15;8.27;3.81;3.82
Mon;9;1;2017;22:30;9.15;4.69;3.82
Mon;9;1;2017;22:45;8.32;3.82;3.82
Mon;9;1;2017;23:00;8.69;4.25;3.82
Mon;9;1;2017;23:15;8.74;4.26;3.81
Mon;9;1;2017;23:30;8.27;3.81;3.82
Mon;9;1;2017;23:45;9.13;4.67;3.82
Tue;10;1;2017;00:00;8.3;3.82;3.81
Tue;10;1;2017;00:15;8.82;4.36;3.82
Tue;10;1;2017;00:30;8.6;4.14;3.81
Tue;10;1;2017;00:45;8.26;3.83;3.8
Tue;10;1;2017;01:00;9.07;4.67;3.81
Tue;10;1;2017;01:15;8.27;3.83;3.8
Tue;10;1;2017;01:30;8.92;4.54;3.8
Tue;10;1;2017;01:45;9.24;4.8;3.8
Tue;10;1;2017;02:00;8.26;3.83;3.81
Tue;10;1;2017;02:15;8.3;3.85;3.81
Tue;10;1;2017;02:30;9.71;5.34;3.81
Tue;10;1;2017;02:45;8.91;4.53;3.8
Tue;10;1;2017;03:00;10.42;6.05;3.8
Tue;10;1;2017;03:15;8.98;4.52;3.8
Tue;10;1;2017;03:30;8.19;3.75;3.8
Tue;10;1;2017;03:45;8.25;3.81;3.8
Tue;10;1;2017;04:00;8.13;3.71;3.8
Tue;10;1;2017;04:15;8.07;3.62;3.8
Tue;10;1;2017;04:30;8.04;3.58;3.8
Tue;10;1;2017;04:45;8.25;3.78;3.8
Tue;10;1;2017;05:00;8.22;3.77;3.8
Tue;10;1;2017;05:15;8.01;3.59;3.79
Tue;10;1;2017;05:30;8.07;3.57;3.8
Tue;10;1;2017;05:45;8.56;3.81;3.8
Tue;10;1;2017;06:00;8.08;3.62;3.8
Tue;10;1;2017;06:15;8.03;3.56;3.8
Tue;10;1;2017;06:30;8.24;3.78;3.79
Tue;10;1;2017;06:45;7.82;3.37;3.8
Tue;10;1;2017;07:00;8.24;3.79;3.8
Tue;10;1;2017;07:15;8.22;3.77;3.8
Tue;10;1;2017;07:30;7.82;3.35;3.81
Tue;10;1;2017;07:45;8.26;3.78;3.81
Tue;10;1;2017;08:00;7.76;3.36;3.81
Tue;10;1;2017;08:15;8.43;3.83;3.81
Tue;10;1;2017;08:30;8.19;3.52;3.83
Tue;10;1;2017;08:45;9.08;4.42;3.83
Tue;10;1;2017;09:00;8.18;3.48;3.83
Tue;10;1;2017;09:15;8.25;3.57;3.83
Tue;10;1;2017;09:30;9.37;4.34;3.82
Tue;10;1;2017;09:45;8.53;3.47;3.82
Tue;10;1;2017;10:00;8.35;3.61;3.83
Tue;10;1;2017;10:15;8.97;4.28;3.84
Tue;10;1;2017;10:30;8.19;3.48;3.83
Tue;10;1;2017;10:45;8.27;3.57;3.83
Tue;10;1;2017;11:00;9.4;4.21;3.83
Tue;10;1;2017;11:15;8.59;3.41;3.82
Tue;10;1;2017;11:30;10.84;5.72;3.84
Tue;10;1;2017;11:45;8.63;3.48;3.83
Tue;10;1;2017;12:00;8.62;3.62;3.82
Tue;10;1;2017;12:15;9.14;4.09;3.83
Tue;10;1;2017;12:30;8.44;3.39;3.83
Tue;10;1;2017;12:45;8.81;3.84;3.82
Tue;10;1;2017;13:00;8.26;3.4;3.82
Tue;10;1;2017;13:15;8.64;3.82;3.82
Tue;10;1;2017;13:30;7.96;3.39;3.82
Tue;10;1;2017;13:45;8.56;3.81;3.84
Tue;10;1;2017;14:00;8.1;3.37;3.84
Tue;10;1;2017;14:15;8.56;3.8;3.84
Tue;10;1;2017;14:30;8.09;3.37;3.84
Tue;10;1;2017;14:45;8.66;3.84;3.84
Tue;10;1;2017;15:00;8.23;3.39;3.83
Tue;10;1;2017;15:15;8.56;3.75;3.83
Tue;10;1;2017;15:30;8.62;3.74;3.83
Tue;10;1;2017;15:45;8.3;3.45;3.84
Tue;10;1;2017;16:00;8.7;3.82;3.84
Tue;10;1;2017;16:15;8.51;3.52;3.82
Tue;10;1;2017;16:30;8.63;3.82;3.83
Tue;10;1;2017;16:45;8.42;3.5;3.83
Tue;10;1;2017;17:00;9.06;4.3;3.83
Tue;10;1;2017;17:15;8.45;3.73;3.82
Tue;10;1;2017;17:30;8.23;3.5;3.83
Tue;10;1;2017;17:45;9.16;4.45;3.84
Tue;10;1;2017;18:00;8.22;3.5;3.83
Tue;10;1;2017;18:15;8.23;3.48;3.85
Tue;10;1;2017;18:30;8.99;4.26;3.84
Tue;10;1;2017;18:45;8.04;3.36;3.85
Tue;10;1;2017;19:00;7.92;3.37;3.84
Tue;10;1;2017;19:15;8.67;4.19;3.83
Tue;10;1;2017;19:30;7.96;3.41;3.82
Tue;10;1;2017;19:45;7.93;3.39;3.82
Tue;10;1;2017;20:00;8.28;3.73;3.82
Tue;10;1;2017;20:15;7.88;3.36;3.82
Tue;10;1;2017;20:30;8.3;3.8;3.82
Tue;10;1;2017;20:45;8.16;3.67;3.82
Tue;10;1;2017;21:00;8.01;3.44;3.82
Tue;10;1;2017;21:15;8.15;3.64;3.81
Tue;10;1;2017;21:30;8.04;3.52;3.81
Tue;10;1;2017;21:45;7.97;3.49;3.82
Tue;10;1;2017;22:00;8.25;3.75;3.82
Tue;10;1;2017;22:15;8.24;3.74;3.82
Tue;10;1;2017;22:30;7.96;3.42;3.82
Tue;10;1;2017;22:45;7.95;3.4;3.83
Tue;10;1;2017;23:00;8.4;3.87;3.82
Tue;10;1;2017;23:15;7.86;3.36;3.82
Tue;10;1;2017;23:30;8.35;3.88;3.81
Tue;10;1;2017;23:45;7.85;3.36;3.81
Wed;11;1;2017;00:00;8.08;3.63;3.81
Wed;11;1;2017;00:15;8.05;3.56;3.8
Wed;11;1;2017;00:30;8.35;3.88;3.81
Wed;11;1;2017;00:45;8.36;3.87;3.81
Wed;11;1;2017;01:00;7.85;3.39;3.81
Wed;11;1;2017;01:15;8.31;3.88;3.81
Wed;11;1;2017;01:30;8.21;3.73;3.82
Wed;11;1;2017;01:45;7.86;3.39;3.82
Wed;11;1;2017;02:00;8.02;3.55;3.81
Wed;11;1;2017;02:15;8.61;4.09;3.8
Wed;11;1;2017;02:30;7.88;3.39;3.8
Wed;11;1;2017;02:45;7.84;3.38;3.8
Wed;11;1;2017;03:00;8.73;4.29;3.8
Wed;11;1;2017;03:15;7.84;3.38;3.8
Wed;11;1;2017;03:30;7.86;3.38;3.8
Wed;11;1;2017;03:45;8.48;4.07;3.8
Wed;11;1;2017;04:00;8.06;3.6;3.8
Wed;11;1;2017;04:15;8.01;3.39;3.8
Wed;11;1;2017;04:30;8.4;3.77;3.8
Wed;11;1;2017;04:45;7.93;3.46;3.79
Wed;11;1;2017;05:00;7.84;3.38;3.8
Wed;11;1;2017;05:15;8.28;3.84;3.8
Wed;11;1;2017;05:30;7.81;3.37;3.8
Wed;11;1;2017;05:45;8.11;3.68;3.8
Wed;11;1;2017;06:00;7.97;3.5;3.79
Wed;11;1;2017;06:15;7.81;3.37;3.8
Wed;11;1;2017;06:30;8.3;3.84;3.8
Wed;11;1;2017;06:45;7.82;3.36;3.8
Wed;11;1;2017;07:00;7.82;3.36;3.8
Wed;11;1;2017;07:15;8.29;3.84;3.8
Wed;11;1;2017;07:30;7.83;3.37;3.81
Wed;11;1;2017;07:45;7.86;3.38;3.81
Wed;11;1;2017;08:00;8.81;4.47;3.8
Wed;11;1;2017;08:15;10.26;5.86;3.81
Wed;11;1;2017;08:30;8.48;3.78;3.82
Wed;11;1;2017;08:45;8.32;3.66;3.82
Wed;11;1;2017;09:00;8.29;3.54;3.82
Wed;11;1;2017;09:15;7.57;2.85;3.83
Wed;11;1;2017;09:30;8.97;4.18;3.83
Wed;11;1;2017;09:45;7.67;2.84;3.83
Wed;11;1;2017;10:00;9.17;4.45;3.84
Wed;11;1;2017;10:15;8.22;3.43;3.84
Wed;11;1;2017;10:30;8.03;3.23;3.84
Wed;11;1;2017;10:45;8.0;3.23;3.84
Wed;11;1;2017;11:00;8.36;3.6;3.84
Wed;11;1;2017;11:15;9.48;4.67;3.84
Wed;11;1;2017;11:30;8.33;3.63;3.84
Wed;11;1;2017;11:45;8.62;3.88;3.84
Wed;11;1;2017;12:00;7.86;2.9;3.84
Wed;11;1;2017;12:15;9.02;4.12;3.84
Wed;11;1;2017;12:30;8.58;3.58;3.84
Wed;11;1;2017;12:45;8.35;3.14;3.84
Wed;11;1;2017;13:00;8.86;3.9;3.83
Wed;11;1;2017;13:15;8.29;3.24;3.83
Wed;11;1;2017;13:30;8.25;3.79;3.83
Wed;11;1;2017;13:45;9.17;4.76;3.83
Wed;11;1;2017;14:00;7.81;3.33;3.83
Wed;11;1;2017;14:15;8.75;3.97;3.84
Wed;11;1;2017;14:30;7.82;3.0;3.84
Wed;11;1;2017;14:45;9.32;4.52;3.85
Wed;11;1;2017;15:00;7.78;2.94;3.85
Wed;11;1;2017;15:15;9.51;4.51;3.86
Wed;11;1;2017;15:30;8.37;3.34;3.86
Wed;11;1;2017;15:45;9.71;4.74;3.84
Wed;11;1;2017;16:00;8.18;3.28;3.84
Wed;11;1;2017;16:15;8.0;3.22;3.85
Wed;11;1;2017;16:30;9.74;4.71;3.84
Wed;11;1;2017;16:45;8.58;3.75;3.84
Wed;11;1;2017;17:00;8.79;3.95;3.84
Wed;11;1;2017;17:15;7.82;3.06;3.84
Wed;11;1;2017;17:30;9.23;4.52;3.84
Wed;11;1;2017;17:45;8.58;3.87;3.84
