weekday;day;month;year;time;CONSUMO_TOTAL FAR;AVAC FAR;IT FAR
Sat;6;1;2018;07:30;14.13;3.57;9.76
Sat;6;1;2018;07:45;13.0;2.91;8.67
Sat;6;1;2018;08:00;14.0;3.16;9.44
Sat;6;1;2018;08:15;14.0;4.12;10.1
Sat;6;1;2018;08:30;22.0;4.12;10.1
Sat;6;1;2018;08:45;14.0;4.12;10.1
Sat;6;1;2018;09:00;14.0;4.12;10.1
Sat;6;1;2018;09:15;14.0;4.12;10.1
Sat;6;1;2018;09:30;14.0;4.12;10.1
Sat;6;1;2018;09:45;14.0;4.12;10.1
Sat;6;1;2018;10:00;12.67;4.12;10.1
Sat;6;1;2018;10:15;12.67;4.12;10.1
Sat;6;1;2018;10:30;12.67;4.12;10.1
Sat;6;1;2018;10:45;20.0;4.12;10.1
Sat;6;1;2018;11:00;20.0;4.12;10.1
Sat;6;1;2018;11:15;8.5;2.8;4.71
Sat;6;1;2018;11:30;15.0;3.66;10.47
Sat;6;1;2018;11:45;14.38;3.66;10.47
Sat;6;1;2018;12:00;14.38;3.66;10.47
Sat;6;1;2018;12:15;14.38;3.66;10.47
Sat;6;1;2018;12:30;14.38;3.66;10.47
Sat;6;1;2018;12:45;17.0;3.66;10.47
Sat;6;1;2018;13:00;17.0;3.66;10.47
Sat;6;1;2018;13:15;7.0;1.46;4.23
Sat;6;1;2018;13:30;14.0;3.25;9.46
Sat;6;1;2018;13:45;14.0;3.54;10.55
Sat;6;1;2018;14:00;15.5;3.54;10.55
Sat;6;1;2018;14:15;15.5;3.54;10.55
Sat;6;1;2018;14:30;15.5;3.54;10.55
Sat;6;1;2018;14:45;15.5;3.54;10.55
Sat;6;1;2018;15:00;15.5;3.54;10.55
Sat;6;1;2018;15:15;15.5;3.54;10.55
Sat;6;1;2018;15:30;5.5;1.33;3.82
Sat;6;1;2018;15:45;14.0;3.3;10.48
Sat;6;1;2018;16:00;14.5;3.41;9.44
Sat;6;1;2018;16:15;14.0;3.53;9.49
Sat;6;1;2018;16:30;15.0;5.42;9.9
Sat;6;1;2018;16:45;16.88;5.42;9.9
Sat;6;1;2018;17:00;16.88;5.42;9.9
Sat;6;1;2018;17:15;16.88;5.42;9.9
Sat;6;1;2018;17:30;16.88;5.42;9.9
Sat;6;1;2018;17:45;12.5;3.47;10.53
Sat;6;1;2018;18:00;15.58;3.47;10.53
Sat;6;1;2018;18:15;15.58;3.47;10.53
Sat;6;1;2018;18:30;15.58;3.47;10.53
Sat;6;1;2018;18:45;15.58;3.47;10.53
Sat;6;1;2018;19:00;15.58;3.47;10.53
Sat;6;1;2018;19:15;15.58;3.47;10.53
Sat;6;1;2018;19:30;4.0;2.75;8.47
Sat;6;1;2018;19:45;16.0;2.75;8.47
Sat;6;1;2018;20:00;16.0;2.75;8.47
Sat;6;1;2018;20:15;9.5;4.3;9.38
Sat;6;1;2018;20:30;14.25;4.3;9.38
Sat;6;1;2018;20:45;14.25;4.3;9.38
Sat;6;1;2018;21:00;15.9;4.3;9.38
Sat;6;1;2018;21:15;15.9;4.3;9.38
Sat;6;1;2018;21:30;15.9;4.3;9.38
Sat;6;1;2018;21:45;15.9;4.3;9.38
Sat;6;1;2018;22:00;15.9;4.3;9.38
Sat;6;1;2018;22:15;15.0;4.74;9.41
Sat;6;1;2018;22:30;14.0;3.2;9.43
Sat;6;1;2018;22:45;14.0;3.19;9.46
Sat;6;1;2018;23:00;14.5;3.19;10.47
Sat;6;1;2018;23:15;13.5;3.2;9.46
Sat;6;1;2018;23:30;14.0;3.25;9.88
Sat;6;1;2018;23:45;23.0;3.25;9.88
Sun;7;1;2018;00:00;11.33;3.25;9.88
Sun;7;1;2018;00:15;11.33;3.25;9.88
Sun;7;1;2018;00:30;11.33;3.25;9.88
Sun;7;1;2018;00:45;13.0;2.84;8.42
Sun;7;1;2018;01:00;14.0;3.58;9.78
Sun;7;1;2018;01:15;22.0;3.58;9.78
Sun;7;1;2018;01:30;12.0;3.58;9.78
Sun;7;1;2018;01:45;12.0;3.58;9.78
Sun;7;1;2018;02:00;12.0;3.58;9.78
Sun;7;1;2018;02:15;16.0;5.5;9.92
Sun;7;1;2018;02:30;16.0;7.24;12.37
Sun;7;1;2018;02:45;26.5;7.24;12.37
Sun;7;1;2018;03:00;6.5;2.09;3.56
Sun;7;1;2018;03:15;14.0;4.31;12.7
Sun;7;1;2018;03:30;22.0;4.31;12.7
Sun;7;1;2018;03:45;6.0;2.73;8.47
Sun;7;1;2018;04:00;15.0;2.73;8.47
Sun;7;1;2018;04:15;15.0;2.73;8.47
Sun;7;1;2018;04:30;12.0;2.68;7.96
Sun;7;1;2018;04:45;13.5;3.14;9.45
Sun;7;1;2018;05:00;14.0;3.17;9.45
Sun;7;1;2018;05:15;14.0;3.19;10.48
Sun;7;1;2018;05:30;14.0;4.02;9.78
Sun;7;1;2018;05:45;15.0;4.02;9.78
Sun;7;1;2018;06:00;15.0;4.02;9.78
Sun;7;1;2018;06:15;15.0;4.02;9.78
Sun;7;1;2018;06:30;15.0;4.02;9.78
Sun;7;1;2018;06:45;15.0;4.02;9.78
Sun;7;1;2018;07:00;15.0;4.02;9.78
Sun;7;1;2018;07:15;15.0;4.02;9.78
Sun;7;1;2018;07:30;15.0;4.02;9.78
Sun;7;1;2018;07:45;15.0;4.02;9.78
Sun;7;1;2018;08:00;14.5;3.91;9.8
Sun;7;1;2018;08:15;15.0;3.91;9.8
Sun;7;1;2018;08:30;15.0;3.91;9.8
Sun;7;1;2018;08:45;15.0;3.91;9.8
Sun;7;1;2018;09:00;15.0;3.91;9.8
Sun;7;1;2018;09:15;11.0;2.58;7.71
Sun;7;1;2018;09:30;14.0;4.13;12.75
Sun;7;1;2018;09:45;22.0;4.13;12.75
Sun;7;1;2018;10:00;6.0;1.33;3.94
Sun;7;1;2018;10:15;14.0;3.26;9.78
Sun;7;1;2018;10:30;22.5;3.26;9.78
Sun;7;1;2018;10:45;11.5;3.26;9.78
Sun;7;1;2018;11:00;11.5;3.26;9.78
Sun;7;1;2018;11:15;11.5;3.26;9.78
Sun;7;1;2018;11:30;14.0;4.29;12.75
Sun;7;1;2018;11:45;23.0;4.29;12.75
Sun;7;1;2018;12:00;5.5;1.26;3.47
Sun;7;1;2018;12:15;14.5;3.51;9.5
Sun;7;1;2018;12:30;14.0;5.04;10.55
Sun;7;1;2018;12:45;17.17;5.04;10.55
Sun;7;1;2018;13:00;17.17;5.04;10.55
Sun;7;1;2018;13:15;17.17;5.04;10.55
Sun;7;1;2018;13:30;17.17;5.04;10.55
Sun;7;1;2018;13:45;17.17;5.04;10.55
Sun;7;1;2018;14:00;17.17;5.04;10.55
Sun;7;1;2018;14:15;5.5;2.77;8.49
Sun;7;1;2018;14:30;15.25;2.77;8.49
Sun;7;1;2018;14:45;15.25;2.77;8.49
Sun;7;1;2018;15:00;12.0;2.65;7.77
Sun;7;1;2018;15:15;14.0;3.24;9.46
Sun;7;1;2018;15:30;14.0;3.24;9.52
Sun;7;1;2018;15:45;14.0;4.22;12.84
Sun;7;1;2018;16:00;22.5;4.22;12.84
Sun;7;1;2018;16:15;5.5;1.28;3.76
Sun;7;1;2018;16:30;14.0;3.61;10.57
Sun;7;1;2018;16:45;15.5;3.61;10.57
Sun;7;1;2018;17:00;15.5;3.61;10.57
Sun;7;1;2018;17:15;15.5;3.61;10.57
Sun;7;1;2018;17:30;15.5;3.61;10.57
Sun;7;1;2018;17:45;15.5;3.61;10.57
Sun;7;1;2018;18:00;15.5;3.61;10.57
Sun;7;1;2018;18:15;6.0;1.71;3.9
Sun;7;1;2018;18:30;17.0;5.89;9.51
Sun;7;1;2018;18:45;16.0;5.65;9.46
Sun;7;1;2018;19:00;16.5;3.7;10.16
Sun;7;1;2018;19:15;14.88;3.7;10.16
Sun;7;1;2018;19:30;14.88;3.7;10.16
Sun;7;1;2018;19:45;14.88;3.7;10.16
Sun;7;1;2018;20:00;14.88;3.7;10.16
Sun;7;1;2018;20:15;13.8;3.7;10.16
Sun;7;1;2018;20:30;13.8;3.7;10.16
Sun;7;1;2018;20:45;13.8;3.7;10.16
Sun;7;1;2018;21:00;13.8;3.7;10.16
Sun;7;1;2018;21:15;13.8;3.7;10.16
Sun;7;1;2018;21:30;17.25;3.7;10.16
Sun;7;1;2018;21:45;17.25;3.7;10.16
Sun;7;1;2018;22:00;6.5;1.43;5.31
Sun;7;1;2018;22:15;14.0;4.63;12.27
Sun;7;1;2018;22:30;23.0;4.63;12.27
Sun;7;1;2018;22:45;6.0;1.31;3.94
Sun;7;1;2018;23:00;15.0;3.6;10.56
Sun;7;1;2018;23:15;15.25;3.6;10.56
Sun;7;1;2018;23:30;15.25;3.6;10.56
Sun;7;1;2018;23:45;15.25;3.6;10.56
Mon;8;1;2018;00:00;15.25;3.6;10.56
Mon;8;1;2018;00:15;15.25;3.6;10.56
Mon;8;1;2018;00:30;15.25;3.6;10.56
Mon;8;1;2018;00:45;5.5;1.32;3.93
Mon;8;1;2018;01:00;14.0;3.19;9.46
Mon;8;1;2018;01:15;14.0;3.22;10.5
Mon;8;1;2018;01:30;14.5;3.24;9.49
Mon;8;1;2018;01:45;14.0;3.2;9.45
Mon;8;1;2018;02:00;13.5;3.23;9.51
Mon;8;1;2018;02:15;15.0;3.21;10.46
Mon;8;1;2018;02:30;13.5;3.23;9.51
Mon;8;1;2018;02:45;14.0;3.22;9.47
Mon;8;1;2018;03:00;14.0;3.4;9.82
Mon;8;1;2018;03:15;14.38;3.4;9.82
Mon;8;1;2018;03:30;14.38;3.4;9.82
Mon;8;1;2018;03:45;14.38;3.4;9.82
Mon;8;1;2018;04:00;14.38;3.4;9.82
Mon;8;1;2018;04:15;13.0;2.97;9.76
Mon;8;1;2018;04:30;14.0;3.24;9.51
Mon;8;1;2018;04:45;14.0;3.26;9.8
Mon;8;1;2018;05:00;22.0;3.26;9.8
Mon;8;1;2018;05:15;11.67;3.26;9.8
Mon;8;1;2018;05:30;11.67;3.26;9.8
Mon;8;1;2018;05:45;11.67;3.26;9.8
Mon;8;1;2018;06:00;13.0;3.01;8.89
Mon;8;1;2018;06:15;14.0;3.21;9.47
Mon;8;1;2018;06:30;14.0;3.38;10.03
Mon;8;1;2018;06:45;22.0;3.38;10.03
Mon;8;1;2018;07:00;11.67;3.38;10.03
Mon;8;1;2018;07:15;11.67;3.38;10.03
Mon;8;1;2018;07:30;11.67;3.38;10.03
Mon;8;1;2018;07:45;13.0;3.57;10.57
Mon;8;1;2018;08:00;16.5;3.57;10.57
Mon;8;1;2018;08:15;16.5;3.57;10.57
Mon;8;1;2018;08:30;16.5;3.57;10.57
Mon;8;1;2018;08:45;16.5;3.57;10.57
Mon;8;1;2018;09:00;16.5;3.57;10.57
Mon;8;1;2018;09:15;16.5;3.57;10.57
Mon;8;1;2018;09:30;5.0;1.11;3.31
Mon;8;1;2018;09:45;16.0;3.19;9.49
Mon;8;1;2018;10:00;15.0;3.22;9.5
Mon;8;1;2018;10:15;15.5;3.77;9.52
Mon;8;1;2018;10:30;15.0;3.42;10.11
Mon;8;1;2018;10:45;15.88;3.42;10.11
Mon;8;1;2018;11:00;15.88;3.42;10.11
Mon;8;1;2018;11:15;15.88;3.42;10.11
Mon;8;1;2018;11:30;15.88;3.42;10.11
Mon;8;1;2018;11:45;13.5;3.8;9.78
Mon;8;1;2018;12:00;16.42;3.8;9.78
Mon;8;1;2018;12:15;16.42;3.8;9.78
Mon;8;1;2018;12:30;16.42;3.8;9.78
Mon;8;1;2018;12:45;16.42;3.8;9.78
Mon;8;1;2018;13:00;16.42;3.8;9.78
Mon;8;1;2018;13:15;16.42;3.8;9.78
Mon;8;1;2018;13:30;15.38;3.8;9.78
Mon;8;1;2018;13:45;15.38;3.8;9.78
Mon;8;1;2018;14:00;15.38;3.8;9.78
Mon;8;1;2018;14:15;15.38;3.8;9.78
Mon;8;1;2018;14:30;15.38;3.8;9.78
Mon;8;1;2018;14:45;15.38;3.8;9.78
Mon;8;1;2018;15:00;15.38;3.8;9.78
Mon;8;1;2018;15:15;15.38;3.8;9.78
Mon;8;1;2018;15:30;12.5;2.73;8.97
Mon;8;1;2018;15:45;15.5;3.25;9.46
Mon;8;1;2018;16:00;15.0;3.4;10.18
Mon;8;1;2018;16:15;15.38;3.4;10.18
Mon;8;1;2018;16:30;15.38;3.4;10.18
Mon;8;1;2018;16:45;15.38;3.4;10.18
Mon;8;1;2018;17:00;15.38;3.4;10.18
Mon;8;1;2018;17:15;15.64;3.4;10.18
Mon;8;1;2018;17:30;15.64;3.4;10.18
Mon;8;1;2018;17:45;15.64;3.4;10.18
Mon;8;1;2018;18:00;15.64;3.4;10.18
Mon;8;1;2018;18:15;15.64;3.4;10.18
Mon;8;1;2018;18:30;15.64;3.4;10.18
Mon;8;1;2018;18:45;15.64;3.4;10.18
Mon;8;1;2018;19:00;6.5;1.44;4.22
Mon;8;1;2018;19:15;14.5;3.24;10.51
Mon;8;1;2018;19:30;15.5;3.24;9.47
Mon;8;1;2018;19:45;14.5;3.9;9.76
Mon;8;1;2018;20:00;14.75;3.9;9.76
Mon;8;1;2018;20:15;14.75;3.9;9.76
Mon;8;1;2018;20:30;14.75;3.9;9.76
Mon;8;1;2018;20:45;14.75;3.9;9.76
Mon;8;1;2018;21:00;15.2;3.9;9.76
Mon;8;1;2018;21:15;15.2;3.9;9.76
Mon;8;1;2018;21:30;15.2;3.9;9.76
Mon;8;1;2018;21:45;15.2;3.9;9.76
Mon;8;1;2018;22:00;15.2;3.9;9.76
Mon;8;1;2018;22:15;13.5;2.94;9.73
Mon;8;1;2018;22:30;14.5;3.22;9.49
Mon;8;1;2018;22:45;14.0;4.14;12.79
Mon;8;1;2018;23:00;22.0;4.14;12.79
Mon;8;1;2018;23:15;6.0;1.32;3.85
Mon;8;1;2018;23:30;14.0;3.47;10.55
Mon;8;1;2018;23:45;15.5;3.47;10.55
Tue;9;1;2018;00:00;15.5;3.47;10.55
Tue;9;1;2018;00:15;15.5;3.47;10.55
Tue;9;1;2018;00:30;15.5;3.47;10.55
Tue;9;1;2018;00:45;15.5;3.47;10.55
Tue;9;1;2018;01:00;15.5;3.47;10.55
Tue;9;1;2018;01:15;6.0;1.31;3.92
Tue;9;1;2018;01:30;14.0;3.21;9.49
Tue;9;1;2018;01:45;14.0;3.18;9.44
Tue;9;1;2018;02:00;14.5;3.18;9.5
Tue;9;1;2018;02:15;14.0;3.2;10.51
Tue;9;1;2018;02:30;14.0;3.21;9.5
Tue;9;1;2018;02:45;14.5;3.36;9.91
Tue;9;1;2018;03:00;14.63;3.36;9.91
Tue;9;1;2018;03:15;14.63;3.36;9.91
Tue;9;1;2018;03:30;14.63;3.36;9.91
Tue;9;1;2018;03:45;14.63;3.36;9.91
Tue;9;1;2018;04:00;12.5;2.95;8.29
Tue;9;1;2018;04:15;14.5;3.41;10.46
Tue;9;1;2018;04:30;14.5;5.11;12.3
Tue;9;1;2018;04:45;24.0;5.11;12.3
Tue;9;1;2018;05:00;6.5;2.25;3.84
Tue;9;1;2018;05:15;16.5;5.43;10.51
Tue;9;1;2018;05:30;14.5;3.97;9.42
Tue;9;1;2018;05:45;14.5;3.22;9.47
Tue;9;1;2018;06:00;14.0;3.22;9.47
Tue;9;1;2018;06:15;14.0;3.31;10.12
Tue;9;1;2018;06:30;14.5;3.31;10.12
Tue;9;1;2018;06:45;14.5;3.31;10.12
Tue;9;1;2018;07:00;14.5;3.31;10.12
Tue;9;1;2018;07:15;14.5;3.31;10.12
Tue;9;1;2018;07:30;13.0;2.84;8.33
Tue;9;1;2018;07:45;14.0;3.23;9.46
Tue;9;1;2018;08:00;14.0;3.24;9.5
Tue;9;1;2018;08:15;14.0;3.25;10.5
Tue;9;1;2018;08:30;14.0;3.25;9.48
Tue;9;1;2018;08:45;16.0;3.25;9.49
Tue;9;1;2018;09:00;15.0;4.29;13.0
Tue;9;1;2018;09:15;26.0;4.29;13.0
Tue;9;1;2018;09:30;6.0;1.21;3.53
Tue;9;1;2018;09:45;16.0;3.27;9.51
Tue;9;1;2018;10:00;16.0;3.27;10.49
Tue;9;1;2018;10:15;16.5;3.32;9.51
Tue;9;1;2018;10:30;16.0;3.43;9.9
Tue;9;1;2018;10:45;16.0;3.43;9.9
Tue;9;1;2018;11:00;16.0;3.43;9.9
Tue;9;1;2018;11:15;16.0;3.43;9.9
Tue;9;1;2018;11:30;16.0;3.43;9.9
Tue;9;1;2018;11:45;14.5;3.01;9.43
Tue;9;1;2018;12:00;16.0;3.45;9.49
Tue;9;1;2018;12:15;16.0;3.48;9.47
Tue;9;1;2018;12:30;15.0;3.55;9.52
Tue;9;1;2018;12:45;15.5;2.76;10.49
Tue;9;1;2018;13:00;16.5;3.96;9.49
Tue;9;1;2018;13:15;16.0;4.12;9.47
Tue;9;1;2018;13:30;15.5;5.34;13.1
Tue;9;1;2018;13:45;27.0;5.34;13.1
Tue;9;1;2018;14:00;5.5;3.28;8.48
Tue;9;1;2018;14:15;17.5;3.28;8.48
Tue;9;1;2018;14:30;17.5;3.28;8.48
Tue;9;1;2018;14:45;12.0;2.48;7.19
Tue;9;1;2018;15:00;16.0;5.08;12.24
Tue;9;1;2018;15:15;26.0;5.08;12.24
Tue;9;1;2018;15:30;6.5;1.38;4.94
Tue;9;1;2018;15:45;15.5;3.52;9.44
Tue;9;1;2018;16:00;18.0;5.04;9.49
Tue;9;1;2018;16:15;16.0;3.27;9.47
Tue;9;1;2018;16:30;16.0;3.4;10.46
Tue;9;1;2018;16:45;16.5;4.67;9.45
Tue;9;1;2018;17:00;17.5;3.86;9.87
Tue;9;1;2018;17:15;15.44;3.86;9.87
Tue;9;1;2018;17:30;15.44;3.86;9.87
Tue;9;1;2018;17:45;15.44;3.86;9.87
Tue;9;1;2018;18:00;15.44;3.86;9.87
Tue;9;1;2018;18:15;15.44;3.86;9.87
Tue;9;1;2018;18:30;15.44;3.86;9.87
Tue;9;1;2018;18:45;15.44;3.86;9.87
Tue;9;1;2018;19:00;15.44;3.86;9.87
Tue;9;1;2018;19:15;15.44;3.86;9.87
Tue;9;1;2018;19:30;14.0;3.78;8.27
Tue;9;1;2018;19:45;17.0;5.47;12.23
Tue;9;1;2018;20:00;23.0;5.47;12.23
Tue;9;1;2018;20:15;5.0;1.32;3.87
Tue;9;1;2018;20:30;14.0;3.31;10.43
Tue;9;1;2018;20:45;15.0;3.35;9.44
Tue;9;1;2018;21:00;14.5;5.35;12.81
Tue;9;1;2018;21:15;24.0;5.35;12.81
Tue;9;1;2018;21:30;5.5;1.25;3.72
Tue;9;1;2018;21:45;14.5;4.41;12.22
Tue;9;1;2018;22:00;22.5;4.41;12.22
Tue;9;1;2018;22:15;7.0;1.87;3.89
Tue;9;1;2018;22:30;16.0;5.2;10.49
Tue;9;1;2018;22:45;14.0;3.29;9.38
Tue;9;1;2018;23:00;14.0;3.25;9.47
Tue;9;1;2018;23:15;14.0;3.87;9.75
Tue;9;1;2018;23:30;15.0;3.87;9.75
Tue;9;1;2018;23:45;15.0;3.87;9.75
Wed;10;1;2018;00:00;15.0;3.87;9.75
Wed;10;1;2018;00:15;15.0;3.87;9.75
Wed;10;1;2018;00:30;15.0;3.87;9.75
Wed;10;1;2018;00:45;15.0;3.87;9.75
Wed;10;1;2018;01:00;15.0;3.87;9.75
Wed;10;1;2018;01:15;15.0;3.87;9.75
Wed;10;1;2018;01:30;15.0;3.87;9.75
Wed;10;1;2018;01:45;12.0;2.78;9.32
Wed;10;1;2018;02:00;15.0;3.8;10.06
Wed;10;1;2018;02:15;22.0;3.8;10.06
Wed;10;1;2018;02:30;12.33;3.8;10.06
Wed;10;1;2018;02:45;12.33;3.8;10.06
Wed;10;1;2018;03:00;12.33;3.8;10.06
Wed;10;1;2018;03:15;14.6;3.8;10.06
Wed;10;1;2018;03:30;14.6;3.8;10.06
Wed;10;1;2018;03:45;14.6;3.8;10.06
Wed;10;1;2018;04:00;14.6;3.8;10.06
Wed;10;1;2018;04:15;14.6;3.8;10.06
Wed;10;1;2018;04:30;17.5;3.8;10.06
Wed;10;1;2018;04:45;17.5;3.8;10.06
Wed;10;1;2018;05:00;7.0;1.71;4.7
Wed;10;1;2018;05:15;14.5;3.96;9.42
Wed;10;1;2018;05:30;16.0;5.02;9.44
Wed;10;1;2018;05:45;14.0;4.03;12.76
Wed;10;1;2018;06:00;22.5;4.03;12.76
Wed;10;1;2018;06:15;6.0;3.69;9.8
Wed;10;1;2018;06:30;17.0;3.69;9.8
Wed;10;1;2018;06:45;17.0;3.69;9.8
Wed;10;1;2018;07:00;17.0;3.69;9.8
Wed;10;1;2018;07:15;17.0;3.69;9.8
Wed;10;1;2018;07:30;4.0;3.59;9.35
Wed;10;1;2018;07:45;17.5;3.59;9.35
Wed;10;1;2018;08:00;17.5;3.59;9.35
Wed;10;1;2018;08:15;15.65;3.59;9.35
Wed;10;1;2018;08:30;15.65;3.59;9.35
Wed;10;1;2018;08:45;15.65;3.59;9.35
Wed;10;1;2018;09:00;15.65;3.59;9.35
Wed;10;1;2018;09:15;15.65;3.59;9.35
Wed;10;1;2018;09:30;15.65;3.59;9.35
Wed;10;1;2018;09:45;15.65;3.59;9.35
Wed;10;1;2018;10:00;15.65;3.59;9.35
Wed;10;1;2018;10:15;15.65;3.59;9.35
Wed;10;1;2018;10:30;15.65;3.59;9.35
Wed;10;1;2018;10:45;12.5;3.85;10.0
Wed;10;1;2018;11:00;16.25;3.85;10.0
Wed;10;1;2018;11:15;16.25;3.85;10.0
Wed;10;1;2018;11:30;16.25;3.85;10.0
Wed;10;1;2018;11:45;16.25;3.85;10.0
Wed;10;1;2018;12:00;10.0;2.32;6.49
Wed;10;1;2018;12:15;16.0;4.16;10.52
Wed;10;1;2018;12:30;16.5;4.16;10.52
Wed;10;1;2018;12:45;16.5;4.16;10.52
Wed;10;1;2018;13:00;16.5;4.16;10.52
Wed;10;1;2018;13:15;16.5;4.16;10.52
Wed;10;1;2018;13:30;16.5;4.16;10.52
Wed;10;1;2018;13:45;16.5;4.16;10.52
Wed;10;1;2018;14:00;6.0;1.32;3.89
Wed;10;1;2018;14:15;14.0;3.34;9.46
Wed;10;1;2018;14:30;16.0;5.67;12.75
Wed;10;1;2018;14:45;26.0;5.67;12.75
Wed;10;1;2018;15:00;7.0;2.05;3.83
Wed;10;1;2018;15:15;15.5;4.17;12.7
Wed;10;1;2018;15:30;23.0;4.17;12.7
Wed;10;1;2018;15:45;6.5;1.34;3.89
Wed;10;1;2018;16:00;15.5;3.39;9.45
Wed;10;1;2018;16:15;15.5;5.77;12.75
Wed;10;1;2018;16:30;27.0;5.77;12.75
Wed;10;1;2018;16:45;6.0;3.48;9.74
Wed;10;1;2018;17:00;16.5;3.48;9.74
Wed;10;1;2018;17:15;16.5;3.48;9.74
Wed;10;1;2018;17:30;19.0;3.48;9.74
Wed;10;1;2018;17:45;19.0;3.48;9.74
Wed;10;1;2018;18:00;6.0;1.95;3.38
Wed;10;1;2018;18:15;17.0;4.32;9.42
Wed;10;1;2018;18:30;14.0;3.01;10.46
Wed;10;1;2018;18:45;15.0;3.2;9.42
Wed;10;1;2018;19:00;14.5;4.03;10.6
Wed;10;1;2018;19:15;16.58;4.03;10.6
Wed;10;1;2018;19:30;16.58;4.03;10.6
Wed;10;1;2018;19:45;16.58;4.03;10.6
Wed;10;1;2018;20:00;16.58;4.03;10.6
Wed;10;1;2018;20:15;16.58;4.03;10.6
Wed;10;1;2018;20:30;16.58;4.03;10.6
Wed;10;1;2018;20:45;6.0;1.95;3.36
Wed;10;1;2018;21:00;16.0;4.6;9.43
Wed;10;1;2018;21:15;14.0;3.8;10.52
Wed;10;1;2018;21:30;16.08;3.8;10.52
Wed;10;1;2018;21:45;16.08;3.8;10.52
Wed;10;1;2018;22:00;16.08;3.8;10.52
Wed;10;1;2018;22:15;16.08;3.8;10.52
Wed;10;1;2018;22:30;16.08;3.8;10.52
Wed;10;1;2018;22:45;16.08;3.8;10.52
Wed;10;1;2018;23:00;6.5;3.61;8.45
Wed;10;1;2018;23:15;16.5;3.61;8.45
Wed;10;1;2018;23:30;16.5;3.61;8.45
Wed;10;1;2018;23:45;11.5;4.15;12.16
Thu;11;1;2018;00:00;25.5;4.15;12.16
Thu;11;1;2018;00:15;3.0;0.87;2.34
Thu;11;1;2018;00:30;16.0;4.77;9.46
Thu;11;1;2018;00:45;16.0;4.55;10.36
Thu;11;1;2018;01:00;14.0;2.87;9.43
Thu;11;1;2018;01:15;14.0;3.08;9.41
Thu;11;1;2018;01:30;14.5;3.22;9.42
Thu;11;1;2018;01:45;15.5;4.64;10.45
Thu;11;1;2018;02:00;15.0;3.8;10.55
Thu;11;1;2018;02:15;16.0;3.8;10.55
Thu;11;1;2018;02:30;16.0;3.8;10.55
Thu;11;1;2018;02:45;16.0;3.8;10.55
Thu;11;1;2018;03:00;16.0;3.8;10.55
Thu;11;1;2018;03:15;16.0;3.8;10.55
Thu;11;1;2018;03:30;16.0;3.8;10.55
Thu;11;1;2018;03:45;5.0;3.54;8.11
Thu;11;1;2018;04:00;16.75;3.54;8.11
Thu;11;1;2018;04:15;16.75;3.54;8.11
Thu;11;1;2018;04:30;10.5;2.22;7.43
Thu;11;1;2018;04:45;14.0;3.04;10.42
Thu;11;1;2018;05:00;14.0;3.2;9.42
Thu;11;1;2018;05:15;15.5;4.42;9.46
Thu;11;1;2018;05:30;15.5;4.44;9.4
Thu;11;1;2018;05:45;14.0;2.82;10.42
Thu;11;1;2018;06:00;13.5;3.5;9.85
Thu;11;1;2018;06:15;14.88;3.5;9.85
Thu;11;1;2018;06:30;14.88;3.5;9.85
Thu;11;1;2018;06:45;14.88;3.5;9.85
Thu;11;1;2018;07:00;14.88;3.5;9.85
Thu;11;1;2018;07:15;12.0;2.78;8.29
Thu;11;1;2018;07:30;14.5;5.04;13.07
Thu;11;1;2018;07:45;24.5;5.04;13.07
Thu;11;1;2018;08:00;5.0;1.02;3.16
Thu;11;1;2018;08:15;14.0;3.11;9.43
Thu;11;1;2018;08:30;14.0;5.03;12.71
Thu;11;1;2018;08:45;25.0;5.03;12.71
Thu;11;1;2018;09:00;7.0;1.22;3.91
Thu;11;1;2018;09:15;16.0;3.08;9.48
Thu;11;1;2018;09:30;16.0;4.97;12.77
Thu;11;1;2018;09:45;27.0;4.97;12.77
Thu;11;1;2018;10:00;6.5;1.2;3.81
Thu;11;1;2018;10:15;14.5;3.15;9.44
Thu;11;1;2018;10:30;15.0;3.66;9.98
Thu;11;1;2018;10:45;27.0;3.66;9.98
Thu;11;1;2018;11:00;12.33;3.66;9.98
Thu;11;1;2018;11:15;12.33;3.66;9.98
Thu;11;1;2018;11:30;12.33;3.66;9.98
Thu;11;1;2018;11:45;14.5;3.03;8.75
Thu;11;1;2018;12:00;16.5;4.86;12.21
Thu;11;1;2018;12:15;24.0;4.86;12.21
Thu;11;1;2018;12:30;6.0;3.4;8.46
Thu;11;1;2018;12:45;17.0;3.4;8.46
Thu;11;1;2018;13:00;17.0;3.4;8.46
Thu;11;1;2018;13:15;13.0;3.05;7.82
Thu;11;1;2018;13:30;15.0;2.98;10.41
Thu;11;1;2018;13:45;14.0;3.1;9.44
Thu;11;1;2018;14:00;14.0;4.32;10.08
Thu;11;1;2018;14:15;26.0;4.32;10.08
Thu;11;1;2018;14:30;12.33;4.32;10.08
Thu;11;1;2018;14:45;12.33;4.32;10.08
Thu;11;1;2018;15:00;12.33;4.32;10.08
Thu;11;1;2018;15:15;16.8;4.32;10.08
Thu;11;1;2018;15:30;16.8;4.32;10.08
Thu;11;1;2018;15:45;16.8;4.32;10.08
Thu;11;1;2018;16:00;16.8;4.32;10.08
Thu;11;1;2018;16:15;16.8;4.32;10.08
