weekday;day;month;year;time;CONSUMO_TOTAL ALF1P-1;AVAC ALF1P-1;IT ALF1P-1
Wed;6;1;2016;06:00;83.0;29.95;47.76
Wed;6;1;2016;06:15;82.0;29.34;48.85
Wed;6;1;2016;06:30;82.0;30.13;48.83
Wed;6;1;2016;06:45;82.0;29.12;48.79
Wed;6;1;2016;07:00;83.0;30.41;47.81
Wed;6;1;2016;07:15;82.0;29.82;48.89
Wed;6;1;2016;07:30;80.0;27.87;48.84
Wed;6;1;2016;07:45;78.0;26.29;48.82
Wed;6;1;2016;08:00;80.0;26.7;47.95
Wed;6;1;2016;08:15;80.0;27.59;48.9
Wed;6;1;2016;08:30;80.0;27.31;49.01
Wed;6;1;2016;08:45;79.0;26.91;48.92
Wed;6;1;2016;09:00;80.0;26.98;48.95
Wed;6;1;2016;09:15;80.0;27.65;49.11
Wed;6;1;2016;09:30;83.0;29.15;47.97
Wed;6;1;2016;09:45;83.0;29.73;49.06
Wed;6;1;2016;10:00;84.0;30.62;48.98
Wed;6;1;2016;10:15;84.0;31.36;49.05
Wed;6;1;2016;10:30;84.0;30.41;48.99
Wed;6;1;2016;10:45;84.0;30.56;48.98
Wed;6;1;2016;11:00;83.0;30.38;49.06
Wed;6;1;2016;11:15;83.0;28.85;49.06
Wed;6;1;2016;11:30;83.0;29.92;49.15
Wed;6;1;2016;11:45;84.0;30.25;48.07
Wed;6;1;2016;12:00;83.0;29.85;49.02
Wed;6;1;2016;12:15;83.0;30.37;49.07
Wed;6;1;2016;12:30;84.0;29.87;49.13
Wed;6;1;2016;12:45;82.5;29.85;48.99
Wed;6;1;2016;13:00;82.5;29.85;48.99
Wed;6;1;2016;13:15;83.0;29.99;49.07
Wed;6;1;2016;13:30;84.0;30.4;48.14
Wed;6;1;2016;13:45;84.0;29.99;48.92
Wed;6;1;2016;14:00;83.0;30.24;49.07
Wed;6;1;2016;14:15;82.0;28.59;49.09
Wed;6;1;2016;14:30;83.0;30.32;49.13
Wed;6;1;2016;14:45;83.0;29.63;49.05
Wed;6;1;2016;15:00;84.0;30.21;49.01
Wed;6;1;2016;15:15;83.0;29.27;48.09
Wed;6;1;2016;15:30;84.0;30.56;49.08
Wed;6;1;2016;15:45;83.0;30.08;49.05
Wed;6;1;2016;16:00;82.0;28.59;49.1
Wed;6;1;2016;16:15;83.0;30.05;49.04
Wed;6;1;2016;16:30;82.0;28.93;49.07
Wed;6;1;2016;16:45;82.0;28.82;48.12
Wed;6;1;2016;17:00;83.0;29.86;49.08
Wed;6;1;2016;17:15;85.0;30.93;49.2
Wed;6;1;2016;17:30;83.0;29.93;49.04
Wed;6;1;2016;17:45;84.0;30.15;49.02
Wed;6;1;2016;18:00;83.0;29.69;49.1
Wed;6;1;2016;18:15;82.0;28.73;49.11
Wed;6;1;2016;18:30;80.0;26.81;48.08
Wed;6;1;2016;18:45;80.0;27.66;49.17
Wed;6;1;2016;19:00;80.0;26.9;49.17
Wed;6;1;2016;19:15;80.0;27.36;49.08
Wed;6;1;2016;19:30;80.0;27.63;49.17
Wed;6;1;2016;19:45;81.0;28.02;49.03
Wed;6;1;2016;20:00;81.0;27.68;49.18
Wed;6;1;2016;20:15;82.0;29.49;48.15
Wed;6;1;2016;20:30;82.0;29.78;48.98
Wed;6;1;2016;20:45;84.0;30.85;49.14
Wed;6;1;2016;21:00;83.0;30.25;49.08
Wed;6;1;2016;21:15;83.0;30.05;49.12
Wed;6;1;2016;21:30;83.0;30.85;49.17
Wed;6;1;2016;21:45;83.0;29.69;47.88
Wed;6;1;2016;22:00;82.0;29.83;49.15
Wed;6;1;2016;22:15;84.0;30.17;48.99
Wed;6;1;2016;22:30;81.0;29.5;49.05
Wed;6;1;2016;22:45;81.0;27.08;49.08
Wed;6;1;2016;23:00;79.0;27.06;48.99
Wed;6;1;2016;23:15;80.0;27.94;48.12
Wed;6;1;2016;23:30;81.0;27.14;48.98
Wed;6;1;2016;23:45;80.0;27.9;49.06
Thu;7;1;2016;00:00;82.0;28.41;49.01
Thu;7;1;2016;00:15;82.0;30.2;49.03
Thu;7;1;2016;00:30;83.0;29.93;48.96
Thu;7;1;2016;00:45;84.0;30.52;47.98
Thu;7;1;2016;01:00;82.0;29.41;48.99
Thu;7;1;2016;01:15;83.0;30.88;49.0
Thu;7;1;2016;01:30;83.0;29.6;48.86
Thu;7;1;2016;01:45;84.0;30.79;48.98
Thu;7;1;2016;02:00;82.0;29.97;47.83
Thu;7;1;2016;02:15;80.0;27.5;48.88
Thu;7;1;2016;02:30;80.0;27.45;48.9
Thu;7;1;2016;02:45;79.0;26.63;48.94
Thu;7;1;2016;03:00;81.0;27.53;48.92
Thu;7;1;2016;03:15;80.0;27.75;47.95
Thu;7;1;2016;03:30;81.0;28.5;48.91
Thu;7;1;2016;03:45;80.0;28.01;48.95
Thu;7;1;2016;04:00;82.0;28.87;48.89
Thu;7;1;2016;04:15;82.0;29.2;48.96
Thu;7;1;2016;04:30;83.0;30.11;47.89
Thu;7;1;2016;04:45;82.0;29.67;48.9
Thu;7;1;2016;05:00;84.0;30.86;48.9
Thu;7;1;2016;05:15;83.0;30.42;48.84
Thu;7;1;2016;05:30;82.0;29.78;48.89
Thu;7;1;2016;05:45;83.0;30.68;47.79
Thu;7;1;2016;06:00;81.0;29.28;48.84
Thu;7;1;2016;06:15;80.0;27.25;48.85
Thu;7;1;2016;06:30;80.0;27.18;48.87
Thu;7;1;2016;06:45;80.0;27.37;47.86
Thu;7;1;2016;07:00;81.0;28.74;48.92
Thu;7;1;2016;07:15;80.0;27.64;48.93
Thu;7;1;2016;07:30;80.0;27.5;48.88
Thu;7;1;2016;07:45;80.0;28.01;48.97
Thu;7;1;2016;08:00;82.0;29.61;47.96
Thu;7;1;2016;08:15;82.0;29.14;48.94
Thu;7;1;2016;08:30;82.0;29.47;49.14
Thu;7;1;2016;08:45;81.0;28.13;48.94
Thu;7;1;2016;09:00;81.0;28.41;48.96
Thu;7;1;2016;09:15;81.0;29.0;49.12
Thu;7;1;2016;09:30;84.0;30.16;49.04
Thu;7;1;2016;09:45;83.0;30.78;48.13
Thu;7;1;2016;10:00;83.0;30.46;49.06
Thu;7;1;2016;10:15;84.0;31.03;49.16
Thu;7;1;2016;10:30;83.0;30.39;49.03
Thu;7;1;2016;10:45;84.0;30.81;49.16
Thu;7;1;2016;11:00;83.0;31.13;49.14
Thu;7;1;2016;11:15;85.0;30.44;49.07
Thu;7;1;2016;11:30;85.0;29.89;48.16
Thu;7;1;2016;11:45;84.0;30.46;49.12
Thu;7;1;2016;12:00;83.0;30.01;49.17
Thu;7;1;2016;12:15;85.0;30.62;49.15
Thu;7;1;2016;12:30;84.0;30.82;49.14
Thu;7;1;2016;12:45;84.0;30.49;49.15
Thu;7;1;2016;13:00;83.0;30.25;49.15
Thu;7;1;2016;13:15;84.0;30.59;49.26
Thu;7;1;2016;13:30;83.0;30.85;48.09
Thu;7;1;2016;13:45;84.0;30.0;49.13
Thu;7;1;2016;14:00;83.0;30.53;49.19
Thu;7;1;2016;14:15;84.0;30.18;49.28
Thu;7;1;2016;14:30;86.0;33.56;49.06
Thu;7;1;2016;14:45;87.0;33.11;49.12
Thu;7;1;2016;15:00;87.0;33.4;49.19
Thu;7;1;2016;15:15;85.0;31.72;48.07
Thu;7;1;2016;15:30;84.0;32.26;49.17
Thu;7;1;2016;15:45;86.5;32.88;49.11
Thu;7;1;2016;16:00;86.5;33.38;49.1
Thu;7;1;2016;16:15;86.0;32.9;49.19
Thu;7;1;2016;16:30;87.0;33.01;49.07
Thu;7;1;2016;16:45;86.0;32.61;49.03
Thu;7;1;2016;17:00;85.0;32.49;49.01
Thu;7;1;2016;17:15;84.0;30.8;48.01
Thu;7;1;2016;17:30;85.0;31.39;49.2
Thu;7;1;2016;17:45;85.0;31.04;49.08
Thu;7;1;2016;18:00;83.0;29.93;49.11
Thu;7;1;2016;18:15;84.0;30.6;49.15
Thu;7;1;2016;18:30;85.0;30.25;49.16
Thu;7;1;2016;18:45;83.0;29.91;49.17
Thu;7;1;2016;19:00;84.0;30.04;49.08
Thu;7;1;2016;19:15;83.0;30.26;48.2
Thu;7;1;2016;19:30;86.0;31.58;48.96
Thu;7;1;2016;19:45;83.0;30.11;49.01
Thu;7;1;2016;20:00;83.0;30.3;49.09
Thu;7;1;2016;20:15;84.0;30.64;49.0
Thu;7;1;2016;20:30;83.0;30.74;49.08
Thu;7;1;2016;20:45;82.0;30.35;49.03
Thu;7;1;2016;21:00;84.0;30.43;49.02
Thu;7;1;2016;21:15;84.0;31.27;49.04
Thu;7;1;2016;21:30;82.0;30.31;48.05
Thu;7;1;2016;21:45;84.0;30.54;48.99
Thu;7;1;2016;22:00;85.0;30.53;49.05
Thu;7;1;2016;22:15;84.0;32.31;48.97
Thu;7;1;2016;22:30;86.0;33.56;49.03
Thu;7;1;2016;22:45;84.0;30.12;49.05
Thu;7;1;2016;23:00;83.0;31.46;48.9
Thu;7;1;2016;23:15;85.0;31.31;48.12
Thu;7;1;2016;23:30;83.0;30.21;48.85
Thu;7;1;2016;23:45;83.0;30.44;48.9
Fri;8;1;2016;00:00;83.0;30.63;49.04
Fri;8;1;2016;00:15;83.0;30.37;48.94
Fri;8;1;2016;00:30;82.0;29.71;48.87
Fri;8;1;2016;00:45;84.0;31.29;47.95
Fri;8;1;2016;01:00;82.0;30.55;48.86
Fri;8;1;2016;01:15;83.0;30.49;48.92
Fri;8;1;2016;01:30;84.0;30.62;48.82
Fri;8;1;2016;01:45;82.0;30.52;48.89
Fri;8;1;2016;02:00;82.0;29.59;47.83
Fri;8;1;2016;02:15;84.0;30.88;48.91
Fri;8;1;2016;02:30;83.0;30.37;48.89
Fri;8;1;2016;02:45;82.0;30.14;48.81
Fri;8;1;2016;03:00;83.0;30.38;48.86
Fri;8;1;2016;03:15;82.0;30.46;47.83
Fri;8;1;2016;03:30;83.0;30.48;48.87
Fri;8;1;2016;03:45;83.0;30.49;48.81
Fri;8;1;2016;04:00;83.0;30.51;48.87
Fri;8;1;2016;04:15;83.0;30.56;48.87
Fri;8;1;2016;04:30;82.0;30.18;47.81
Fri;8;1;2016;04:45;83.0;30.85;48.84
Fri;8;1;2016;05:00;82.0;29.97;48.84
Fri;8;1;2016;05:15;82.0;29.68;48.86
Fri;8;1;2016;05:30;83.0;30.72;48.75
Fri;8;1;2016;05:45;84.0;30.47;48.9
Fri;8;1;2016;06:00;82.0;30.46;47.72
Fri;8;1;2016;06:15;83.0;30.16;48.88
Fri;8;1;2016;06:30;82.0;29.66;48.82
Fri;8;1;2016;06:45;83.0;31.32;48.81
Fri;8;1;2016;07:00;82.0;29.59;48.84
Fri;8;1;2016;07:15;83.0;30.8;47.89
Fri;8;1;2016;07:30;83.0;30.48;48.84
Fri;8;1;2016;07:45;82.0;30.63;48.8
Fri;8;1;2016;08:00;84.0;30.92;48.91
Fri;8;1;2016;08:15;83.0;30.72;48.93
Fri;8;1;2016;08:30;83.0;30.72;48.96
Fri;8;1;2016;08:45;82.0;30.38;48.01
Fri;8;1;2016;09:00;85.0;31.06;49.07
Fri;8;1;2016;09:15;84.0;30.81;49.13
Fri;8;1;2016;09:30;84.0;31.25;49.15
Fri;8;1;2016;09:45;86.0;32.17;49.14
Fri;8;1;2016;10:00;86.0;33.33;49.05
Fri;8;1;2016;10:15;85.0;32.12;49.06
Fri;8;1;2016;10:30;84.0;30.43;48.13
Fri;8;1;2016;10:45;87.0;32.98;49.18
Fri;8;1;2016;11:00;85.0;31.03;48.99
Fri;8;1;2016;11:15;87.0;32.72;49.12
Fri;8;1;2016;11:30;84.0;30.92;49.08
Fri;8;1;2016;11:45;87.0;33.35;49.13
Fri;8;1;2016;12:00;87.0;33.34;49.09
Fri;8;1;2016;12:15;88.0;33.74;48.12
Fri;8;1;2016;12:30;87.0;33.44;49.04
Fri;8;1;2016;12:45;88.0;33.0;49.14
Fri;8;1;2016;13:00;84.0;30.89;49.09
Fri;8;1;2016;13:15;86.0;32.62;49.07
Fri;8;1;2016;13:30;85.0;30.17;49.04
Fri;8;1;2016;13:45;84.0;31.1;49.02
Fri;8;1;2016;14:00;86.0;31.13;48.02
Fri;8;1;2016;14:15;86.0;31.24;49.12
Fri;8;1;2016;14:30;86.0;32.26;49.14
Fri;8;1;2016;14:45;87.0;31.96;49.07
Fri;8;1;2016;15:00;84.0;30.65;49.07
Fri;8;1;2016;15:15;85.0;30.15;49.14
Fri;8;1;2016;15:30;85.0;30.79;49.07
Fri;8;1;2016;15:45;87.0;32.22;49.08
Fri;8;1;2016;16:00;85.0;30.13;48.04
Fri;8;1;2016;16:15;85.0;30.8;49.01
Fri;8;1;2016;16:30;85.0;31.03;49.04
Fri;8;1;2016;16:45;85.0;30.49;49.02
Fri;8;1;2016;17:00;85.0;30.03;49.05
Fri;8;1;2016;17:15;86.0;32.08;49.09
Fri;8;1;2016;17:30;84.0;30.5;48.95
Fri;8;1;2016;17:45;84.0;30.31;49.06
Fri;8;1;2016;18:00;86.0;31.75;48.17
Fri;8;1;2016;18:15;84.0;31.11;48.94
Fri;8;1;2016;18:30;83.0;29.58;49.06
Fri;8;1;2016;18:45;84.0;30.45;49.07
Fri;8;1;2016;19:00;84.0;30.2;48.99
Fri;8;1;2016;19:15;84.0;30.91;49.03
Fri;8;1;2016;19:30;85.0;31.94;49.08
Fri;8;1;2016;19:45;84.0;30.28;49.01
Fri;8;1;2016;20:00;84.0;30.42;48.0
Fri;8;1;2016;20:15;83.0;30.4;48.99
Fri;8;1;2016;20:30;84.0;30.44;49.03
Fri;8;1;2016;20:45;84.0;30.3;48.98
Fri;8;1;2016;21:00;85.0;30.35;49.05
Fri;8;1;2016;21:15;83.0;31.07;48.92
Fri;8;1;2016;21:30;84.0;30.86;49.04
Fri;8;1;2016;21:45;85.0;31.38;48.01
Fri;8;1;2016;22:00;83.0;29.81;48.93
Fri;8;1;2016;22:15;85.0;31.0;48.93
Fri;8;1;2016;22:30;83.0;30.24;48.98
Fri;8;1;2016;22:45;84.0;30.5;48.99
Fri;8;1;2016;23:00;84.0;30.58;48.98
Fri;8;1;2016;23:15;84.0;30.12;47.92
Fri;8;1;2016;23:30;83.0;29.54;49.02
Fri;8;1;2016;23:45;84.0;30.3;48.87
Sat;9;1;2016;00:00;83.0;30.07;49.03
Sat;9;1;2016;00:15;84.0;31.04;48.92
Sat;9;1;2016;00:30;83.0;29.83;48.93
Sat;9;1;2016;00:45;84.0;29.63;47.9
Sat;9;1;2016;01:00;82.0;30.05;48.83
Sat;9;1;2016;01:15;84.0;30.09;48.93
Sat;9;1;2016;01:30;84.0;30.96;48.81
Sat;9;1;2016;01:45;83.0;30.28;48.86
Sat;9;1;2016;02:00;82.0;29.27;48.89
Sat;9;1;2016;02:15;84.0;30.32;47.85
Sat;9;1;2016;02:30;83.0;29.34;48.84
Sat;9;1;2016;02:45;83.0;30.27;48.86
Sat;9;1;2016;03:00;83.0;29.36;48.82
Sat;9;1;2016;03:15;83.0;29.87;48.98
Sat;9;1;2016;03:30;83.0;29.75;47.73
Sat;9;1;2016;03:45;82.0;29.62;48.83
Sat;9;1;2016;04:00;83.0;29.18;48.86
Sat;9;1;2016;04:15;82.0;30.09;48.86
Sat;9;1;2016;04:30;83.0;29.02;48.68
Sat;9;1;2016;04:45;83.0;30.86;47.8
Sat;9;1;2016;05:00;84.0;30.06;48.86
Sat;9;1;2016;05:15;82.0;29.99;48.79
Sat;9;1;2016;05:30;83.0;29.18;48.75
Sat;9;1;2016;05:45;83.0;29.91;48.81
Sat;9;1;2016;06:00;83.0;29.72;47.81
Sat;9;1;2016;06:15;83.0;30.19;48.82
Sat;9;1;2016;06:30;83.0;30.39;48.79
Sat;9;1;2016;06:45;83.0;29.21;48.77
Sat;9;1;2016;07:00;83.0;30.41;48.85
Sat;9;1;2016;07:15;82.0;29.51;47.73
Sat;9;1;2016;07:30;83.0;30.37;48.76
Sat;9;1;2016;07:45;84.0;30.85;48.87
Sat;9;1;2016;08:00;85.0;31.23;48.74
Sat;9;1;2016;08:15;83.0;30.68;48.85
Sat;9;1;2016;08:30;83.0;30.35;47.8
Sat;9;1;2016;08:45;82.0;30.02;48.81
Sat;9;1;2016;09:00;84.0;30.09;48.87
Sat;9;1;2016;09:15;82.0;30.18;48.91
Sat;9;1;2016;09:30;83.0;29.43;48.87
Sat;9;1;2016;09:45;84.0;30.87;48.88
Sat;9;1;2016;10:00;84.0;30.47;47.96
Sat;9;1;2016;10:15;84.0;31.28;48.91
Sat;9;1;2016;10:30;84.0;30.95;48.91
Sat;9;1;2016;10:45;83.0;29.8;48.94
Sat;9;1;2016;11:00;83.0;29.99;48.88
Sat;9;1;2016;11:15;84.0;29.87;48.97
Sat;9;1;2016;11:30;83.0;30.83;48.92
Sat;9;1;2016;11:45;84.0;31.09;47.98
Sat;9;1;2016;12:00;83.0;30.32;48.99
Sat;9;1;2016;12:15;85.0;31.0;48.92
Sat;9;1;2016;12:30;83.0;30.6;48.97
Sat;9;1;2016;12:45;84.0;30.65;49.02
Sat;9;1;2016;13:00;84.0;30.94;49.03
Sat;9;1;2016;13:15;84.0;30.56;47.88
Sat;9;1;2016;13:30;83.0;30.47;48.98
Sat;9;1;2016;13:45;85.0;31.97;48.94
Sat;9;1;2016;14:00;83.0;30.44;48.98
Sat;9;1;2016;14:15;83.0;30.07;48.98
Sat;9;1;2016;14:30;84.0;30.44;49.01
Sat;9;1;2016;14:45;84.0;30.47;47.97
Sat;9;1;2016;15:00;85.0;32.06;49.0
Sat;9;1;2016;15:15;83.0;30.82;48.98
Sat;9;1;2016;15:30;85.0;30.74;49.02
Sat;9;1;2016;15:45;84.0;30.85;49.04
Sat;9;1;2016;16:00;83.0;30.19;48.94
Sat;9;1;2016;16:15;85.0;31.77;49.04
Sat;9;1;2016;16:30;84.0;30.95;47.92
Sat;9;1;2016;16:45;83.0;30.41;49.06
Sat;9;1;2016;17:00;84.0;30.68;48.92
Sat;9;1;2016;17:15;85.0;31.11;49.06
Sat;9;1;2016;17:30;84.0;30.77;49.01
Sat;9;1;2016;17:45;84.0;30.9;48.97
Sat;9;1;2016;18:00;85.0;31.28;48.04
Sat;9;1;2016;18:15;84.0;31.4;49.05
Sat;9;1;2016;18:30;84.0;30.04;48.96
Sat;9;1;2016;18:45;84.0;30.58;49.02
Sat;9;1;2016;19:00;83.0;30.42;49.0
Sat;9;1;2016;19:15;84.0;30.31;49.05
Sat;9;1;2016;19:30;85.0;31.52;47.98
Sat;9;1;2016;19:45;85.0;31.66;49.03
Sat;9;1;2016;20:00;84.0;31.03;49.04
Sat;9;1;2016;20:15;84.0;30.52;48.96
Sat;9;1;2016;20:30;84.0;30.2;48.98
Sat;9;1;2016;20:45;83.0;30.63;49.01
Sat;9;1;2016;21:00;85.0;30.81;49.09
Sat;9;1;2016;21:15;84.0;31.21;47.91
Sat;9;1;2016;21:30;85.0;31.73;49.14
Sat;9;1;2016;21:45;84.0;30.23;48.89
Sat;9;1;2016;22:00;85.0;30.89;48.98
Sat;9;1;2016;22:15;85.0;31.37;48.99
Sat;9;1;2016;22:30;83.0;30.47;49.04
Sat;9;1;2016;22:45;86.0;31.43;47.94
Sat;9;1;2016;23:00;84.0;30.6;48.96
Sat;9;1;2016;23:15;83.0;30.05;48.97
Sat;9;1;2016;23:30;84.0;30.42;48.94
Sat;9;1;2016;23:45;84.0;30.81;49.0
Sun;10;1;2016;00:00;84.0;30.85;49.0
Sun;10;1;2016;00:15;84.0;31.26;47.91
Sun;10;1;2016;00:30;84.0;31.12;48.94
Sun;10;1;2016;00:45;84.0;30.73;48.98
Sun;10;1;2016;01:00;83.0;30.37;48.84
Sun;10;1;2016;01:15;84.0;30.58;48.91
Sun;10;1;2016;01:30;83.0;30.3;48.83
Sun;10;1;2016;01:45;85.0;31.64;47.94
Sun;10;1;2016;02:00;83.5;30.65;48.89
Sun;10;1;2016;02:15;83.5;30.38;48.89
Sun;10;1;2016;02:30;84.0;30.96;48.83
Sun;10;1;2016;02:45;82.0;30.1;48.83
Sun;10;1;2016;03:00;84.0;30.15;48.93
Sun;10;1;2016;03:15;82.0;29.92;47.78
Sun;10;1;2016;03:30;85.0;31.31;48.91
Sun;10;1;2016;03:45;82.0;30.77;48.81
Sun;10;1;2016;04:00;84.0;30.39;48.86
Sun;10;1;2016;04:15;83.0;30.45;48.83
Sun;10;1;2016;04:30;83.0;30.2;48.84
Sun;10;1;2016;04:45;83.0;29.95;47.74
Sun;10;1;2016;05:00;83.0;30.6;48.95
Sun;10;1;2016;05:15;83.0;30.15;48.73
Sun;10;1;2016;05:30;83.0;30.99;48.8
Sun;10;1;2016;05:45;83.0;30.35;48.77
Sun;10;1;2016;06:00;83.0;29.94;47.78
Sun;10;1;2016;06:15;83.0;30.66;48.91
Sun;10;1;2016;06:30;83.0;30.59;48.7
Sun;10;1;2016;06:45;83.0;29.82;48.75
Sun;10;1;2016;07:00;83.0;31.07;48.83
Sun;10;1;2016;07:15;83.0;30.4;47.74
Sun;10;1;2016;07:30;82.0;30.34;48.86
Sun;10;1;2016;07:45;83.0;30.32;48.8
Sun;10;1;2016;08:00;83.0;30.57;48.74
Sun;10;1;2016;08:15;84.0;31.8;48.87
Sun;10;1;2016;08:30;83.0;30.09;48.78
Sun;10;1;2016;08:45;82.0;31.18;47.82
Sun;10;1;2016;09:00;83.0;30.18;48.86
Sun;10;1;2016;09:15;83.0;30.75;48.84
Sun;10;1;2016;09:30;83.0;30.38;48.81
Sun;10;1;2016;09:45;82.0;30.57;48.87
Sun;10;1;2016;10:00;83.0;30.41;48.88
Sun;10;1;2016;10:15;83.0;31.12;47.83
Sun;10;1;2016;10:30;83.0;30.17;48.88
Sun;10;1;2016;10:45;82.0;29.99;48.87
Sun;10;1;2016;11:00;83.0;30.41;48.94
Sun;10;1;2016;11:15;83.0;30.44;48.95
Sun;10;1;2016;11:30;83.0;30.34;48.88
Sun;10;1;2016;11:45;82.0;30.91;47.97
Sun;10;1;2016;12:00;84.0;29.72;49.01
Sun;10;1;2016;12:15;82.0;31.07;48.83
Sun;10;1;2016;12:30;83.0;30.61;48.97
Sun;10;1;2016;12:45;82.0;29.95;48.97
Sun;10;1;2016;13:00;83.0;30.39;48.9
Sun;10;1;2016;13:15;83.0;30.77;48.0
Sun;10;1;2016;13:30;83.0;31.25;48.85
Sun;10;1;2016;13:45;83.0;29.99;49.01
Sun;10;1;2016;14:00;82.0;30.35;48.91
Sun;10;1;2016;14:15;83.0;30.16;48.94
Sun;10;1;2016;14:30;83.0;30.56;48.98
Sun;10;1;2016;14:45;83.0;30.75;47.9
Sun;10;1;2016;15:00;83.0;30.53;49.02
Sun;10;1;2016;15:15;82.0;30.15;48.96
Sun;10;1;2016;15:30;81.0;28.72;48.97
Sun;10;1;2016;15:45;82.0;29.03;48.99
Sun;10;1;2016;16:00;81.0;29.15;49.0
Sun;10;1;2016;16:15;82.0;29.98;47.99
Sun;10;1;2016;16:30;83.0;29.82;49.01
Sun;10;1;2016;16:45;82.0;30.51;48.96
Sun;10;1;2016;17:00;82.0;29.99;48.97
Sun;10;1;2016;17:15;83.0;30.17;48.96
Sun;10;1;2016;17:30;83.0;29.84;48.97
Sun;10;1;2016;17:45;83.0;30.01;48.97
Sun;10;1;2016;18:00;82.0;30.15;48.0
Sun;10;1;2016;18:15;83.0;30.36;48.9
Sun;10;1;2016;18:30;83.0;30.2;48.98
Sun;10;1;2016;18:45;83.0;30.16;48.99
Sun;10;1;2016;19:00;82.0;29.71;49.0
Sun;10;1;2016;19:15;83.0;30.5;47.98
Sun;10;1;2016;19:30;84.0;29.9;48.94
Sun;10;1;2016;19:45;81.0;30.46;48.89
Sun;10;1;2016;20:00;83.0;30.07;48.98
Sun;10;1;2016;20:15;83.0;30.5;48.92
Sun;10;1;2016;20:30;84.0;30.98;48.94
Sun;10;1;2016;20:45;82.0;29.36;47.93
Sun;10;1;2016;21:00;84.0;30.66;49.02
Sun;10;1;2016;21:15;82.0;30.09;48.91
Sun;10;1;2016;21:30;83.0;30.43;49.09
Sun;10;1;2016;21:45;83.0;30.02;48.78
Sun;10;1;2016;22:00;83.0;30.42;49.08
Sun;10;1;2016;22:15;82.0;29.79;47.77
Sun;10;1;2016;22:30;84.0;30.43;48.93
Sun;10;1;2016;22:45;82.0;29.93;48.93
Sun;10;1;2016;23:00;83.0;29.69;48.87
Sun;10;1;2016;23:15;83.0;30.48;48.89
Sun;10;1;2016;23:30;83.0;30.68;48.85
Sun;10;1;2016;23:45;83.0;30.35;47.91
Mon;11;1;2016;00:00;82.0;29.96;48.88
Mon;11;1;2016;00:15;82.0;29.08;48.84
Mon;11;1;2016;00:30;82.0;29.97;48.94
Mon;11;1;2016;00:45;79.0;26.49;48.73
Mon;11;1;2016;01:00;78.0;25.94;48.86
Mon;11;1;2016;01:15;80.0;27.8;47.83
Mon;11;1;2016;01:30;81.0;28.17;48.88
Mon;11;1;2016;01:45;83.0;29.5;48.86
Mon;11;1;2016;02:00;83.0;30.72;48.84
Mon;11;1;2016;02:15;82.0;29.35;48.69
Mon;11;1;2016;02:30;82.0;30.46;47.81
Mon;11;1;2016;02:45;82.0;30.16;48.8
Mon;11;1;2016;03:00;82.0;29.43;48.73
Mon;11;1;2016;03:15;82.0;29.69;48.73
Mon;11;1;2016;03:30;83.0;30.18;48.81
Mon;11;1;2016;03:45;81.0;29.53;47.71
Mon;11;1;2016;04:00;83.0;29.94;48.85
Mon;11;1;2016;04:15;82.0;29.77;48.66
Mon;11;1;2016;04:30;78.0;26.7;48.73
Mon;11;1;2016;04:45;80.0;26.85;47.77
Mon;11;1;2016;05:00;79.0;26.91;48.77
Mon;11;1;2016;05:15;80.0;27.47;48.81
Mon;11;1;2016;05:30;81.0;27.86;48.8
Mon;11;1;2016;05:45;81.0;30.13;48.78
Mon;11;1;2016;06:00;83.0;30.45;47.75
Mon;11;1;2016;06:15;83.0;29.93;48.78
Mon;11;1;2016;06:30;81.0;29.18;48.72
Mon;11;1;2016;06:45;83.0;30.52;48.76
Mon;11;1;2016;07:00;83.0;30.04;48.73
Mon;11;1;2016;07:15;82.0;30.45;47.79
Mon;11;1;2016;07:30;82.0;29.42;48.77
Mon;11;1;2016;07:45;82.0;29.92;48.78
Mon;11;1;2016;08:00;82.0;29.7;48.83
Mon;11;1;2016;08:15;78.0;26.1;48.86
Mon;11;1;2016;08:30;79.0;26.3;47.82
Mon;11;1;2016;08:45;80.0;27.34;48.96
Mon;11;1;2016;09:00;79.0;26.84;48.88
Mon;11;1;2016;09:15;82.0;29.88;48.89
Mon;11;1;2016;09:30;84.0;30.1;48.95
Mon;11;1;2016;09:45;85.0;31.35;48.97
Mon;11;1;2016;10:00;85.0;31.29;47.92
Mon;11;1;2016;10:15;85.0;30.67;48.94
Mon;11;1;2016;10:30;84.0;30.86;48.93
Mon;11;1;2016;10:45;85.0;30.9;48.96
Mon;11;1;2016;11:00;84.0;31.14;48.97
Mon;11;1;2016;11:15;84.0;30.49;48.93
Mon;11;1;2016;11:30;84.0;31.15;49.01
Mon;11;1;2016;11:45;84.0;29.48;47.96
Mon;11;1;2016;12:00;84.0;30.43;48.95
Mon;11;1;2016;12:15;83.0;29.95;49.02
Mon;11;1;2016;12:30;84.0;30.31;49.0
Mon;11;1;2016;12:45;85.0;31.49;48.99
Mon;11;1;2016;13:00;85.0;30.77;49.02
Mon;11;1;2016;13:15;85.0;31.48;48.89
Mon;11;1;2016;13:30;84.0;30.74;47.98
Mon;11;1;2016;13:45;85.0;31.11;48.91
Mon;11;1;2016;14:00;84.0;30.26;48.95
Mon;11;1;2016;14:15;84.0;30.26;48.95
Mon;11;1;2016;14:30;84.0;30.71;49.0
Mon;11;1;2016;14:45;81.0;27.53;48.97
