weekday;day;month;year;time;CONSUMO_TOTAL CMB;AVAC CMB;IT CMB
Fri;6;1;2017;09:00;23.0;5.02;15.88
Fri;6;1;2017;09:15;23.0;4.65;15.87
Fri;6;1;2017;09:30;22.0;3.33;15.88
Fri;6;1;2017;09:45;20.0;1.4;15.9
Fri;6;1;2017;10:00;20.0;1.4;15.92
Fri;6;1;2017;10:15;20.0;1.41;15.94
Fri;6;1;2017;10:30;21.0;2.41;15.93
Fri;6;1;2017;10:45;19.0;1.46;15.94
Fri;6;1;2017;11:00;22.95;5.71;15.92
Fri;6;1;2017;11:15;22.95;5.71;15.87
Fri;6;1;2017;11:30;22.95;5.71;15.87
Fri;6;1;2017;11:45;22.95;5.71;15.87
Fri;6;1;2017;12:00;22.95;5.71;15.87
Fri;6;1;2017;12:15;22.95;5.71;15.87
Fri;6;1;2017;12:30;22.95;5.71;15.87
Fri;6;1;2017;12:45;22.95;5.71;15.87
Fri;6;1;2017;13:00;22.95;5.71;15.87
Fri;6;1;2017;13:15;22.95;5.71;15.87
Fri;6;1;2017;13:30;22.95;5.71;15.87
Fri;6;1;2017;13:45;22.95;5.71;15.87
Fri;6;1;2017;14:00;22.95;5.71;15.87
Fri;6;1;2017;14:15;22.95;5.71;15.87
Fri;6;1;2017;14:30;22.95;5.71;15.87
Fri;6;1;2017;14:45;22.95;5.71;15.87
Fri;6;1;2017;15:00;22.95;5.71;15.87
Fri;6;1;2017;15:15;22.95;5.71;15.87
Fri;6;1;2017;15:30;22.95;5.71;15.87
Fri;6;1;2017;15:45;22.95;5.71;15.87
Fri;6;1;2017;16:00;22.95;5.71;15.87
Fri;6;1;2017;16:15;22.95;5.71;15.87
Fri;6;1;2017;16:30;22.95;5.71;15.87
Fri;6;1;2017;16:45;22.95;5.71;15.87
Fri;6;1;2017;17:00;22.95;5.71;15.87
Fri;6;1;2017;17:15;22.95;5.71;15.87
Fri;6;1;2017;17:30;22.95;5.71;15.87
Fri;6;1;2017;17:45;22.95;5.71;15.87
Fri;6;1;2017;18:00;22.95;5.71;15.87
Fri;6;1;2017;18:15;22.95;5.71;15.87
Fri;6;1;2017;18:30;22.95;5.71;15.87
Fri;6;1;2017;18:45;22.95;5.71;15.87
Fri;6;1;2017;19:00;22.95;5.71;15.87
Fri;6;1;2017;19:15;22.95;5.71;15.87
Fri;6;1;2017;19:30;22.95;5.71;15.87
Fri;6;1;2017;19:45;22.95;5.71;15.87
Fri;6;1;2017;20:00;22.95;5.71;15.87
Fri;6;1;2017;20:15;22.95;5.71;15.87
Fri;6;1;2017;20:30;22.95;5.71;15.87
Fri;6;1;2017;20:45;22.95;5.71;15.87
Fri;6;1;2017;21:00;22.95;5.71;15.87
Fri;6;1;2017;21:15;22.95;5.71;15.87
Fri;6;1;2017;21:30;22.95;5.71;15.87
Fri;6;1;2017;21:45;22.95;5.71;15.87
Fri;6;1;2017;22:00;22.95;5.71;15.87
Fri;6;1;2017;22:15;22.95;5.71;15.87
Fri;6;1;2017;22:30;22.95;5.71;15.87
Fri;6;1;2017;22:45;22.95;5.71;15.87
Fri;6;1;2017;23:00;22.95;5.71;15.87
Fri;6;1;2017;23:15;22.95;5.71;15.87
Fri;6;1;2017;23:30;22.95;5.71;15.87
Fri;6;1;2017;23:45;22.95;5.71;15.87
Sat;7;1;2017;00:00;22.95;5.71;15.87
Sat;7;1;2017;00:15;22.95;5.71;15.87
Sat;7;1;2017;00:30;22.95;5.71;15.87
Sat;7;1;2017;00:45;22.95;5.71;15.87
Sat;7;1;2017;01:00;22.95;5.71;15.87
Sat;7;1;2017;01:15;22.95;5.71;15.87
Sat;7;1;2017;01:30;22.95;5.71;15.87
Sat;7;1;2017;01:45;22.95;5.71;15.87
Sat;7;1;2017;02:00;22.95;5.71;15.87
Sat;7;1;2017;02:15;22.95;5.71;15.87
Sat;7;1;2017;02:30;22.95;5.71;15.87
Sat;7;1;2017;02:45;22.95;5.71;15.87
Sat;7;1;2017;03:00;22.95;5.71;15.87
Sat;7;1;2017;03:15;22.95;5.71;15.87
Sat;7;1;2017;03:30;22.95;5.71;15.87
Sat;7;1;2017;03:45;22.95;5.71;15.87
Sat;7;1;2017;04:00;22.95;5.71;15.87
Sat;7;1;2017;04:15;22.95;5.71;15.87
Sat;7;1;2017;04:30;22.95;5.71;15.87
Sat;7;1;2017;04:45;22.95;5.71;15.87
Sat;7;1;2017;05:00;22.95;5.71;15.87
Sat;7;1;2017;05:15;22.95;5.71;15.87
Sat;7;1;2017;05:30;22.95;5.71;15.87
Sat;7;1;2017;05:45;22.95;5.71;15.87
Sat;7;1;2017;06:00;22.95;5.71;15.87
Sat;7;1;2017;06:15;22.95;5.71;15.87
Sat;7;1;2017;06:30;22.95;5.71;15.87
Sat;7;1;2017;06:45;22.95;5.71;15.87
Sat;7;1;2017;07:00;22.95;5.71;15.87
Sat;7;1;2017;07:15;22.95;5.71;15.87
Sat;7;1;2017;07:30;22.95;5.71;15.87
Sat;7;1;2017;07:45;22.95;5.71;15.87
Sat;7;1;2017;08:00;22.95;5.71;15.87
Sat;7;1;2017;08:15;22.95;5.71;15.87
Sat;7;1;2017;08:30;22.95;5.71;15.87
Sat;7;1;2017;08:45;22.95;5.71;15.87
Sat;7;1;2017;09:00;22.95;5.71;15.87
Sat;7;1;2017;09:15;22.95;5.71;15.87
Sat;7;1;2017;09:30;22.95;5.71;15.87
Sat;7;1;2017;09:45;22.95;5.71;15.87
Sat;7;1;2017;10:00;22.95;5.71;15.87
Sat;7;1;2017;10:15;22.95;5.71;15.87
Sat;7;1;2017;10:30;22.95;5.71;15.87
Sat;7;1;2017;10:45;22.95;5.71;15.87
Sat;7;1;2017;11:00;22.95;5.71;15.87
Sat;7;1;2017;11:15;22.95;5.71;15.87
Sat;7;1;2017;11:30;22.95;5.71;15.87
Sat;7;1;2017;11:45;22.95;5.71;15.87
Sat;7;1;2017;12:00;22.95;5.71;15.87
Sat;7;1;2017;12:15;22.95;5.71;15.87
Sat;7;1;2017;12:30;22.95;5.71;15.87
Sat;7;1;2017;12:45;22.95;5.71;15.87
Sat;7;1;2017;13:00;22.95;5.71;15.87
Sat;7;1;2017;13:15;22.95;5.71;15.87
Sat;7;1;2017;13:30;22.95;5.71;15.87
Sat;7;1;2017;13:45;22.95;5.71;15.87
Sat;7;1;2017;14:00;22.95;5.71;15.87
Sat;7;1;2017;14:15;22.95;5.71;15.87
Sat;7;1;2017;14:30;22.95;5.71;15.87
Sat;7;1;2017;14:45;22.95;5.71;15.87
Sat;7;1;2017;15:00;22.95;5.71;15.87
Sat;7;1;2017;15:15;22.95;5.71;15.87
Sat;7;1;2017;15:30;22.95;5.71;15.87
Sat;7;1;2017;15:45;22.95;5.71;15.87
Sat;7;1;2017;16:00;22.95;5.71;15.87
Sat;7;1;2017;16:15;22.95;5.71;15.87
Sat;7;1;2017;16:30;22.95;5.71;15.87
Sat;7;1;2017;16:45;22.95;5.71;15.87
Sat;7;1;2017;17:00;22.95;5.71;15.87
Sat;7;1;2017;17:15;22.95;5.71;15.87
Sat;7;1;2017;17:30;22.95;5.71;15.87
Sat;7;1;2017;17:45;22.95;5.71;15.87
Sat;7;1;2017;18:00;22.95;5.71;15.87
Sat;7;1;2017;18:15;22.95;5.71;15.87
Sat;7;1;2017;18:30;22.95;5.71;15.87
Sat;7;1;2017;18:45;22.95;5.71;15.87
Sat;7;1;2017;19:00;22.95;5.71;15.87
Sat;7;1;2017;19:15;22.95;5.71;15.87
Sat;7;1;2017;19:30;22.95;5.71;15.87
Sat;7;1;2017;19:45;22.95;5.71;15.87
Sat;7;1;2017;20:00;22.95;5.71;15.87
Sat;7;1;2017;20:15;22.95;5.71;15.87
Sat;7;1;2017;20:30;22.95;5.71;15.87
Sat;7;1;2017;20:45;22.95;5.71;15.87
Sat;7;1;2017;21:00;22.95;5.71;15.87
Sat;7;1;2017;21:15;22.95;5.71;15.87
Sat;7;1;2017;21:30;22.95;5.71;15.87
Sat;7;1;2017;21:45;22.95;5.71;15.87
Sat;7;1;2017;22:00;22.95;5.71;15.87
Sat;7;1;2017;22:15;22.95;5.71;15.87
Sat;7;1;2017;22:30;22.95;5.71;15.87
Sat;7;1;2017;22:45;22.95;5.71;15.87
Sat;7;1;2017;23:00;22.95;5.71;15.87
Sat;7;1;2017;23:15;22.95;5.71;15.87
Sat;7;1;2017;23:30;22.95;5.71;15.87
Sat;7;1;2017;23:45;22.95;5.71;15.87
Sun;8;1;2017;00:00;22.95;5.71;15.87
Sun;8;1;2017;00:15;22.95;5.71;15.87
Sun;8;1;2017;00:30;22.95;5.71;15.87
Sun;8;1;2017;00:45;22.95;5.71;15.87
Sun;8;1;2017;01:00;22.95;5.71;15.87
Sun;8;1;2017;01:15;22.95;5.71;15.87
Sun;8;1;2017;01:30;22.95;5.71;15.87
Sun;8;1;2017;01:45;22.95;5.71;15.87
Sun;8;1;2017;02:00;22.95;5.71;15.87
Sun;8;1;2017;02:15;22.95;5.71;15.87
Sun;8;1;2017;02:30;22.95;5.71;15.87
Sun;8;1;2017;02:45;22.95;5.71;15.87
Sun;8;1;2017;03:00;22.95;5.71;15.87
Sun;8;1;2017;03:15;22.95;5.71;15.87
Sun;8;1;2017;03:30;22.95;5.71;15.87
Sun;8;1;2017;03:45;22.95;5.71;15.87
Sun;8;1;2017;04:00;22.95;5.71;15.87
Sun;8;1;2017;04:15;22.95;5.71;15.87
Sun;8;1;2017;04:30;22.95;5.71;15.87
Sun;8;1;2017;04:45;22.95;5.71;15.87
Sun;8;1;2017;05:00;22.95;5.71;15.87
Sun;8;1;2017;05:15;22.95;5.71;15.87
Sun;8;1;2017;05:30;22.95;5.71;15.87
Sun;8;1;2017;05:45;22.95;5.71;15.87
Sun;8;1;2017;06:00;22.95;5.71;15.87
Sun;8;1;2017;06:15;22.95;5.71;15.87
Sun;8;1;2017;06:30;22.95;5.71;15.87
Sun;8;1;2017;06:45;22.95;5.71;15.87
Sun;8;1;2017;07:00;22.95;5.71;15.87
Sun;8;1;2017;07:15;22.95;5.71;15.87
Sun;8;1;2017;07:30;22.95;5.71;15.87
Sun;8;1;2017;07:45;22.95;5.71;15.87
Sun;8;1;2017;08:00;22.95;5.71;15.87
Sun;8;1;2017;08:15;22.95;5.71;15.87
Sun;8;1;2017;08:30;22.95;5.71;15.87
Sun;8;1;2017;08:45;22.95;5.71;15.87
Sun;8;1;2017;09:00;22.95;5.71;15.87
Sun;8;1;2017;09:15;22.95;5.71;15.87
Sun;8;1;2017;09:30;22.95;5.71;15.87
Sun;8;1;2017;09:45;22.95;5.71;15.87
Sun;8;1;2017;10:00;22.95;5.71;15.87
Sun;8;1;2017;10:15;22.95;5.71;15.87
Sun;8;1;2017;10:30;22.95;5.71;15.87
Sun;8;1;2017;10:45;22.95;5.71;15.87
Sun;8;1;2017;11:00;22.95;5.71;15.87
Sun;8;1;2017;11:15;22.95;5.71;15.87
Sun;8;1;2017;11:30;22.95;5.71;15.87
Sun;8;1;2017;11:45;22.95;5.71;15.87
Sun;8;1;2017;12:00;22.95;5.71;15.87
Sun;8;1;2017;12:15;22.95;5.71;15.87
Sun;8;1;2017;12:30;22.95;5.71;15.87
Sun;8;1;2017;12:45;22.95;5.71;15.87
Sun;8;1;2017;13:00;22.95;5.71;15.87
Sun;8;1;2017;13:15;22.95;5.71;15.87
Sun;8;1;2017;13:30;22.95;5.71;15.87
Sun;8;1;2017;13:45;22.95;5.71;15.87
Sun;8;1;2017;14:00;22.95;5.71;15.87
Sun;8;1;2017;14:15;22.95;5.71;15.87
Sun;8;1;2017;14:30;22.95;5.71;15.87
Sun;8;1;2017;14:45;22.95;5.71;15.87
Sun;8;1;2017;15:00;22.95;5.71;15.87
Sun;8;1;2017;15:15;22.95;5.71;15.87
Sun;8;1;2017;15:30;22.95;5.71;15.87
Sun;8;1;2017;15:45;22.95;5.71;15.87
Sun;8;1;2017;16:00;22.95;5.71;15.87
Sun;8;1;2017;16:15;22.95;5.71;15.87
Sun;8;1;2017;16:30;22.95;5.71;15.87
Sun;8;1;2017;16:45;22.95;5.71;15.87
Sun;8;1;2017;17:00;22.95;5.71;15.87
Sun;8;1;2017;17:15;22.95;5.71;15.87
Sun;8;1;2017;17:30;22.95;5.71;15.87
Sun;8;1;2017;17:45;22.95;5.71;15.87
Sun;8;1;2017;18:00;22.95;5.71;15.87
Sun;8;1;2017;18:15;22.95;5.71;15.87
Sun;8;1;2017;18:30;22.95;5.71;15.87
Sun;8;1;2017;18:45;22.95;5.71;15.87
Sun;8;1;2017;19:00;22.95;5.71;15.87
Sun;8;1;2017;19:15;22.95;5.71;15.87
Sun;8;1;2017;19:30;22.95;5.71;15.87
Sun;8;1;2017;19:45;22.95;5.71;15.87
Sun;8;1;2017;20:00;22.95;5.71;15.87
Sun;8;1;2017;20:15;22.95;5.71;15.87
Sun;8;1;2017;20:30;22.95;5.71;15.87
Sun;8;1;2017;20:45;22.95;5.71;15.87
Sun;8;1;2017;21:00;22.95;5.71;15.87
Sun;8;1;2017;21:15;22.95;5.71;15.87
Sun;8;1;2017;21:30;22.95;5.71;15.87
Sun;8;1;2017;21:45;22.95;5.71;15.87
Sun;8;1;2017;22:00;22.95;5.71;15.87
Sun;8;1;2017;22:15;22.95;5.71;15.87
Sun;8;1;2017;22:30;22.95;5.71;15.87
Sun;8;1;2017;22:45;22.95;5.71;15.87
Sun;8;1;2017;23:00;22.95;5.71;15.87
Sun;8;1;2017;23:15;22.95;5.71;15.87
Sun;8;1;2017;23:30;22.95;5.71;15.87
Sun;8;1;2017;23:45;22.95;5.71;15.87
Mon;9;1;2017;00:00;22.95;5.71;15.87
Mon;9;1;2017;00:15;22.95;5.71;15.87
Mon;9;1;2017;00:30;22.95;5.71;15.87
Mon;9;1;2017;00:45;22.95;5.71;15.87
Mon;9;1;2017;01:00;22.95;5.71;15.87
Mon;9;1;2017;01:15;22.95;5.71;15.87
Mon;9;1;2017;01:30;22.95;5.71;15.87
Mon;9;1;2017;01:45;22.95;5.71;15.87
Mon;9;1;2017;02:00;22.95;5.71;15.87
Mon;9;1;2017;02:15;22.95;5.71;15.87
Mon;9;1;2017;02:30;22.95;5.71;15.87
Mon;9;1;2017;02:45;22.95;5.71;15.87
Mon;9;1;2017;03:00;22.95;5.71;15.87
Mon;9;1;2017;03:15;22.95;5.71;15.87
Mon;9;1;2017;03:30;22.95;5.71;15.87
Mon;9;1;2017;03:45;22.95;5.71;15.87
Mon;9;1;2017;04:00;22.95;5.71;15.87
Mon;9;1;2017;04:15;22.95;5.71;15.87
Mon;9;1;2017;04:30;22.95;5.71;15.87
Mon;9;1;2017;04:45;22.95;5.71;15.87
Mon;9;1;2017;05:00;22.95;5.71;15.87
Mon;9;1;2017;05:15;22.95;5.71;15.87
Mon;9;1;2017;05:30;22.95;5.71;15.87
Mon;9;1;2017;05:45;22.95;5.71;15.87
Mon;9;1;2017;06:00;22.95;5.71;15.87
Mon;9;1;2017;06:15;22.95;5.71;15.87
Mon;9;1;2017;06:30;22.95;5.71;15.87
Mon;9;1;2017;06:45;22.95;5.71;15.87
Mon;9;1;2017;07:00;22.95;5.71;15.87
Mon;9;1;2017;07:15;22.95;5.71;15.87
Mon;9;1;2017;07:30;22.95;5.71;15.87
Mon;9;1;2017;07:45;22.95;5.71;15.87
Mon;9;1;2017;08:00;22.95;5.71;15.87
Mon;9;1;2017;08:15;22.95;5.71;15.87
Mon;9;1;2017;08:30;22.95;5.71;15.87
Mon;9;1;2017;08:45;22.95;5.71;15.87
Mon;9;1;2017;09:00;22.95;5.71;15.87
Mon;9;1;2017;09:15;22.95;5.71;15.87
Mon;9;1;2017;09:30;22.95;5.71;15.87
Mon;9;1;2017;09:45;22.95;5.71;15.87
Mon;9;1;2017;10:00;22.95;5.71;15.87
Mon;9;1;2017;10:15;22.95;5.71;15.87
Mon;9;1;2017;10:30;22.95;5.71;15.87
Mon;9;1;2017;10:45;22.95;5.71;15.87
Mon;9;1;2017;11:00;22.95;5.71;15.87
Mon;9;1;2017;11:15;22.95;5.71;15.87
Mon;9;1;2017;11:30;22.95;5.71;15.87
Mon;9;1;2017;11:45;22.95;5.71;15.87
Mon;9;1;2017;12:00;22.95;5.71;15.87
Mon;9;1;2017;12:15;22.95;5.71;15.87
Mon;9;1;2017;12:30;22.95;5.71;15.87
Mon;9;1;2017;12:45;22.95;5.71;15.87
Mon;9;1;2017;13:00;22.95;5.71;15.87
Mon;9;1;2017;13:15;22.95;5.71;15.87
Mon;9;1;2017;13:30;22.95;5.71;15.87
Mon;9;1;2017;13:45;22.95;5.71;15.87
Mon;9;1;2017;14:00;22.95;5.71;15.87
Mon;9;1;2017;14:15;22.95;5.71;15.87
Mon;9;1;2017;14:30;22.95;5.71;15.87
Mon;9;1;2017;14:45;22.95;5.71;15.87
Mon;9;1;2017;15:00;22.95;5.71;15.87
Mon;9;1;2017;15:15;22.95;5.71;15.87
Mon;9;1;2017;15:30;22.95;5.71;15.87
Mon;9;1;2017;15:45;22.95;5.71;15.87
Mon;9;1;2017;16:00;22.95;5.71;15.87
Mon;9;1;2017;16:15;22.95;5.71;15.87
Mon;9;1;2017;16:30;22.95;5.71;15.87
Mon;9;1;2017;16:45;22.95;5.71;15.87
Mon;9;1;2017;17:00;22.95;5.71;15.87
Mon;9;1;2017;17:15;22.95;5.71;15.87
Mon;9;1;2017;17:30;22.95;5.71;15.87
Mon;9;1;2017;17:45;22.95;5.71;15.87
Mon;9;1;2017;18:00;22.95;5.71;15.87
Mon;9;1;2017;18:15;22.95;5.71;15.87
Mon;9;1;2017;18:30;22.95;5.71;15.87
Mon;9;1;2017;18:45;22.95;5.71;15.87
Mon;9;1;2017;19:00;22.95;5.71;15.87
Mon;9;1;2017;19:15;22.95;5.71;15.87
Mon;9;1;2017;19:30;22.95;5.71;15.87
Mon;9;1;2017;19:45;22.95;5.71;15.87
Mon;9;1;2017;20:00;22.95;5.71;15.87
Mon;9;1;2017;20:15;22.95;5.71;15.87
Mon;9;1;2017;20:30;22.95;5.71;15.87
Mon;9;1;2017;20:45;22.95;5.71;15.87
Mon;9;1;2017;21:00;22.95;5.71;15.87
Mon;9;1;2017;21:15;22.95;5.71;15.87
Mon;9;1;2017;21:30;22.95;5.71;15.87
Mon;9;1;2017;21:45;22.95;5.71;15.87
Mon;9;1;2017;22:00;22.95;5.71;15.87
Mon;9;1;2017;22:15;22.95;5.71;15.87
Mon;9;1;2017;22:30;22.95;5.71;15.87
Mon;9;1;2017;22:45;22.95;5.71;15.87
Mon;9;1;2017;23:00;22.95;5.71;15.87
Mon;9;1;2017;23:15;22.95;5.71;15.87
Mon;9;1;2017;23:30;22.95;5.71;15.87
Mon;9;1;2017;23:45;22.95;5.71;15.87
Tue;10;1;2017;00:00;22.95;5.71;15.87
Tue;10;1;2017;00:15;22.95;5.71;15.87
Tue;10;1;2017;00:30;22.95;5.71;15.87
Tue;10;1;2017;00:45;22.95;5.71;15.87
Tue;10;1;2017;01:00;22.95;5.71;15.87
Tue;10;1;2017;01:15;22.95;5.71;15.87
Tue;10;1;2017;01:30;22.95;5.71;15.87
Tue;10;1;2017;01:45;22.95;5.71;15.87
Tue;10;1;2017;02:00;22.95;5.71;15.87
Tue;10;1;2017;02:15;22.95;5.71;15.87
Tue;10;1;2017;02:30;22.95;5.71;15.87
Tue;10;1;2017;02:45;22.95;5.71;15.87
Tue;10;1;2017;03:00;22.95;5.71;15.87
Tue;10;1;2017;03:15;22.95;5.71;15.87
Tue;10;1;2017;03:30;22.95;5.71;15.87
Tue;10;1;2017;03:45;22.95;5.71;15.87
Tue;10;1;2017;04:00;22.95;5.71;15.87
Tue;10;1;2017;04:15;22.95;5.71;15.87
Tue;10;1;2017;04:30;22.95;5.71;15.87
Tue;10;1;2017;04:45;22.95;5.71;15.87
Tue;10;1;2017;05:00;22.95;5.71;15.87
Tue;10;1;2017;05:15;22.95;5.71;15.87
Tue;10;1;2017;05:30;22.95;5.71;15.87
Tue;10;1;2017;05:45;22.95;5.71;15.87
Tue;10;1;2017;06:00;22.95;5.71;15.87
Tue;10;1;2017;06:15;22.95;5.71;15.87
Tue;10;1;2017;06:30;22.95;5.71;15.87
Tue;10;1;2017;06:45;22.95;5.71;15.87
Tue;10;1;2017;07:00;22.95;5.71;15.87
Tue;10;1;2017;07:15;22.95;5.71;15.87
Tue;10;1;2017;07:30;22.95;5.71;15.87
Tue;10;1;2017;07:45;22.95;5.71;15.87
Tue;10;1;2017;08:00;22.95;5.71;15.87
Tue;10;1;2017;08:15;22.95;5.71;15.87
Tue;10;1;2017;08:30;22.95;5.71;15.87
Tue;10;1;2017;08:45;22.95;5.71;15.87
Tue;10;1;2017;09:00;22.95;5.71;15.87
Tue;10;1;2017;09:15;22.95;5.71;15.87
Tue;10;1;2017;09:30;22.95;5.71;15.87
Tue;10;1;2017;09:45;22.95;5.71;15.87
Tue;10;1;2017;10:00;22.95;5.71;15.87
Tue;10;1;2017;10:15;22.95;5.71;15.87
Tue;10;1;2017;10:30;22.95;5.71;15.87
Tue;10;1;2017;10:45;25.0;5.17;15.87
Tue;10;1;2017;11:00;25.0;5.98;15.9
Tue;10;1;2017;11:15;25.0;6.01;15.87
Tue;10;1;2017;11:30;25.0;5.68;15.91
Tue;10;1;2017;11:45;26.0;6.36;15.86
Tue;10;1;2017;12:00;25.0;5.56;15.87
Tue;10;1;2017;12:15;26.0;6.95;15.88
Tue;10;1;2017;12:30;25.0;5.83;15.9
Tue;10;1;2017;12:45;27.0;6.72;16.1
Tue;10;1;2017;13:00;30.0;9.9;16.91
Tue;10;1;2017;13:15;28.0;8.3;16.88
Tue;10;1;2017;13:30;29.0;8.26;16.91
Tue;10;1;2017;13:45;28.0;8.28;16.93
Tue;10;1;2017;14:00;28.0;8.18;16.93
Tue;10;1;2017;14:15;27.0;7.96;16.92
Tue;10;1;2017;14:30;28.0;8.09;16.92
Tue;10;1;2017;14:45;28.0;8.18;16.94
Tue;10;1;2017;15:00;27.0;6.7;16.94
Tue;10;1;2017;15:15;25.0;4.29;16.94
Tue;10;1;2017;15:30;25.0;4.53;16.93
Tue;10;1;2017;15:45;24.0;3.4;16.93
Tue;10;1;2017;16:00;28.0;8.45;16.95
Tue;10;1;2017;16:15;27.0;7.52;16.88
Tue;10;1;2017;16:30;22.0;2.74;16.88
Tue;10;1;2017;16:45;23.0;3.66;16.85
Tue;10;1;2017;17:00;22.0;3.56;16.73
Tue;10;1;2017;17:15;23.0;3.56;16.65
Tue;10;1;2017;17:30;22.0;3.46;16.57
Tue;10;1;2017;17:45;22.0;3.46;16.57
Tue;10;1;2017;18:00;22.0;2.91;16.5
Tue;10;1;2017;18:15;22.0;2.93;16.45
Tue;10;1;2017;18:30;21.0;2.93;16.41
Tue;10;1;2017;18:45;21.0;2.93;16.38
Tue;10;1;2017;19:00;21.0;3.23;16.32
Tue;10;1;2017;19:15;21.0;3.36;16.27
Tue;10;1;2017;19:30;21.0;2.8;16.25
Tue;10;1;2017;19:45;20.0;2.81;16.23
Tue;10;1;2017;20:00;20.0;2.81;16.21
Tue;10;1;2017;20:15;20.0;2.81;16.17
Tue;10;1;2017;20:30;20.0;2.87;16.14
Tue;10;1;2017;20:45;22.0;4.16;16.13
Tue;10;1;2017;21:00;21.0;4.16;16.09
Tue;10;1;2017;21:15;19.0;2.08;16.1
Tue;10;1;2017;21:30;20.0;2.16;16.06
Tue;10;1;2017;21:45;19.0;1.98;16.04
Tue;10;1;2017;22:00;19.0;1.95;16.03
Tue;10;1;2017;22:15;19.0;1.95;16.01
Tue;10;1;2017;22:30;19.0;1.95;16.01
Tue;10;1;2017;22:45;19.0;1.95;15.99
Tue;10;1;2017;23:00;20.0;1.95;15.98
Tue;10;1;2017;23:15;19.0;1.95;15.96
Tue;10;1;2017;23:30;19.0;1.95;15.97
Tue;10;1;2017;23:45;19.0;1.94;15.94
Wed;11;1;2017;00:00;19.0;1.94;15.94
Wed;11;1;2017;00:15;18.0;1.94;15.92
Wed;11;1;2017;00:30;19.0;1.94;15.91
Wed;11;1;2017;00:45;19.0;1.94;15.91
Wed;11;1;2017;01:00;19.0;1.94;15.89
Wed;11;1;2017;01:15;19.0;1.94;15.87
Wed;11;1;2017;01:30;19.0;1.94;15.87
Wed;11;1;2017;01:45;19.0;1.94;15.86
Wed;11;1;2017;02:00;19.0;1.95;15.87
Wed;11;1;2017;02:15;18.0;1.94;15.84
Wed;11;1;2017;02:30;19.0;1.94;15.84
Wed;11;1;2017;02:45;19.0;1.94;15.83
Wed;11;1;2017;03:00;19.0;1.94;15.83
Wed;11;1;2017;03:15;19.0;1.95;15.83
Wed;11;1;2017;03:30;19.0;1.94;15.82
Wed;11;1;2017;03:45;19.0;1.94;15.81
Wed;11;1;2017;04:00;19.0;1.94;15.81
Wed;11;1;2017;04:15;19.0;1.95;15.8
Wed;11;1;2017;04:30;18.0;1.94;15.81
Wed;11;1;2017;04:45;19.0;1.95;15.79
Wed;11;1;2017;05:00;19.0;1.95;15.79
Wed;11;1;2017;05:15;19.0;1.94;15.79
Wed;11;1;2017;05:30;19.0;1.95;15.78
Wed;11;1;2017;05:45;18.0;1.94;15.8
Wed;11;1;2017;06:00;19.0;1.94;15.78
Wed;11;1;2017;06:15;19.0;1.94;15.78
Wed;11;1;2017;06:30;19.0;1.94;15.78
Wed;11;1;2017;06:45;19.0;1.95;15.78
Wed;11;1;2017;07:00;18.0;1.95;15.79
Wed;11;1;2017;07:15;19.0;1.95;15.77
Wed;11;1;2017;07:30;19.0;1.95;15.78
Wed;11;1;2017;07:45;19.0;1.95;15.77
Wed;11;1;2017;08:00;19.0;1.95;15.79
Wed;11;1;2017;08:15;18.0;1.94;15.81
Wed;11;1;2017;08:30;19.0;1.94;15.8
Wed;11;1;2017;08:45;19.0;2.0;15.8
Wed;11;1;2017;09:00;20.0;2.05;15.82
Wed;11;1;2017;09:15;21.0;2.06;15.83
Wed;11;1;2017;09:30;21.0;2.06;15.85
Wed;11;1;2017;09:45;20.0;2.06;15.84
Wed;11;1;2017;10:00;21.0;2.06;15.83
Wed;11;1;2017;10:15;21.0;2.06;15.83
Wed;11;1;2017;10:30;20.0;2.07;15.83
Wed;11;1;2017;10:45;21.0;2.07;15.85
Wed;11;1;2017;11:00;20.0;2.27;15.83
Wed;11;1;2017;11:15;21.0;2.23;15.83
Wed;11;1;2017;11:30;21.0;2.49;15.84
Wed;11;1;2017;11:45;21.0;2.64;15.87
Wed;11;1;2017;12:00;21.0;2.68;15.97
Wed;11;1;2017;12:15;22.0;2.72;15.86
Wed;11;1;2017;12:30;21.0;2.8;15.86
Wed;11;1;2017;12:45;22.0;4.35;16.35
Wed;11;1;2017;13:00;27.0;8.12;16.66
Wed;11;1;2017;13:15;26.0;8.17;16.73
Wed;11;1;2017;13:30;27.0;8.17;16.76
Wed;11;1;2017;13:45;23.0;4.57;16.83
Wed;11;1;2017;14:00;24.0;4.52;16.93
Wed;11;1;2017;14:15;23.0;4.0;16.93
Wed;11;1;2017;14:30;24.0;4.38;16.95
Wed;11;1;2017;14:45;25.0;5.1;16.96
Wed;11;1;2017;15:00;27.0;6.79;16.95
Wed;11;1;2017;15:15;31.0;11.99;16.91
Wed;11;1;2017;15:30;28.0;8.02;16.85
Wed;11;1;2017;15:45;29.0;9.36;16.86
Wed;11;1;2017;16:00;28.0;8.8;16.9
Wed;11;1;2017;16:15;28.0;8.23;16.87
Wed;11;1;2017;16:30;28.0;8.21;16.83
Wed;11;1;2017;16:45;25.0;5.6;16.75
Wed;11;1;2017;17:00;23.0;4.22;16.73
Wed;11;1;2017;17:15;22.0;2.77;16.67
Wed;11;1;2017;17:30;23.0;3.78;16.63
Wed;11;1;2017;17:45;20.0;2.76;16.59
