weekday;day;month;year;time;EA+ GERAL PDG (KWh);EA+ AVAC PDG (KWh);EA+ IT PDG (KWh)
Wed;6;1;2016;09:00;5.0;0.98;3.77
Wed;6;1;2016;09:15;7.0;3.19;3.76
Wed;6;1;2016;09:30;5.0;1.16;3.76
Wed;6;1;2016;09:45;6.0;3.0;3.76
Wed;6;1;2016;10:00;6.0;1.48;3.78
Wed;6;1;2016;10:15;7.0;2.15;3.78
Wed;6;1;2016;10:30;6.0;2.44;3.79
Wed;6;1;2016;10:45;6.0;1.66;3.8
Wed;6;1;2016;11:00;7.0;2.72;3.83
Wed;6;1;2016;11:15;5.0;1.1;3.82
Wed;6;1;2016;11:30;8.0;3.32;3.83
Wed;6;1;2016;11:45;5.0;1.18;3.82
Wed;6;1;2016;12:00;7.0;2.59;3.82
Wed;6;1;2016;12:15;7.0;2.69;3.82
Wed;6;1;2016;12:30;5.0;1.13;3.83
Wed;6;1;2016;12:45;8.0;3.34;3.81
Wed;6;1;2016;13:00;5.0;0.96;3.82
Wed;6;1;2016;13:15;8.0;3.14;3.81
Wed;6;1;2016;13:30;6.0;1.51;3.81
Wed;6;1;2016;13:45;6.0;2.55;3.81
Wed;6;1;2016;14:00;6.0;1.95;3.8
Wed;6;1;2016;14:15;5.0;1.65;3.78
Wed;6;1;2016;14:30;7.0;2.98;3.79
Wed;6;1;2016;14:45;6.0;1.76;3.79
Wed;6;1;2016;15:00;7.0;2.71;3.83
Wed;6;1;2016;15:15;6.0;1.81;3.8
Wed;6;1;2016;15:30;7.0;2.77;3.82
Wed;6;1;2016;15:45;6.0;1.38;3.83
Wed;6;1;2016;16:00;7.0;3.09;3.83
Wed;6;1;2016;16:15;5.0;1.33;3.82
Wed;6;1;2016;16:30;8.0;3.06;3.82
Wed;6;1;2016;16:45;5.0;1.24;3.82
Wed;6;1;2016;17:00;8.0;3.13;3.82
Wed;6;1;2016;17:15;5.0;1.05;3.82
Wed;6;1;2016;17:30;7.0;3.15;3.82
Wed;6;1;2016;17:45;6.0;1.08;3.78
Wed;6;1;2016;18:00;7.0;3.12;3.79
Wed;6;1;2016;18:15;5.0;1.18;3.78
Wed;6;1;2016;18:30;7.0;2.9;3.79
Wed;6;1;2016;18:45;7.0;1.93;3.78
Wed;6;1;2016;19:00;6.0;2.09;3.79
Wed;6;1;2016;19:15;7.0;2.62;3.78
Wed;6;1;2016;19:30;5.0;1.37;3.79
Wed;6;1;2016;19:45;8.0;3.02;3.78
Wed;6;1;2016;20:00;5.0;1.19;3.79
Wed;6;1;2016;20:15;7.0;3.16;3.78
Wed;6;1;2016;20:30;6.0;1.06;3.78
Wed;6;1;2016;20:45;7.0;2.89;3.78
Wed;6;1;2016;21:00;5.0;1.49;3.77
Wed;6;1;2016;21:15;7.0;2.64;3.76
Wed;6;1;2016;21:30;5.0;1.38;3.76
Wed;6;1;2016;21:45;6.0;2.31;3.76
Wed;6;1;2016;22:00;6.0;2.28;3.77
Wed;6;1;2016;22:15;6.0;1.61;3.76
Wed;6;1;2016;22:30;6.0;2.8;3.77
Wed;6;1;2016;22:45;6.0;1.93;3.76
Wed;6;1;2016;23:00;5.0;1.58;3.77
Wed;6;1;2016;23:15;7.0;2.82;3.76
Wed;6;1;2016;23:30;5.0;1.75;3.77
Wed;6;1;2016;23:45;6.0;1.73;3.76
Thu;7;1;2016;00:00;7.0;2.79;3.77
Thu;7;1;2016;00:15;5.0;1.93;3.76
Thu;7;1;2016;00:30;6.0;1.59;3.77
Thu;7;1;2016;00:45;6.0;2.82;3.76
Thu;7;1;2016;01:00;6.0;1.9;3.76
Thu;7;1;2016;01:15;5.0;1.71;3.76
Thu;7;1;2016;01:30;7.0;2.78;3.76
Thu;7;1;2016;01:45;6.0;2.26;3.75
Thu;7;1;2016;02:00;5.0;1.6;3.77
Thu;7;1;2016;02:15;8.0;3.37;3.76
Thu;7;1;2016;02:30;4.0;0.89;3.76
Thu;7;1;2016;02:45;7.0;2.8;3.76
Thu;7;1;2016;03:00;6.0;2.1;3.76
Thu;7;1;2016;03:15;5.0;1.64;3.75
Thu;7;1;2016;03:30;8.0;3.38;3.76
Thu;7;1;2016;03:45;5.0;1.43;3.76
Thu;7;1;2016;04:00;6.0;2.13;3.76
Thu;7;1;2016;04:15;7.0;3.1;3.75
Thu;7;1;2016;04:30;4.0;0.75;3.76
Thu;7;1;2016;04:45;7.0;3.18;3.76
Thu;7;1;2016;05:00;7.0;2.83;3.76
Thu;7;1;2016;05:15;4.0;0.76;3.75
Thu;7;1;2016;05:30;7.0;3.37;3.76
Thu;7;1;2016;05:45;7.0;2.41;3.75
Thu;7;1;2016;06:00;4.0;0.92;3.76
Thu;7;1;2016;06:15;8.0;3.4;3.76
Thu;7;1;2016;06:30;5.0;1.71;3.76
Thu;7;1;2016;06:45;6.0;2.05;3.75
Thu;7;1;2016;07:00;7.0;2.79;3.76
Thu;7;1;2016;07:15;4.0;0.91;3.76
Thu;7;1;2016;07:30;7.0;3.34;3.76
Thu;7;1;2016;07:45;6.0;1.63;3.75
Thu;7;1;2016;08:00;5.0;1.77;3.76
Thu;7;1;2016;08:15;8.0;3.36;3.76
Thu;7;1;2016;08:30;4.0;0.75;3.76
Thu;7;1;2016;08:45;7.0;2.62;3.76
Thu;7;1;2016;09:00;7.0;3.38;3.76
Thu;7;1;2016;09:15;5.0;1.24;3.75
Thu;7;1;2016;09:30;6.0;2.0;3.76
Thu;7;1;2016;09:45;6.0;2.46;3.78
Thu;7;1;2016;10:00;6.0;1.42;3.82
Thu;7;1;2016;10:15;7.0;3.12;3.82
Thu;7;1;2016;10:30;5.0;0.76;3.83
Thu;7;1;2016;10:45;8.0;3.37;3.82
Thu;7;1;2016;11:00;6.0;1.95;3.82
Thu;7;1;2016;11:15;6.0;1.68;3.82
Thu;7;1;2016;11:30;7.0;3.41;3.82
Thu;7;1;2016;11:45;6.0;0.85;3.79
Thu;7;1;2016;12:00;7.0;2.79;3.84
Thu;7;1;2016;12:15;7.0;2.87;3.82
Thu;7;1;2016;12:30;5.0;0.83;3.83
Thu;7;1;2016;12:45;7.0;3.47;3.82
Thu;7;1;2016;13:00;7.0;2.57;3.82
Thu;7;1;2016;13:15;6.0;1.61;3.81
Thu;7;1;2016;13:30;6.0;2.09;3.78
Thu;7;1;2016;13:45;6.0;2.37;3.78
Thu;7;1;2016;14:00;7.0;2.31;3.78
Thu;7;1;2016;14:15;5.0;1.76;3.78
Thu;7;1;2016;14:30;7.0;3.03;3.78
Thu;7;1;2016;14:45;6.0;1.41;3.78
Thu;7;1;2016;15:00;7.0;2.7;3.79
Thu;7;1;2016;15:15;6.0;1.53;3.82
Thu;7;1;2016;15:30;7.0;3.03;3.82
Thu;7;1;2016;15:45;5.0;1.13;3.79
Thu;7;1;2016;16:00;8.0;3.16;3.8
Thu;7;1;2016;16:15;5.0;1.14;3.81
Thu;7;1;2016;16:30;7.0;3.01;3.83
Thu;7;1;2016;16:45;6.0;1.34;3.79
Thu;7;1;2016;17:00;7.0;2.81;3.78
Thu;7;1;2016;17:15;7.0;1.84;3.79
Thu;7;1;2016;17:30;6.0;2.15;3.81
Thu;7;1;2016;17:45;7.0;2.18;3.81
Thu;7;1;2016;18:00;6.0;1.73;3.8
Thu;7;1;2016;18:15;7.0;2.69;3.78
Thu;7;1;2016;18:30;5.0;1.29;3.79
Thu;7;1;2016;18:45;7.0;2.8;3.84
Thu;7;1;2016;19:00;6.0;1.58;3.77
Thu;7;1;2016;19:15;5.0;1.78;3.76
Thu;7;1;2016;19:30;6.0;2.21;3.76
Thu;7;1;2016;19:45;6.0;2.01;3.76
Thu;7;1;2016;20:00;6.0;1.83;3.77
Thu;7;1;2016;20:15;5.0;1.85;3.76
Thu;7;1;2016;20:30;6.0;1.91;3.77
Thu;7;1;2016;20:45;6.0;2.0;3.76
Thu;7;1;2016;21:00;6.0;2.07;3.77
Thu;7;1;2016;21:15;6.0;2.09;3.76
Thu;7;1;2016;21:30;6.0;2.07;3.77
Thu;7;1;2016;21:45;5.0;2.11;3.76
Thu;7;1;2016;22:00;6.0;2.19;3.77
Thu;7;1;2016;22:15;6.0;1.93;3.76
Thu;7;1;2016;22:30;6.0;2.16;3.77
Thu;7;1;2016;22:45;6.0;2.09;3.76
Thu;7;1;2016;23:00;6.0;2.09;3.77
Thu;7;1;2016;23:15;6.0;2.06;3.77
Thu;7;1;2016;23:30;6.0;2.14;3.77
Thu;7;1;2016;23:45;5.0;2.02;3.76
Fri;8;1;2016;00:00;6.0;1.95;3.77
Fri;8;1;2016;00:15;6.0;2.04;3.76
Fri;8;1;2016;00:30;6.0;2.11;3.77
Fri;8;1;2016;00:45;6.0;2.1;3.76
Fri;8;1;2016;01:00;6.0;1.87;3.77
Fri;8;1;2016;01:15;5.0;2.09;3.76
Fri;8;1;2016;01:30;6.0;1.96;3.76
Fri;8;1;2016;01:45;6.0;1.85;3.76
Fri;8;1;2016;02:00;6.0;2.63;3.77
Fri;8;1;2016;02:15;5.0;1.18;3.76
Fri;8;1;2016;02:30;7.0;3.3;3.77
Fri;8;1;2016;02:45;5.0;0.9;3.76
Fri;8;1;2016;03:00;6.0;2.74;3.76
Fri;8;1;2016;03:15;6.0;1.53;3.76
Fri;8;1;2016;03:30;6.0;2.02;3.76
Fri;8;1;2016;03:45;6.0;2.69;3.76
Fri;8;1;2016;04:00;6.0;1.5;3.76
Fri;8;1;2016;04:15;6.0;2.25;3.76
Fri;8;1;2016;04:30;6.0;2.13;3.77
Fri;8;1;2016;04:45;5.0;1.61;3.76
Fri;8;1;2016;05:00;7.0;2.79;3.77
Fri;8;1;2016;05:15;5.0;1.33;3.76
Fri;8;1;2016;05:30;6.0;2.58;3.76
Fri;8;1;2016;05:45;6.0;1.63;3.75
Fri;8;1;2016;06:00;6.0;2.29;3.76
Fri;8;1;2016;06:15;5.0;2.05;3.76
Fri;8;1;2016;06:30;6.0;1.93;3.76
Fri;8;1;2016;06:45;7.0;2.68;3.76
Fri;8;1;2016;07:00;5.0;1.53;3.76
Fri;8;1;2016;07:15;6.0;2.11;3.75
Fri;8;1;2016;07:30;6.0;2.84;3.76
Fri;8;1;2016;07:45;5.0;0.81;3.76
Fri;8;1;2016;08:00;7.0;3.25;3.77
Fri;8;1;2016;08:15;5.0;0.91;3.76
Fri;8;1;2016;08:30;7.0;2.99;3.76
Fri;8;1;2016;08:45;5.0;1.97;3.76
Fri;8;1;2016;09:00;6.0;1.54;3.76
Fri;8;1;2016;09:15;6.0;2.86;3.76
Fri;8;1;2016;09:30;6.0;0.92;3.77
Fri;8;1;2016;09:45;7.0;2.89;3.76
Fri;8;1;2016;10:00;6.0;1.47;3.77
Fri;8;1;2016;10:15;8.0;2.58;3.78
Fri;8;1;2016;10:30;6.0;1.32;3.79
Fri;8;1;2016;10:45;7.0;2.81;3.78
Fri;8;1;2016;11:00;5.0;1.4;3.79
Fri;8;1;2016;11:15;7.0;2.62;3.78
Fri;8;1;2016;11:30;6.0;1.38;3.78
Fri;8;1;2016;11:45;7.0;2.85;3.81
Fri;8;1;2016;12:00;6.0;1.36;3.84
Fri;8;1;2016;12:15;6.0;2.61;3.82
Fri;8;1;2016;12:30;6.0;1.79;3.79
Fri;8;1;2016;12:45;7.0;2.84;3.78
Fri;8;1;2016;13:00;5.0;0.98;3.79
Fri;8;1;2016;13:15;6.0;2.37;3.77
Fri;8;1;2016;13:30;6.0;2.3;3.79
Fri;8;1;2016;13:45;6.0;2.25;3.78
Fri;8;1;2016;14:00;6.0;2.3;3.78
Fri;8;1;2016;14:15;6.0;1.94;3.77
Fri;8;1;2016;14:30;6.0;2.03;3.78
Fri;8;1;2016;14:45;6.0;1.97;3.78
Fri;8;1;2016;15:00;7.0;3.15;3.79
Fri;8;1;2016;15:15;6.0;1.81;3.79
Fri;8;1;2016;15:30;6.0;2.07;3.81
Fri;8;1;2016;15:45;7.0;2.75;3.82
Fri;8;1;2016;16:00;6.0;1.58;3.82
Fri;8;1;2016;16:15;6.0;1.99;3.8
Fri;8;1;2016;16:30;7.0;2.79;3.8
Fri;8;1;2016;16:45;6.0;1.63;3.79
Fri;8;1;2016;17:00;6.0;2.06;3.79
Fri;8;1;2016;17:15;7.0;2.72;3.79
Fri;8;1;2016;17:30;6.0;1.57;3.8
Fri;8;1;2016;17:45;7.0;2.19;3.79
Fri;8;1;2016;18:00;6.0;2.55;3.78
Fri;8;1;2016;18:15;6.0;1.53;3.77
Fri;8;1;2016;18:30;7.0;2.53;3.78
Fri;8;1;2016;18:45;6.0;1.93;3.76
Fri;8;1;2016;19:00;6.0;1.82;3.77
Fri;8;1;2016;19:15;6.0;1.86;3.76
Fri;8;1;2016;19:30;5.0;1.93;3.77
Fri;8;1;2016;19:45;7.0;2.32;3.77
Fri;8;1;2016;20:00;6.0;2.24;3.77
Fri;8;1;2016;20:15;6.0;2.33;3.76
Fri;8;1;2016;20:30;5.0;1.79;3.77
Fri;8;1;2016;20:45;6.0;1.93;3.76
Fri;8;1;2016;21:00;6.0;2.03;3.76
Fri;8;1;2016;21:15;6.0;1.98;3.76
Fri;8;1;2016;21:30;5.0;2.04;3.77
Fri;8;1;2016;21:45;6.0;2.25;3.76
Fri;8;1;2016;22:00;6.0;2.22;3.77
Fri;8;1;2016;22:15;6.0;2.17;3.76
Fri;8;1;2016;22:30;7.0;2.38;3.77
Fri;8;1;2016;22:45;5.0;1.87;3.76
Fri;8;1;2016;23:00;6.0;2.04;3.77
Fri;8;1;2016;23:15;6.0;2.05;3.77
Fri;8;1;2016;23:30;6.0;2.05;3.77
Fri;8;1;2016;23:45;6.0;2.02;3.76
Sat;9;1;2016;00:00;5.0;2.08;3.77
Sat;9;1;2016;00:15;6.0;2.2;3.76
Sat;9;1;2016;00:30;7.0;2.31;3.77
Sat;9;1;2016;00:45;6.0;2.38;3.76
Sat;9;1;2016;01:00;6.0;2.04;3.77
Sat;9;1;2016;01:15;5.0;1.97;3.76
Sat;9;1;2016;01:30;6.0;1.53;3.77
Sat;9;1;2016;01:45;7.0;3.36;3.75
Sat;9;1;2016;02:00;5.0;1.46;3.76
Sat;9;1;2016;02:15;6.0;2.46;3.76
Sat;9;1;2016;02:30;7.0;2.61;3.76
Sat;9;1;2016;02:45;5.0;1.06;3.76
Sat;9;1;2016;03:00;7.0;3.35;3.76
Sat;9;1;2016;03:15;5.0;0.86;3.75
Sat;9;1;2016;03:30;7.0;3.34;3.76
Sat;9;1;2016;03:45;5.0;1.37;3.76
Sat;9;1;2016;04:00;6.0;2.38;3.76
Sat;9;1;2016;04:15;6.0;2.4;3.76
Sat;9;1;2016;04:30;6.0;1.63;3.76
Sat;9;1;2016;04:45;6.0;2.82;3.75
Sat;9;1;2016;05:00;5.0;1.18;3.76
Sat;9;1;2016;05:15;7.0;3.34;3.76
Sat;9;1;2016;05:30;5.0;1.02;3.76
Sat;9;1;2016;05:45;7.0;2.56;3.76
Sat;9;1;2016;06:00;6.0;2.57;3.76
Sat;9;1;2016;06:15;5.0;1.08;3.76
Sat;9;1;2016;06:30;7.0;3.33;3.76
Sat;9;1;2016;06:45;5.0;1.15;3.76
Sat;9;1;2016;07:00;6.0;2.57;3.76
Sat;9;1;2016;07:15;6.0;2.25;3.75
Sat;9;1;2016;07:30;6.0;1.5;3.76
Sat;9;1;2016;07:45;7.0;3.38;3.76
Sat;9;1;2016;08:00;5.0;1.08;3.76
Sat;9;1;2016;08:15;6.0;2.71;3.76
Sat;9;1;2016;08:30;6.0;2.22;3.76
Sat;9;1;2016;08:45;6.0;1.59;3.76
Sat;9;1;2016;09:00;7.0;3.39;3.76
Sat;9;1;2016;09:15;4.0;0.84;3.76
Sat;9;1;2016;09:30;7.0;2.85;3.76
Sat;9;1;2016;09:45;6.0;1.77;3.76
Sat;9;1;2016;10:00;7.0;3.1;3.76
Sat;9;1;2016;10:15;4.0;0.87;3.76
Sat;9;1;2016;10:30;7.0;2.56;3.77
Sat;9;1;2016;10:45;6.0;2.68;3.76
Sat;9;1;2016;11:00;5.0;1.29;3.77
Sat;9;1;2016;11:15;7.0;3.34;3.76
Sat;9;1;2016;11:30;5.0;1.01;3.77
Sat;9;1;2016;11:45;7.0;3.1;3.76
Sat;9;1;2016;12:00;6.0;1.91;3.77
Sat;9;1;2016;12:15;6.0;2.17;3.76
Sat;9;1;2016;12:30;6.0;2.44;3.76
Sat;9;1;2016;12:45;6.0;1.69;3.77
Sat;9;1;2016;13:00;7.0;2.97;3.77
Sat;9;1;2016;13:15;5.0;1.57;3.76
Sat;9;1;2016;13:30;6.0;2.58;3.77
Sat;9;1;2016;13:45;6.0;2.39;3.76
Sat;9;1;2016;14:00;6.0;1.91;3.77
Sat;9;1;2016;14:15;6.0;1.62;3.76
Sat;9;1;2016;14:30;6.0;2.38;3.77
Sat;9;1;2016;14:45;6.0;2.31;3.76
Sat;9;1;2016;15:00;6.0;2.08;3.77
Sat;9;1;2016;15:15;5.0;1.8;3.76
Sat;9;1;2016;15:30;6.0;2.13;3.77
Sat;9;1;2016;15:45;6.0;2.51;3.76
Sat;9;1;2016;16:00;6.0;2.16;3.76
Sat;9;1;2016;16:15;6.0;1.61;3.76
Sat;9;1;2016;16:30;6.0;2.4;3.77
Sat;9;1;2016;16:45;6.0;2.36;3.76
Sat;9;1;2016;17:00;6.0;1.88;3.77
Sat;9;1;2016;17:15;5.0;1.85;3.76
Sat;9;1;2016;17:30;6.0;2.28;3.77
Sat;9;1;2016;17:45;7.0;2.47;3.76
Sat;9;1;2016;18:00;6.0;2.07;3.77
Sat;9;1;2016;18:15;5.0;1.79;3.76
Sat;9;1;2016;18:30;6.0;1.94;3.76
Sat;9;1;2016;18:45;6.0;2.35;3.76
Sat;9;1;2016;19:00;6.0;2.3;3.77
Sat;9;1;2016;19:15;6.0;1.99;3.76
Sat;9;1;2016;19:30;6.0;1.9;3.77
Sat;9;1;2016;19:45;5.0;1.78;3.76
Sat;9;1;2016;20:00;6.0;2.51;3.77
Sat;9;1;2016;20:15;7.0;2.29;3.76
Sat;9;1;2016;20:30;5.0;2.08;3.77
Sat;9;1;2016;20:45;6.0;2.04;3.76
Sat;9;1;2016;21:00;6.0;1.81;3.77
Sat;9;1;2016;21:15;6.0;1.92;3.76
Sat;9;1;2016;21:30;6.0;2.25;3.77
Sat;9;1;2016;21:45;6.0;2.24;3.76
Sat;9;1;2016;22:00;6.0;2.24;3.77
Sat;9;1;2016;22:15;5.0;2.01;3.76
Sat;9;1;2016;22:30;6.0;1.66;3.77
Sat;9;1;2016;22:45;6.0;2.27;3.76
Sat;9;1;2016;23:00;6.0;2.35;3.77
Sat;9;1;2016;23:15;6.0;2.07;3.77
Sat;9;1;2016;23:30;6.0;2.07;3.77
Sat;9;1;2016;23:45;6.0;1.93;3.76
Sun;10;1;2016;00:00;5.0;1.83;3.77
Sun;10;1;2016;00:15;6.0;2.45;3.76
Sun;10;1;2016;00:30;6.0;2.29;3.76
Sun;10;1;2016;00:45;6.0;2.19;3.76
Sun;10;1;2016;01:00;6.0;1.73;3.76
Sun;10;1;2016;01:15;6.0;1.89;3.76
Sun;10;1;2016;01:30;6.0;2.31;3.76
Sun;10;1;2016;01:45;6.0;2.81;3.76
Sun;10;1;2016;02:00;5.0;1.26;3.76
Sun;10;1;2016;02:15;8.0;3.36;3.75
Sun;10;1;2016;02:30;5.0;2.05;3.76
Sun;10;1;2016;02:45;5.0;0.91;3.76
Sun;10;1;2016;03:00;7.0;3.34;3.76
Sun;10;1;2016;03:15;6.0;1.51;3.75
Sun;10;1;2016;03:30;5.0;1.95;3.76
Sun;10;1;2016;03:45;8.0;3.44;3.76
Sun;10;1;2016;04:00;5.0;1.21;3.76
Sun;10;1;2016;04:15;5.0;2.0;3.76
Sun;10;1;2016;04:30;8.0;3.4;3.76
Sun;10;1;2016;04:45;5.0;1.51;3.75
Sun;10;1;2016;05:00;5.0;1.44;3.76
Sun;10;1;2016;05:15;7.0;3.44;3.76
Sun;10;1;2016;05:30;6.0;2.06;3.76
Sun;10;1;2016;05:45;5.0;0.77;3.75
Sun;10;1;2016;06:00;7.0;3.38;3.76
Sun;10;1;2016;06:15;6.0;1.84;3.75
Sun;10;1;2016;06:30;5.0;1.93;3.76
Sun;10;1;2016;06:45;7.0;2.89;3.75
Sun;10;1;2016;07:00;5.0;0.74;3.76
Sun;10;1;2016;07:15;6.0;2.94;3.76
Sun;10;1;2016;07:30;6.0;1.91;3.75
Sun;10;1;2016;07:45;5.0;1.5;3.76
Sun;10;1;2016;08:00;7.0;3.25;3.76
Sun;10;1;2016;08:15;5.0;0.75;3.75
Sun;10;1;2016;08:30;6.0;2.76;3.76
Sun;10;1;2016;08:45;6.0;1.55;3.76
Sun;10;1;2016;09:00;6.0;2.48;3.76
Sun;10;1;2016;09:15;6.0;2.05;3.75
Sun;10;1;2016;09:30;5.0;1.5;3.76
Sun;10;1;2016;09:45;6.0;2.25;3.76
Sun;10;1;2016;10:00;6.0;1.97;3.76
Sun;10;1;2016;10:15;7.0;2.98;3.76
Sun;10;1;2016;10:30;4.0;0.74;3.76
Sun;10;1;2016;10:45;7.0;3.01;3.76
Sun;10;1;2016;11:00;6.0;2.0;3.76
Sun;10;1;2016;11:15;5.0;1.5;3.76
Sun;10;1;2016;11:30;6.0;2.24;3.76
Sun;10;1;2016;11:45;6.0;1.94;3.76
Sun;10;1;2016;12:00;6.0;2.64;3.76
Sun;10;1;2016;12:15;5.0;1.09;3.76
Sun;10;1;2016;12:30;6.0;2.82;3.76
Sun;10;1;2016;12:45;6.0;1.58;3.76
Sun;10;1;2016;13:00;6.0;2.32;3.77
Sun;10;1;2016;13:15;6.0;1.8;3.76
Sun;10;1;2016;13:30;6.0;2.29;3.77
Sun;10;1;2016;13:45;6.0;2.18;3.76
Sun;10;1;2016;14:00;6.0;2.22;3.77
Sun;10;1;2016;14:15;5.0;2.08;3.76
Sun;10;1;2016;14:30;6.0;1.99;3.77
Sun;10;1;2016;14:45;6.0;2.04;3.76
Sun;10;1;2016;15:00;6.0;1.99;3.76
Sun;10;1;2016;15:15;6.0;2.13;3.76
Sun;10;1;2016;15:30;5.0;2.02;3.77
Sun;10;1;2016;15:45;6.0;2.03;3.76
Sun;10;1;2016;16:00;6.0;2.01;3.76
Sun;10;1;2016;16:15;6.0;2.02;3.76
Sun;10;1;2016;16:30;6.0;2.27;3.77
Sun;10;1;2016;16:45;6.0;2.11;3.76
Sun;10;1;2016;17:00;6.0;2.17;3.77
Sun;10;1;2016;17:15;6.0;1.99;3.76
Sun;10;1;2016;17:30;5.0;2.13;3.77
Sun;10;1;2016;17:45;7.0;2.4;3.76
Sun;10;1;2016;18:00;6.0;1.94;3.77
Sun;10;1;2016;18:15;6.0;2.17;3.76
Sun;10;1;2016;18:30;5.0;1.87;3.76
Sun;10;1;2016;18:45;6.0;1.93;3.76
Sun;10;1;2016;19:00;6.0;1.97;3.77
Sun;10;1;2016;19:15;6.0;2.12;3.76
Sun;10;1;2016;19:30;6.0;2.17;3.77
Sun;10;1;2016;19:45;6.0;2.14;3.76
Sun;10;1;2016;20:00;6.0;2.24;3.77
Sun;10;1;2016;20:15;6.0;2.12;3.76
Sun;10;1;2016;20:30;5.0;2.04;3.77
Sun;10;1;2016;20:45;6.0;1.96;3.76
Sun;10;1;2016;21:00;6.0;1.99;3.77
Sun;10;1;2016;21:15;6.0;2.0;3.77
Sun;10;1;2016;21:30;5.0;1.89;3.77
Sun;10;1;2016;21:45;6.0;2.07;3.76
Sun;10;1;2016;22:00;6.0;1.9;3.77
Sun;10;1;2016;22:15;6.0;2.21;3.76
Sun;10;1;2016;22:30;6.0;2.0;3.77
Sun;10;1;2016;22:45;6.0;2.25;3.76
Sun;10;1;2016;23:00;6.0;1.93;3.77
Sun;10;1;2016;23:15;5.5;2.15;3.78
Sun;10;1;2016;23:30;5.5;2.15;3.78
Sun;10;1;2016;23:45;6.0;1.9;3.76
Mon;11;1;2016;00:00;6.0;1.83;3.77
Mon;11;1;2016;00:15;6.0;2.03;3.76
Mon;11;1;2016;00:30;6.0;2.15;3.76
Mon;11;1;2016;00:45;5.0;1.95;3.76
Mon;11;1;2016;01:00;6.0;1.96;3.77
Mon;11;1;2016;01:15;6.0;2.27;3.76
Mon;11;1;2016;01:30;6.0;2.11;3.77
Mon;11;1;2016;01:45;5.0;1.45;3.76
Mon;11;1;2016;02:00;6.0;2.51;3.76
Mon;11;1;2016;02:15;6.0;1.21;3.76
Mon;11;1;2016;02:30;7.0;3.03;3.77
Mon;11;1;2016;02:45;5.0;1.3;3.76
Mon;11;1;2016;03:00;6.0;2.39;3.77
Mon;11;1;2016;03:15;6.0;1.96;3.76
Mon;11;1;2016;03:30;5.0;1.8;3.77
Mon;11;1;2016;03:45;6.0;2.36;3.76
Mon;11;1;2016;04:00;6.0;1.83;3.77
Mon;11;1;2016;04:15;6.0;1.81;3.76
Mon;11;1;2016;04:30;6.0;2.68;3.77
Mon;11;1;2016;04:45;5.0;1.21;3.76
Mon;11;1;2016;05:00;7.0;2.93;3.77
Mon;11;1;2016;05:15;5.0;1.25;3.76
Mon;11;1;2016;05:30;6.0;2.49;3.76
Mon;11;1;2016;05:45;6.0;1.78;3.76
Mon;11;1;2016;06:00;5.0;2.02;3.77
Mon;11;1;2016;06:15;7.0;2.71;3.76
Mon;11;1;2016;06:30;5.0;0.95;3.77
Mon;11;1;2016;06:45;6.0;2.71;3.76
Mon;11;1;2016;07:00;5.0;1.46;3.77
Mon;11;1;2016;07:15;7.0;2.44;3.76
Mon;11;1;2016;07:30;6.0;2.13;3.77
Mon;11;1;2016;07:45;5.0;1.82;3.76
Mon;11;1;2016;08:00;6.0;2.18;3.76
Mon;11;1;2016;08:15;6.0;1.96;3.76
Mon;11;1;2016;08:30;5.0;1.78;3.77
Mon;11;1;2016;08:45;7.0;2.29;3.76
Mon;11;1;2016;09:00;5.0;1.52;3.77
Mon;11;1;2016;09:15;7.0;2.88;3.77
Mon;11;1;2016;09:30;5.0;0.94;3.77
Mon;11;1;2016;09:45;8.0;2.81;3.76
Mon;11;1;2016;10:00;5.0;1.05;3.78
Mon;11;1;2016;10:15;7.0;2.73;3.79
Mon;11;1;2016;10:30;6.0;1.42;3.84
Mon;11;1;2016;10:45;7.0;2.53;3.84
Mon;11;1;2016;11:00;6.0;1.39;3.85
Mon;11;1;2016;11:15;6.0;2.11;3.83
Mon;11;1;2016;11:30;6.0;2.17;3.84
Mon;11;1;2016;11:45;6.0;1.37;3.83
Mon;11;1;2016;12:00;7.0;2.85;3.84
Mon;11;1;2016;12:15;6.0;1.18;3.83
Mon;11;1;2016;12:30;8.0;3.32;3.82
Mon;11;1;2016;12:45;5.0;1.54;3.8
Mon;11;1;2016;13:00;6.0;2.07;3.78
Mon;11;1;2016;13:15;6.0;2.03;3.78
Mon;11;1;2016;13:30;6.0;2.22;3.79
Mon;11;1;2016;13:45;6.0;2.11;3.79
Mon;11;1;2016;14:00;6.0;2.03;3.78
Mon;11;1;2016;14:15;6.0;1.92;3.78
Mon;11;1;2016;14:30;6.0;2.09;3.78
Mon;11;1;2016;14:45;7.0;2.95;3.79
Mon;11;1;2016;15:00;6.0;1.91;3.8
Mon;11;1;2016;15:15;6.0;1.77;3.8
Mon;11;1;2016;15:30;6.0;2.44;3.82
Mon;11;1;2016;15:45;7.0;1.95;3.82
Mon;11;1;2016;16:00;5.0;1.54;3.83
Mon;11;1;2016;16:15;7.0;2.53;3.81
Mon;11;1;2016;16:30;7.0;2.09;3.81
Mon;11;1;2016;16:45;6.0;1.69;3.78
Mon;11;1;2016;17:00;6.0;1.93;3.79
Mon;11;1;2016;17:15;7.0;2.59;3.79
Mon;11;1;2016;17:30;6.0;1.8;3.79
Mon;11;1;2016;17:45;6.0;1.56;3.78
