weekday;day;month;year;time;CONSUMO_TOTAL MAT;AVAC MAT;IT MAT
Sat;6;1;2018;07:15;42.0;8.39;32.04
Sat;6;1;2018;07:30;42.0;8.4;32.1
Sat;6;1;2018;07:45;42.0;8.42;32.03
Sat;6;1;2018;08:00;41.0;8.45;32.12
Sat;6;1;2018;08:15;42.0;8.44;32.08
Sat;6;1;2018;08:30;42.0;8.4;33.06
Sat;6;1;2018;08:45;42.0;8.35;32.19
Sat;6;1;2018;09:00;41.0;7.99;32.12
Sat;6;1;2018;09:15;42.0;8.23;32.17
Sat;6;1;2018;09:30;42.0;8.58;32.11
Sat;6;1;2018;09:45;41.0;8.42;32.3
Sat;6;1;2018;10:00;42.0;8.38;32.19
Sat;6;1;2018;10:15;42.0;8.34;32.22
Sat;6;1;2018;10:30;42.0;8.35;32.23
Sat;6;1;2018;10:45;42.0;8.39;32.4
Sat;6;1;2018;11:00;42.0;8.38;33.15
Sat;6;1;2018;11:15;41.0;8.39;32.27
Sat;6;1;2018;11:30;42.0;8.37;32.29
Sat;6;1;2018;11:45;42.0;8.36;32.32
Sat;6;1;2018;12:00;42.0;8.36;32.37
Sat;6;1;2018;12:15;42.0;8.33;32.29
Sat;6;1;2018;12:30;42.0;8.34;32.36
Sat;6;1;2018;12:45;42.0;8.31;32.35
Sat;6;1;2018;13:00;42.0;8.28;32.38
Sat;6;1;2018;13:15;42.0;8.32;32.4
Sat;6;1;2018;13:30;42.0;8.33;33.42
Sat;6;1;2018;13:45;42.0;8.33;32.41
Sat;6;1;2018;14:00;42.0;8.35;32.35
Sat;6;1;2018;14:15;41.0;8.34;32.36
Sat;6;1;2018;14:30;42.0;8.32;32.42
Sat;6;1;2018;14:45;42.0;8.34;32.47
Sat;6;1;2018;15:00;42.0;8.33;32.42
Sat;6;1;2018;15:15;42.0;8.34;32.43
Sat;6;1;2018;15:30;42.0;8.35;32.41
Sat;6;1;2018;15:45;42.0;8.37;32.47
Sat;6;1;2018;16:00;43.0;8.37;33.41
Sat;6;1;2018;16:15;42.0;8.38;32.42
Sat;6;1;2018;16:30;42.0;8.37;32.44
Sat;6;1;2018;16:45;42.0;8.34;32.42
Sat;6;1;2018;17:00;42.0;8.36;32.44
Sat;6;1;2018;17:15;42.0;8.39;32.44
Sat;6;1;2018;17:30;42.0;8.39;32.48
Sat;6;1;2018;17:45;42.0;8.41;32.38
Sat;6;1;2018;18:00;42.0;8.44;32.42
Sat;6;1;2018;18:15;42.0;8.44;33.34
Sat;6;1;2018;18:30;42.0;8.5;32.44
Sat;6;1;2018;18:45;42.0;8.49;32.38
Sat;6;1;2018;19:00;43.0;8.47;32.32
Sat;6;1;2018;19:15;42.0;8.45;32.36
Sat;6;1;2018;19:30;42.0;8.48;32.43
Sat;6;1;2018;19:45;42.0;8.47;32.3
Sat;6;1;2018;20:00;42.0;8.49;32.39
Sat;6;1;2018;20:15;42.0;8.49;32.29
Sat;6;1;2018;20:30;42.0;8.48;32.39
Sat;6;1;2018;20:45;42.0;8.39;33.37
Sat;6;1;2018;21:00;42.0;8.37;32.4
Sat;6;1;2018;21:15;42.0;8.43;32.31
Sat;6;1;2018;21:30;42.0;8.46;32.35
Sat;6;1;2018;21:45;42.0;8.43;32.42
Sat;6;1;2018;22:00;42.0;8.34;32.35
Sat;6;1;2018;22:15;42.0;8.38;32.41
Sat;6;1;2018;22:30;42.0;8.38;32.33
Sat;6;1;2018;22:45;43.0;8.47;32.36
Sat;6;1;2018;23:00;42.0;8.47;32.33
Sat;6;1;2018;23:15;42.0;8.46;32.33
Sat;6;1;2018;23:30;42.0;8.46;33.32
Sat;6;1;2018;23:45;42.0;8.47;32.36
Sun;7;1;2018;00:00;42.0;8.44;32.28
Sun;7;1;2018;00:15;42.0;8.45;32.29
Sun;7;1;2018;00:30;42.0;8.45;32.3
Sun;7;1;2018;00:45;42.0;8.48;32.32
Sun;7;1;2018;01:00;42.0;8.48;32.24
Sun;7;1;2018;01:15;42.0;8.45;32.31
Sun;7;1;2018;01:30;42.0;8.47;32.22
Sun;7;1;2018;01:45;42.0;8.49;32.28
Sun;7;1;2018;02:00;42.0;8.48;33.13
Sun;7;1;2018;02:15;42.0;8.48;32.19
Sun;7;1;2018;02:30;41.0;8.34;32.21
Sun;7;1;2018;02:45;42.0;8.02;32.17
Sun;7;1;2018;03:00;41.0;8.05;32.15
Sun;7;1;2018;03:15;42.0;8.29;32.18
Sun;7;1;2018;03:30;42.0;8.68;32.25
Sun;7;1;2018;03:45;42.0;8.49;32.03
Sun;7;1;2018;04:00;42.0;8.5;32.14
Sun;7;1;2018;04:15;42.0;8.5;32.07
Sun;7;1;2018;04:30;41.0;8.45;33.09
Sun;7;1;2018;04:45;42.0;8.44;32.07
Sun;7;1;2018;05:00;42.0;8.45;32.09
Sun;7;1;2018;05:15;42.0;8.43;32.11
Sun;7;1;2018;05:30;41.0;8.06;32.06
Sun;7;1;2018;05:45;41.0;8.0;32.06
Sun;7;1;2018;06:00;42.0;8.1;32.08
Sun;7;1;2018;06:15;41.0;8.35;32.11
Sun;7;1;2018;06:30;42.0;8.6;32.08
Sun;7;1;2018;06:45;42.0;8.46;32.1
Sun;7;1;2018;07:00;42.0;8.43;32.97
Sun;7;1;2018;07:15;41.0;8.44;32.07
Sun;7;1;2018;07:30;42.0;8.45;32.05
Sun;7;1;2018;07:45;42.0;8.47;32.08
Sun;7;1;2018;08:00;42.0;8.46;32.05
Sun;7;1;2018;08:15;41.0;8.18;32.09
Sun;7;1;2018;08:30;42.0;8.12;32.1
Sun;7;1;2018;08:45;41.0;8.33;32.09
Sun;7;1;2018;09:00;42.0;8.49;32.13
Sun;7;1;2018;09:15;42.0;8.37;32.15
Sun;7;1;2018;09:30;42.0;8.35;33.2
Sun;7;1;2018;09:45;42.0;8.33;32.17
Sun;7;1;2018;10:00;41.0;8.35;32.25
Sun;7;1;2018;10:15;42.0;8.33;32.27
Sun;7;1;2018;10:30;42.0;8.29;32.2
Sun;7;1;2018;10:45;42.0;8.29;32.24
Sun;7;1;2018;11:00;42.0;8.29;32.32
Sun;7;1;2018;11:15;41.0;8.28;32.34
Sun;7;1;2018;11:30;42.0;8.31;32.28
Sun;7;1;2018;11:45;42.0;8.32;32.32
Sun;7;1;2018;12:00;42.0;8.29;33.36
Sun;7;1;2018;12:15;42.0;8.27;32.37
Sun;7;1;2018;12:30;42.0;8.33;32.4
Sun;7;1;2018;12:45;41.0;8.3;32.32
Sun;7;1;2018;13:00;42.0;8.29;32.39
Sun;7;1;2018;13:15;42.0;8.29;32.36
Sun;7;1;2018;13:30;42.0;8.34;32.4
Sun;7;1;2018;13:45;42.0;8.33;32.38
Sun;7;1;2018;14:00;42.0;8.34;32.36
Sun;7;1;2018;14:15;42.0;8.36;32.39
Sun;7;1;2018;14:30;42.0;8.36;33.44
Sun;7;1;2018;14:45;42.0;8.34;32.36
Sun;7;1;2018;15:00;42.0;8.36;32.4
Sun;7;1;2018;15:15;42.0;8.36;32.43
Sun;7;1;2018;15:30;42.0;8.35;32.44
Sun;7;1;2018;15:45;42.0;8.37;32.4
Sun;7;1;2018;16:00;42.0;8.38;32.42
Sun;7;1;2018;16:15;42.0;8.36;32.46
Sun;7;1;2018;16:30;42.0;8.38;32.44
Sun;7;1;2018;16:45;43.0;8.4;33.43
Sun;7;1;2018;17:00;42.0;8.36;32.46
Sun;7;1;2018;17:15;42.0;8.35;32.44
Sun;7;1;2018;17:30;42.0;8.35;32.46
Sun;7;1;2018;17:45;42.0;8.35;32.45
Sun;7;1;2018;18:00;42.0;8.35;32.5
Sun;7;1;2018;18:15;42.0;8.34;32.42
Sun;7;1;2018;18:30;42.0;8.35;32.46
Sun;7;1;2018;18:45;42.0;8.36;32.55
Sun;7;1;2018;19:00;42.0;8.34;32.43
Sun;7;1;2018;19:15;42.0;8.36;33.48
Sun;7;1;2018;19:30;42.0;8.36;32.42
Sun;7;1;2018;19:45;43.0;8.37;32.46
Sun;7;1;2018;20:00;42.0;8.36;32.42
Sun;7;1;2018;20:15;43.0;8.38;32.48
Sun;7;1;2018;20:30;42.0;8.36;32.4
Sun;7;1;2018;20:45;42.0;8.38;32.45
Sun;7;1;2018;21:00;42.0;8.39;32.46
Sun;7;1;2018;21:15;42.0;8.39;32.38
Sun;7;1;2018;21:30;42.0;8.43;32.41
Sun;7;1;2018;21:45;42.0;8.45;33.43
Sun;7;1;2018;22:00;42.0;8.46;32.37
Sun;7;1;2018;22:15;42.0;8.45;32.37
Sun;7;1;2018;22:30;42.0;8.45;32.34
Sun;7;1;2018;22:45;42.0;8.46;32.33
Sun;7;1;2018;23:00;42.0;8.44;32.35
Sun;7;1;2018;23:15;42.0;8.46;32.34
Sun;7;1;2018;23:30;42.0;8.47;32.27
Sun;7;1;2018;23:45;42.0;8.46;32.29
Mon;8;1;2018;00:00;42.0;8.46;32.28
Mon;8;1;2018;00:15;42.0;8.46;33.28
Mon;8;1;2018;00:30;43.0;8.42;32.34
Mon;8;1;2018;00:45;41.0;8.42;32.18
Mon;8;1;2018;01:00;42.0;8.45;32.22
Mon;8;1;2018;01:15;42.0;8.46;32.21
Mon;8;1;2018;01:30;42.0;8.44;32.19
Mon;8;1;2018;01:45;42.0;8.45;32.2
Mon;8;1;2018;02:00;42.0;8.46;32.13
Mon;8;1;2018;02:15;42.0;8.47;32.16
Mon;8;1;2018;02:30;42.0;8.42;32.17
Mon;8;1;2018;02:45;42.0;8.43;33.16
Mon;8;1;2018;03:00;41.0;8.42;32.13
Mon;8;1;2018;03:15;42.0;8.45;32.14
Mon;8;1;2018;03:30;42.0;8.46;32.16
Mon;8;1;2018;03:45;42.0;8.46;32.13
Mon;8;1;2018;04:00;42.0;8.46;32.1
Mon;8;1;2018;04:15;42.0;8.47;32.12
Mon;8;1;2018;04:30;41.0;8.47;32.09
Mon;8;1;2018;04:45;42.0;8.43;32.05
Mon;8;1;2018;05:00;42.0;8.45;33.09
Mon;8;1;2018;05:15;42.0;8.46;32.12
Mon;8;1;2018;05:30;41.0;8.45;31.96
Mon;8;1;2018;05:45;42.0;8.46;32.03
Mon;8;1;2018;06:00;42.0;8.42;32.08
Mon;8;1;2018;06:15;41.0;8.01;32.06
Mon;8;1;2018;06:30;42.0;7.91;32.1
Mon;8;1;2018;06:45;41.0;7.92;32.06
Mon;8;1;2018;07:00;41.0;8.07;32.07
Mon;8;1;2018;07:15;42.0;8.64;32.15
Mon;8;1;2018;07:30;42.0;8.5;33.08
Mon;8;1;2018;07:45;43.0;8.02;32.11
Mon;8;1;2018;08:00;42.0;7.96;32.15
Mon;8;1;2018;08:15;43.0;8.3;32.16
Mon;8;1;2018;08:30;42.0;8.63;32.14
Mon;8;1;2018;08:45;42.0;8.48;32.29
Mon;8;1;2018;09:00;41.0;7.96;32.17
Mon;8;1;2018;09:15;42.0;7.91;32.21
Mon;8;1;2018;09:30;41.0;8.04;32.29
Mon;8;1;2018;09:45;42.0;8.57;32.23
Mon;8;1;2018;10:00;43.0;8.45;33.26
Mon;8;1;2018;10:15;43.0;8.41;32.06
Mon;8;1;2018;10:30;42.0;8.41;32.09
Mon;8;1;2018;10:45;42.0;8.29;32.02
Mon;8;1;2018;11:00;41.0;8.0;32.13
Mon;8;1;2018;11:15;42.0;8.01;32.06
Mon;8;1;2018;11:30;41.0;8.11;32.15
Mon;8;1;2018;11:45;42.0;8.29;32.13
Mon;8;1;2018;12:00;42.0;8.59;32.1
Mon;8;1;2018;12:15;42.0;8.39;33.11
Mon;8;1;2018;12:30;42.0;8.39;32.07
Mon;8;1;2018;12:45;45.0;8.41;32.11
Mon;8;1;2018;13:00;45.0;8.4;32.14
Mon;8;1;2018;13:15;44.0;8.39;32.1
Mon;8;1;2018;13:30;44.0;8.41;32.14
Mon;8;1;2018;13:45;43.0;8.41;32.1
Mon;8;1;2018;14:00;44.0;8.4;32.15
Mon;8;1;2018;14:15;44.0;8.37;32.1
Mon;8;1;2018;14:30;43.0;8.38;32.17
Mon;8;1;2018;14:45;44.0;8.39;33.18
Mon;8;1;2018;15:00;43.0;8.4;32.21
Mon;8;1;2018;15:15;43.0;8.37;32.17
Mon;8;1;2018;15:30;44.0;8.38;32.21
Mon;8;1;2018;15:45;43.0;8.4;32.2
Mon;8;1;2018;16:00;44.0;8.41;32.21
Mon;8;1;2018;16:15;43.0;8.39;32.22
Mon;8;1;2018;16:30;43.0;8.38;32.15
Mon;8;1;2018;16:45;42.0;8.4;32.2
Mon;8;1;2018;17:00;43.0;8.4;33.2
Mon;8;1;2018;17:15;43.0;8.38;32.21
Mon;8;1;2018;17:30;43.0;8.37;32.26
Mon;8;1;2018;17:45;43.0;8.44;32.21
Mon;8;1;2018;18:00;42.0;8.46;32.26
Mon;8;1;2018;18:15;43.0;8.49;32.23
Mon;8;1;2018;18:30;43.0;8.49;32.23
Mon;8;1;2018;18:45;43.0;8.5;32.26
Mon;8;1;2018;19:00;43.0;8.5;32.26
Mon;8;1;2018;19:15;43.0;8.51;33.22
Mon;8;1;2018;19:30;42.0;8.49;32.19
Mon;8;1;2018;19:45;43.0;8.51;32.29
Mon;8;1;2018;20:00;42.0;8.5;32.25
Mon;8;1;2018;20:15;42.0;8.5;32.17
Mon;8;1;2018;20:30;42.0;8.52;32.24
Mon;8;1;2018;20:45;43.0;8.52;32.22
Mon;8;1;2018;21:00;43.0;8.53;32.23
Mon;8;1;2018;21:15;43.0;8.54;32.18
Mon;8;1;2018;21:30;43.0;8.57;32.23
Mon;8;1;2018;21:45;43.0;8.44;33.26
Mon;8;1;2018;22:00;42.0;8.16;32.12
Mon;8;1;2018;22:15;43.0;8.21;32.17
Mon;8;1;2018;22:30;43.0;8.3;32.21
Mon;8;1;2018;22:45;43.0;8.48;32.17
Mon;8;1;2018;23:00;43.0;8.78;32.17
Mon;8;1;2018;23:15;42.0;8.57;32.08
Mon;8;1;2018;23:30;42.0;8.58;32.1
Mon;8;1;2018;23:45;42.0;8.61;32.1
Tue;9;1;2018;00:00;42.0;8.31;32.07
Tue;9;1;2018;00:15;42.0;8.15;33.08
Tue;9;1;2018;00:30;41.0;8.19;32.05
Tue;9;1;2018;00:45;42.0;8.26;32.05
Tue;9;1;2018;01:00;41.0;8.32;32.05
Tue;9;1;2018;01:15;42.0;8.69;31.99
Tue;9;1;2018;01:30;42.0;8.66;32.03
Tue;9;1;2018;01:45;42.0;8.54;31.96
Tue;9;1;2018;02:00;42.0;8.55;31.99
Tue;9;1;2018;02:15;41.0;8.51;31.94
Tue;9;1;2018;02:30;42.0;8.19;31.95
Tue;9;1;2018;02:45;41.0;8.17;33.06
Tue;9;1;2018;03:00;42.0;8.2;31.83
Tue;9;1;2018;03:15;41.0;8.25;31.97
Tue;9;1;2018;03:30;41.0;8.35;31.89
Tue;9;1;2018;03:45;42.0;8.78;31.95
Tue;9;1;2018;04:00;42.0;8.73;31.93
Tue;9;1;2018;04:15;42.0;8.68;31.87
Tue;9;1;2018;04:30;42.0;8.49;31.9
Tue;9;1;2018;04:45;41.0;8.22;31.93
Tue;9;1;2018;05:00;42.0;8.18;31.88
Tue;9;1;2018;05:15;41.0;8.29;32.94
Tue;9;1;2018;05:30;42.0;8.67;31.89
Tue;9;1;2018;05:45;41.0;8.48;31.93
Tue;9;1;2018;06:00;42.0;8.47;31.92
Tue;9;1;2018;06:15;42.0;8.45;31.86
Tue;9;1;2018;06:30;41.0;8.42;31.96
Tue;9;1;2018;06:45;42.0;8.39;31.88
Tue;9;1;2018;07:00;41.0;8.42;31.98
Tue;9;1;2018;07:15;42.0;8.42;31.94
Tue;9;1;2018;07:30;42.0;8.43;31.95
Tue;9;1;2018;07:45;41.0;8.45;33.02
Tue;9;1;2018;08:00;43.0;8.42;32.01
Tue;9;1;2018;08:15;43.0;8.37;31.99
Tue;9;1;2018;08:30;41.0;8.37;32.04
Tue;9;1;2018;08:45;42.0;8.39;32.04
Tue;9;1;2018;09:00;42.0;8.4;32.11
Tue;9;1;2018;09:15;41.0;8.36;32.08
Tue;9;1;2018;09:30;42.0;8.36;32.15
Tue;9;1;2018;09:45;42.0;8.34;32.12
Tue;9;1;2018;10:00;42.0;8.37;33.16
Tue;9;1;2018;10:15;41.0;8.35;32.13
Tue;9;1;2018;10:30;43.0;8.32;32.17
Tue;9;1;2018;10:45;44.0;8.38;32.12
Tue;9;1;2018;11:00;43.0;8.42;32.17
Tue;9;1;2018;11:15;43.0;8.4;32.12
Tue;9;1;2018;11:30;44.0;8.38;32.17
Tue;9;1;2018;11:45;43.0;8.39;32.17
Tue;9;1;2018;12:00;43.0;8.4;32.16
Tue;9;1;2018;12:15;42.0;8.4;32.18
Tue;9;1;2018;12:30;43.0;8.43;33.2
Tue;9;1;2018;12:45;42.0;8.43;32.16
Tue;9;1;2018;13:00;43.0;8.42;32.12
Tue;9;1;2018;13:15;43.0;8.42;32.14
Tue;9;1;2018;13:30;43.0;8.43;32.16
Tue;9;1;2018;13:45;42.0;8.43;32.18
Tue;9;1;2018;14:00;43.0;8.4;32.17
Tue;9;1;2018;14:15;43.0;8.38;32.22
Tue;9;1;2018;14:30;43.0;8.36;32.24
Tue;9;1;2018;14:45;42.0;8.35;33.28
Tue;9;1;2018;15:00;42.0;8.36;32.29
Tue;9;1;2018;15:15;42.0;8.34;32.23
Tue;9;1;2018;15:30;43.0;8.36;32.34
Tue;9;1;2018;15:45;43.0;8.36;32.28
Tue;9;1;2018;16:00;42.0;8.37;32.28
Tue;9;1;2018;16:15;42.0;8.37;32.34
Tue;9;1;2018;16:30;42.0;8.4;32.33
Tue;9;1;2018;16:45;42.0;8.41;32.34
Tue;9;1;2018;17:00;42.0;8.44;33.37
Tue;9;1;2018;17:15;43.0;8.43;32.36
Tue;9;1;2018;17:30;43.0;8.39;32.37
Tue;9;1;2018;17:45;43.0;8.38;32.42
Tue;9;1;2018;18:00;43.0;8.4;32.39
Tue;9;1;2018;18:15;43.0;8.4;32.31
Tue;9;1;2018;18:30;42.0;8.43;32.35
Tue;9;1;2018;18:45;43.0;8.44;32.36
Tue;9;1;2018;19:00;43.0;8.45;32.37
Tue;9;1;2018;19:15;43.0;8.44;33.32
Tue;9;1;2018;19:30;43.0;8.45;32.3
Tue;9;1;2018;19:45;43.0;8.45;32.37
Tue;9;1;2018;20:00;42.0;8.46;32.22
Tue;9;1;2018;20:15;42.0;8.49;32.29
Tue;9;1;2018;20:30;42.0;8.5;32.26
Tue;9;1;2018;20:45;43.0;8.52;32.33
Tue;9;1;2018;21:00;43.0;8.52;32.25
Tue;9;1;2018;21:15;43.0;8.52;32.28
Tue;9;1;2018;21:30;43.0;8.51;33.35
Tue;9;1;2018;21:45;43.0;8.52;32.3
Tue;9;1;2018;22:00;43.0;8.46;32.19
Tue;9;1;2018;22:15;43.0;8.51;32.24
Tue;9;1;2018;22:30;43.0;8.54;32.25
Tue;9;1;2018;22:45;43.0;8.55;32.17
Tue;9;1;2018;23:00;42.0;8.5;32.23
Tue;9;1;2018;23:15;43.0;8.51;32.16
Tue;9;1;2018;23:30;42.0;8.52;32.16
Tue;9;1;2018;23:45;42.0;8.5;32.16
Wed;10;1;2018;00:00;42.0;8.49;33.17
Wed;10;1;2018;00:15;42.0;8.49;32.12
Wed;10;1;2018;00:30;42.0;8.49;32.14
Wed;10;1;2018;00:45;42.0;8.47;32.01
Wed;10;1;2018;01:00;41.0;8.5;32.06
Wed;10;1;2018;01:15;42.0;8.51;32.06
Wed;10;1;2018;01:30;42.0;8.52;32.01
Wed;10;1;2018;01:45;42.0;8.53;32.02
Wed;10;1;2018;02:00;42.0;8.51;31.94
Wed;10;1;2018;02:15;42.0;8.54;32.03
Wed;10;1;2018;02:30;43.0;8.54;32.99
Wed;10;1;2018;02:45;42.0;8.55;31.98
Wed;10;1;2018;03:00;43.0;8.5;31.87
Wed;10;1;2018;03:15;43.0;8.52;31.94
Wed;10;1;2018;03:30;42.0;8.5;31.94
Wed;10;1;2018;03:45;43.0;8.51;32.04
Wed;10;1;2018;04:00;42.0;8.47;31.87
Wed;10;1;2018;04:15;43.0;8.49;31.97
Wed;10;1;2018;04:30;42.0;8.52;31.99
Wed;10;1;2018;04:45;43.0;8.53;32.02
Wed;10;1;2018;05:00;42.0;8.51;32.88
Wed;10;1;2018;05:15;41.0;8.51;31.95
Wed;10;1;2018;05:30;42.0;8.49;31.97
Wed;10;1;2018;05:45;42.0;8.49;31.98
Wed;10;1;2018;06:00;41.0;8.48;32.0
Wed;10;1;2018;06:15;42.0;8.45;31.98
Wed;10;1;2018;06:30;42.0;8.44;32.03
Wed;10;1;2018;06:45;42.0;8.44;31.97
Wed;10;1;2018;07:00;41.0;8.46;32.05
Wed;10;1;2018;07:15;42.0;8.43;33.01
Wed;10;1;2018;07:30;42.0;8.41;32.03
Wed;10;1;2018;07:45;43.0;8.41;32.11
Wed;10;1;2018;08:00;43.0;8.39;32.08
Wed;10;1;2018;08:15;42.0;8.39;32.17
Wed;10;1;2018;08:30;42.0;8.4;32.05
Wed;10;1;2018;08:45;42.0;8.42;32.19
Wed;10;1;2018;09:00;41.0;8.37;32.12
Wed;10;1;2018;09:15;42.0;8.35;32.17
Wed;10;1;2018;09:30;42.0;8.33;32.22
Wed;10;1;2018;09:45;42.0;8.32;33.26
Wed;10;1;2018;10:00;43.0;8.31;32.3
Wed;10;1;2018;10:15;43.0;8.31;32.31
Wed;10;1;2018;10:30;43.0;8.3;32.35
Wed;10;1;2018;10:45;43.0;8.28;32.33
Wed;10;1;2018;11:00;43.0;8.26;32.42
Wed;10;1;2018;11:15;43.0;8.26;32.42
Wed;10;1;2018;11:30;43.0;8.31;32.39
Wed;10;1;2018;11:45;43.0;8.39;33.4
Wed;10;1;2018;12:00;43.0;8.44;32.44
Wed;10;1;2018;12:15;43.0;8.43;32.37
Wed;10;1;2018;12:30;42.0;8.45;32.42
Wed;10;1;2018;12:45;43.0;9.36;32.42
Wed;10;1;2018;13:00;44.0;10.16;32.37
Wed;10;1;2018;13:15;44.0;10.17;32.36
Wed;10;1;2018;13:30;44.0;10.19;32.36
Wed;10;1;2018;13:45;44.0;10.18;32.33
Wed;10;1;2018;14:00;44.0;10.15;33.38
Wed;10;1;2018;14:15;44.0;10.18;32.4
Wed;10;1;2018;14:30;44.0;10.18;32.42
Wed;10;1;2018;14:45;44.0;10.19;32.44
Wed;10;1;2018;15:00;44.0;10.03;32.4
Wed;10;1;2018;15:15;43.0;8.43;32.46
Wed;10;1;2018;15:30;44.0;8.44;32.54
Wed;10;1;2018;15:45;44.0;8.38;32.32
Wed;10;1;2018;16:00;45.0;8.38;32.5
Wed;10;1;2018;16:15;42.0;8.36;33.52
Wed;10;1;2018;16:30;43.0;8.36;32.41
Wed;10;1;2018;16:45;42.0;8.4;32.48
Wed;10;1;2018;17:00;42.0;8.44;32.48
Wed;10;1;2018;17:15;43.0;8.41;32.45
Wed;10;1;2018;17:30;42.0;8.4;32.45
Wed;10;1;2018;17:45;42.0;8.38;32.44
Wed;10;1;2018;18:00;43.0;8.43;32.44
Wed;10;1;2018;18:15;43.0;8.45;33.46
Wed;10;1;2018;18:30;43.0;8.44;32.42
Wed;10;1;2018;18:45;43.0;8.45;32.41
Wed;10;1;2018;19:00;43.0;8.46;32.44
Wed;10;1;2018;19:15;43.0;8.47;32.42
Wed;10;1;2018;19:30;43.0;8.48;32.48
Wed;10;1;2018;19:45;43.0;8.48;32.47
Wed;10;1;2018;20:00;42.0;8.45;32.32
Wed;10;1;2018;20:15;42.0;8.47;32.33
Wed;10;1;2018;20:30;42.0;8.5;32.4
Wed;10;1;2018;20:45;42.0;8.49;33.35
Wed;10;1;2018;21:00;42.0;8.51;32.4
Wed;10;1;2018;21:15;42.0;8.53;32.35
Wed;10;1;2018;21:30;43.0;8.55;32.39
Wed;10;1;2018;21:45;43.0;8.58;32.36
Wed;10;1;2018;22:00;43.0;8.55;32.32
Wed;10;1;2018;22:15;44.0;8.58;32.33
Wed;10;1;2018;22:30;42.0;8.6;32.31
Wed;10;1;2018;22:45;43.0;8.64;32.27
Wed;10;1;2018;23:00;43.0;8.6;33.31
Wed;10;1;2018;23:15;43.0;8.61;32.21
Wed;10;1;2018;23:30;42.0;8.64;32.17
Wed;10;1;2018;23:45;42.0;8.61;32.2
Thu;11;1;2018;00:00;42.0;8.5;32.18
Thu;11;1;2018;00:15;42.0;8.52;32.21
Thu;11;1;2018;00:30;42.0;8.54;32.13
Thu;11;1;2018;00:45;42.0;8.57;32.16
Thu;11;1;2018;01:00;41.0;8.58;32.08
Thu;11;1;2018;01:15;42.0;8.58;32.1
Thu;11;1;2018;01:30;42.0;8.6;33.07
Thu;11;1;2018;01:45;42.0;8.62;32.0
Thu;11;1;2018;02:00;43.0;8.61;32.06
Thu;11;1;2018;02:15;43.0;8.62;32.03
Thu;11;1;2018;02:30;43.0;8.64;32.05
Thu;11;1;2018;02:45;42.0;8.63;32.0
Thu;11;1;2018;03:00;43.0;8.6;32.02
Thu;11;1;2018;03:15;43.0;8.62;32.02
Thu;11;1;2018;03:30;43.0;8.61;31.91
Thu;11;1;2018;03:45;42.0;8.63;33.09
Thu;11;1;2018;04:00;43.0;8.6;31.86
Thu;11;1;2018;04:15;43.0;8.6;31.94
Thu;11;1;2018;04:30;42.0;8.6;31.94
Thu;11;1;2018;04:45;43.0;8.6;31.96
Thu;11;1;2018;05:00;42.0;8.61;31.91
Thu;11;1;2018;05:15;42.0;8.6;31.97
Thu;11;1;2018;05:30;41.0;8.57;31.95
Thu;11;1;2018;05:45;42.0;8.58;31.94
Thu;11;1;2018;06:00;42.0;8.58;31.94
Thu;11;1;2018;06:15;42.0;8.57;32.96
Thu;11;1;2018;06:30;41.0;8.54;31.92
Thu;11;1;2018;06:45;42.0;8.53;32.0
Thu;11;1;2018;07:00;42.0;8.57;31.94
Thu;11;1;2018;07:15;42.0;8.53;31.97
Thu;11;1;2018;07:30;42.0;8.54;32.0
Thu;11;1;2018;07:45;41.0;8.55;31.98
Thu;11;1;2018;08:00;43.0;8.51;32.01
Thu;11;1;2018;08:15;43.0;8.45;32.03
Thu;11;1;2018;08:30;42.0;8.46;32.12
Thu;11;1;2018;08:45;41.0;8.44;33.1
Thu;11;1;2018;09:00;44.0;8.41;32.12
Thu;11;1;2018;09:15;44.0;8.43;32.1
Thu;11;1;2018;09:30;45.0;8.42;32.2
Thu;11;1;2018;09:45;46.0;8.4;32.23
Thu;11;1;2018;10:00;47.0;8.41;32.33
Thu;11;1;2018;10:15;46.0;8.41;32.23
Thu;11;1;2018;10:30;47.0;8.4;32.3
Thu;11;1;2018;10:45;46.0;8.39;32.33
Thu;11;1;2018;11:00;47.0;8.37;33.28
Thu;11;1;2018;11:15;46.0;8.38;32.36
Thu;11;1;2018;11:30;47.0;8.39;32.42
Thu;11;1;2018;11:45;46.0;8.42;32.35
Thu;11;1;2018;12:00;46.0;8.28;32.45
Thu;11;1;2018;12:15;44.0;7.79;32.43
Thu;11;1;2018;12:30;45.0;9.83;32.44
Thu;11;1;2018;12:45;45.0;10.24;32.42
Thu;11;1;2018;13:00;46.0;10.22;33.35
Thu;11;1;2018;13:15;47.0;10.25;32.36
Thu;11;1;2018;13:30;48.0;10.23;32.31
Thu;11;1;2018;13:45;47.0;10.23;32.35
Thu;11;1;2018;14:00;47.0;10.22;32.37
Thu;11;1;2018;14:15;46.0;7.93;32.44
Thu;11;1;2018;14:30;45.0;9.33;32.61
Thu;11;1;2018;14:45;48.0;11.34;32.51
Thu;11;1;2018;15:00;48.0;12.1;32.5
Thu;11;1;2018;15:15;45.0;7.62;33.52
Thu;11;1;2018;15:30;47.0;10.07;32.55
Thu;11;1;2018;15:45;48.0;10.21;32.53
Thu;11;1;2018;16:00;47.0;10.23;32.51
