weekday;day;month;year;time;CONSUMO_TOTAL FMC;AVAC FMC;IT FMC
Fri;6;1;2017;09:00;22.97;2.89;18.45
Fri;6;1;2017;09:15;22.97;2.89;18.45
Fri;6;1;2017;09:30;22.97;2.89;18.45
Fri;6;1;2017;09:45;22.97;2.89;18.45
Fri;6;1;2017;10:00;22.97;2.89;18.45
Fri;6;1;2017;10:15;22.97;2.89;18.45
Fri;6;1;2017;10:30;22.97;2.89;18.45
Fri;6;1;2017;10:45;22.97;2.89;18.45
Fri;6;1;2017;11:00;22.97;2.89;18.45
Fri;6;1;2017;11:15;22.97;2.89;18.45
Fri;6;1;2017;11:30;22.97;2.89;18.45
Fri;6;1;2017;11:45;22.97;2.89;18.45
Fri;6;1;2017;12:00;22.97;2.89;18.45
Fri;6;1;2017;12:15;22.97;2.89;18.45
Fri;6;1;2017;12:30;22.97;2.89;18.45
Fri;6;1;2017;12:45;22.97;2.89;18.45
Fri;6;1;2017;13:00;22.97;2.89;18.45
Fri;6;1;2017;13:15;22.97;2.89;18.45
Fri;6;1;2017;13:30;22.97;2.89;18.45
Fri;6;1;2017;13:45;22.97;2.89;18.45
Fri;6;1;2017;14:00;22.97;2.89;18.45
Fri;6;1;2017;14:15;22.97;2.89;18.45
Fri;6;1;2017;14:30;22.97;2.89;18.45
Fri;6;1;2017;14:45;22.97;2.89;18.45
Fri;6;1;2017;15:00;22.97;2.89;18.45
Fri;6;1;2017;15:15;22.97;2.89;18.45
Fri;6;1;2017;15:30;22.97;2.89;18.45
Fri;6;1;2017;15:45;22.97;2.89;18.45
Fri;6;1;2017;16:00;22.97;2.89;18.45
Fri;6;1;2017;16:15;22.97;2.89;18.45
Fri;6;1;2017;16:30;22.97;2.89;18.45
Fri;6;1;2017;16:45;22.97;2.89;18.45
Fri;6;1;2017;17:00;22.97;2.89;18.45
Fri;6;1;2017;17:15;22.97;2.89;18.45
Fri;6;1;2017;17:30;22.97;2.89;18.45
Fri;6;1;2017;17:45;22.97;2.89;18.45
Fri;6;1;2017;18:00;22.97;2.89;18.45
Fri;6;1;2017;18:15;22.97;2.89;18.45
Fri;6;1;2017;18:30;22.97;2.89;18.45
Fri;6;1;2017;18:45;22.97;2.89;18.45
Fri;6;1;2017;19:00;22.97;2.89;18.45
Fri;6;1;2017;19:15;22.97;2.89;18.45
Fri;6;1;2017;19:30;22.97;2.89;18.45
Fri;6;1;2017;19:45;22.97;2.89;18.45
Fri;6;1;2017;20:00;22.97;2.89;18.45
Fri;6;1;2017;20:15;22.97;2.89;18.45
Fri;6;1;2017;20:30;22.97;2.89;18.45
Fri;6;1;2017;20:45;22.97;2.89;18.45
Fri;6;1;2017;21:00;22.97;2.89;18.45
Fri;6;1;2017;21:15;22.97;2.89;18.45
Fri;6;1;2017;21:30;22.97;2.89;18.45
Fri;6;1;2017;21:45;22.97;2.89;18.45
Fri;6;1;2017;22:00;22.97;2.89;18.45
Fri;6;1;2017;22:15;22.97;2.89;18.45
Fri;6;1;2017;22:30;22.97;2.89;18.45
Fri;6;1;2017;22:45;22.97;2.89;18.45
Fri;6;1;2017;23:00;22.97;2.89;18.45
Fri;6;1;2017;23:15;22.97;2.89;18.45
Fri;6;1;2017;23:30;22.97;2.89;18.45
Fri;6;1;2017;23:45;22.97;2.89;18.45
Sat;7;1;2017;00:00;22.97;2.89;18.45
Sat;7;1;2017;00:15;22.97;2.89;18.45
Sat;7;1;2017;00:30;22.97;2.89;18.45
Sat;7;1;2017;00:45;22.97;2.89;18.45
Sat;7;1;2017;01:00;22.97;2.89;18.45
Sat;7;1;2017;01:15;22.97;2.89;18.45
Sat;7;1;2017;01:30;22.97;2.89;18.45
Sat;7;1;2017;01:45;22.97;2.89;18.45
Sat;7;1;2017;02:00;22.97;2.89;18.45
Sat;7;1;2017;02:15;22.97;2.89;18.45
Sat;7;1;2017;02:30;22.97;2.89;18.45
Sat;7;1;2017;02:45;22.97;2.89;18.45
Sat;7;1;2017;03:00;22.97;2.89;18.45
Sat;7;1;2017;03:15;22.97;2.89;18.45
Sat;7;1;2017;03:30;22.97;2.89;18.45
Sat;7;1;2017;03:45;22.97;2.89;18.45
Sat;7;1;2017;04:00;22.97;2.89;18.45
Sat;7;1;2017;04:15;22.97;2.89;18.45
Sat;7;1;2017;04:30;22.97;2.89;18.45
Sat;7;1;2017;04:45;22.97;2.89;18.45
Sat;7;1;2017;05:00;22.97;2.89;18.45
Sat;7;1;2017;05:15;22.97;2.89;18.45
Sat;7;1;2017;05:30;22.97;2.89;18.45
Sat;7;1;2017;05:45;22.97;2.89;18.45
Sat;7;1;2017;06:00;22.97;2.89;18.45
Sat;7;1;2017;06:15;22.97;2.89;18.45
Sat;7;1;2017;06:30;22.97;2.89;18.45
Sat;7;1;2017;06:45;22.97;2.89;18.45
Sat;7;1;2017;07:00;22.97;2.89;18.45
Sat;7;1;2017;07:15;22.97;2.89;18.45
Sat;7;1;2017;07:30;22.97;2.89;18.45
Sat;7;1;2017;07:45;22.97;2.89;18.45
Sat;7;1;2017;08:00;22.97;2.89;18.45
Sat;7;1;2017;08:15;22.97;2.89;18.45
Sat;7;1;2017;08:30;22.97;2.89;18.45
Sat;7;1;2017;08:45;22.97;2.89;18.45
Sat;7;1;2017;09:00;22.97;2.89;18.45
Sat;7;1;2017;09:15;22.97;2.89;18.45
Sat;7;1;2017;09:30;22.97;2.89;18.45
Sat;7;1;2017;09:45;22.97;2.89;18.45
Sat;7;1;2017;10:00;22.97;2.89;18.45
Sat;7;1;2017;10:15;22.97;2.89;18.45
Sat;7;1;2017;10:30;22.97;2.89;18.45
Sat;7;1;2017;10:45;22.97;2.89;18.45
Sat;7;1;2017;11:00;22.97;2.89;18.45
Sat;7;1;2017;11:15;22.97;2.89;18.45
Sat;7;1;2017;11:30;22.97;2.89;18.45
Sat;7;1;2017;11:45;22.97;2.89;18.45
Sat;7;1;2017;12:00;22.97;2.89;18.45
Sat;7;1;2017;12:15;22.97;2.89;18.45
Sat;7;1;2017;12:30;22.97;2.89;18.45
Sat;7;1;2017;12:45;22.97;2.89;18.45
Sat;7;1;2017;13:00;22.97;2.89;18.45
Sat;7;1;2017;13:15;22.97;2.89;18.45
Sat;7;1;2017;13:30;22.97;2.89;18.45
Sat;7;1;2017;13:45;22.97;2.89;18.45
Sat;7;1;2017;14:00;22.97;2.89;18.45
Sat;7;1;2017;14:15;22.97;2.89;18.45
Sat;7;1;2017;14:30;22.97;2.89;18.45
Sat;7;1;2017;14:45;22.97;2.89;18.45
Sat;7;1;2017;15:00;22.97;2.89;18.45
Sat;7;1;2017;15:15;22.97;2.89;18.45
Sat;7;1;2017;15:30;22.97;2.89;18.45
Sat;7;1;2017;15:45;22.97;2.89;18.45
Sat;7;1;2017;16:00;22.97;2.89;18.45
Sat;7;1;2017;16:15;22.97;2.89;18.45
Sat;7;1;2017;16:30;22.97;2.89;18.45
Sat;7;1;2017;16:45;22.97;2.89;18.45
Sat;7;1;2017;17:00;22.97;2.89;18.45
Sat;7;1;2017;17:15;22.97;2.89;18.45
Sat;7;1;2017;17:30;22.97;2.89;18.45
Sat;7;1;2017;17:45;22.97;2.89;18.45
Sat;7;1;2017;18:00;22.97;2.89;18.45
Sat;7;1;2017;18:15;22.97;2.89;18.45
Sat;7;1;2017;18:30;22.97;2.89;18.45
Sat;7;1;2017;18:45;22.97;2.89;18.45
Sat;7;1;2017;19:00;22.97;2.89;18.45
Sat;7;1;2017;19:15;22.97;2.89;18.45
Sat;7;1;2017;19:30;22.97;2.89;18.45
Sat;7;1;2017;19:45;22.97;2.89;18.45
Sat;7;1;2017;20:00;22.97;2.89;18.45
Sat;7;1;2017;20:15;22.97;2.89;18.45
Sat;7;1;2017;20:30;22.97;2.89;18.45
Sat;7;1;2017;20:45;22.97;2.89;18.45
Sat;7;1;2017;21:00;22.97;2.89;18.45
Sat;7;1;2017;21:15;22.97;2.89;18.45
Sat;7;1;2017;21:30;22.97;2.89;18.45
Sat;7;1;2017;21:45;22.97;2.89;18.45
Sat;7;1;2017;22:00;22.97;2.89;18.45
Sat;7;1;2017;22:15;22.97;2.89;18.45
Sat;7;1;2017;22:30;22.97;2.89;18.45
Sat;7;1;2017;22:45;22.97;2.89;18.45
Sat;7;1;2017;23:00;22.97;2.89;18.45
Sat;7;1;2017;23:15;22.97;2.89;18.45
Sat;7;1;2017;23:30;22.97;2.89;18.45
Sat;7;1;2017;23:45;22.97;2.89;18.45
Sun;8;1;2017;00:00;22.97;2.89;18.45
Sun;8;1;2017;00:15;22.97;2.89;18.45
Sun;8;1;2017;00:30;22.97;2.89;18.45
Sun;8;1;2017;00:45;22.97;2.89;18.45
Sun;8;1;2017;01:00;22.97;2.89;18.45
Sun;8;1;2017;01:15;22.97;2.89;18.45
Sun;8;1;2017;01:30;22.97;2.89;18.45
Sun;8;1;2017;01:45;22.97;2.89;18.45
Sun;8;1;2017;02:00;22.97;2.89;18.45
Sun;8;1;2017;02:15;22.97;2.89;18.45
Sun;8;1;2017;02:30;22.97;2.89;18.45
Sun;8;1;2017;02:45;22.97;2.89;18.45
Sun;8;1;2017;03:00;22.97;2.89;18.45
Sun;8;1;2017;03:15;22.97;2.89;18.45
Sun;8;1;2017;03:30;22.97;2.89;18.45
Sun;8;1;2017;03:45;22.97;2.89;18.45
Sun;8;1;2017;04:00;22.97;2.89;18.45
Sun;8;1;2017;04:15;22.97;2.89;18.45
Sun;8;1;2017;04:30;22.97;2.89;18.45
Sun;8;1;2017;04:45;22.97;2.89;18.45
Sun;8;1;2017;05:00;22.97;2.89;18.45
Sun;8;1;2017;05:15;22.97;2.89;18.45
Sun;8;1;2017;05:30;22.97;2.89;18.45
Sun;8;1;2017;05:45;22.97;2.89;18.45
Sun;8;1;2017;06:00;22.97;2.89;18.45
Sun;8;1;2017;06:15;22.97;2.89;18.45
Sun;8;1;2017;06:30;22.97;2.89;18.45
Sun;8;1;2017;06:45;22.97;2.89;18.45
Sun;8;1;2017;07:00;22.97;2.89;18.45
Sun;8;1;2017;07:15;22.97;2.89;18.45
Sun;8;1;2017;07:30;22.97;2.89;18.45
Sun;8;1;2017;07:45;22.97;2.89;18.45
Sun;8;1;2017;08:00;22.97;2.89;18.45
Sun;8;1;2017;08:15;22.97;2.89;18.45
Sun;8;1;2017;08:30;22.97;2.89;18.45
Sun;8;1;2017;08:45;22.97;2.89;18.45
Sun;8;1;2017;09:00;22.97;2.89;18.45
Sun;8;1;2017;09:15;22.97;2.89;18.45
Sun;8;1;2017;09:30;22.97;2.89;18.45
Sun;8;1;2017;09:45;22.97;2.89;18.45
Sun;8;1;2017;10:00;22.97;2.89;18.45
Sun;8;1;2017;10:15;22.97;2.89;18.45
Sun;8;1;2017;10:30;22.97;2.89;18.45
Sun;8;1;2017;10:45;22.97;2.89;18.45
Sun;8;1;2017;11:00;22.97;2.89;18.45
Sun;8;1;2017;11:15;22.97;2.89;18.45
Sun;8;1;2017;11:30;22.97;2.89;18.45
Sun;8;1;2017;11:45;22.97;2.89;18.45
Sun;8;1;2017;12:00;22.97;2.89;18.45
Sun;8;1;2017;12:15;22.97;2.89;18.45
Sun;8;1;2017;12:30;22.97;2.89;18.45
Sun;8;1;2017;12:45;22.97;2.89;18.45
Sun;8;1;2017;13:00;22.97;2.89;18.45
Sun;8;1;2017;13:15;22.97;2.89;18.45
Sun;8;1;2017;13:30;22.97;2.89;18.45
Sun;8;1;2017;13:45;22.97;2.89;18.45
Sun;8;1;2017;14:00;22.97;2.89;18.45
Sun;8;1;2017;14:15;22.97;2.89;18.45
Sun;8;1;2017;14:30;22.97;2.89;18.45
Sun;8;1;2017;14:45;22.97;2.89;18.45
Sun;8;1;2017;15:00;22.97;2.89;18.45
Sun;8;1;2017;15:15;22.97;2.89;18.45
Sun;8;1;2017;15:30;22.97;2.89;18.45
Sun;8;1;2017;15:45;22.97;2.89;18.45
Sun;8;1;2017;16:00;22.97;2.89;18.45
Sun;8;1;2017;16:15;22.97;2.89;18.45
Sun;8;1;2017;16:30;22.97;2.89;18.45
Sun;8;1;2017;16:45;22.97;2.89;18.45
Sun;8;1;2017;17:00;22.97;2.89;18.45
Sun;8;1;2017;17:15;22.97;2.89;18.45
Sun;8;1;2017;17:30;22.97;2.89;18.45
Sun;8;1;2017;17:45;22.97;2.89;18.45
Sun;8;1;2017;18:00;22.97;2.89;18.45
Sun;8;1;2017;18:15;22.97;2.89;18.45
Sun;8;1;2017;18:30;22.97;2.89;18.45
Sun;8;1;2017;18:45;22.97;2.89;18.45
Sun;8;1;2017;19:00;22.97;2.89;18.45
Sun;8;1;2017;19:15;22.97;2.89;18.45
Sun;8;1;2017;19:30;22.97;2.89;18.45
Sun;8;1;2017;19:45;22.97;2.89;18.45
Sun;8;1;2017;20:00;22.97;2.89;18.45
Sun;8;1;2017;20:15;22.97;2.89;18.45
Sun;8;1;2017;20:30;22.97;2.89;18.45
Sun;8;1;2017;20:45;22.97;2.89;18.45
Sun;8;1;2017;21:00;22.97;2.89;18.45
Sun;8;1;2017;21:15;22.97;2.89;18.45
Sun;8;1;2017;21:30;22.97;2.89;18.45
Sun;8;1;2017;21:45;22.97;2.89;18.45
Sun;8;1;2017;22:00;22.97;2.89;18.45
Sun;8;1;2017;22:15;22.97;2.89;18.45
Sun;8;1;2017;22:30;22.97;2.89;18.45
Sun;8;1;2017;22:45;22.97;2.89;18.45
Sun;8;1;2017;23:00;22.97;2.89;18.45
Sun;8;1;2017;23:15;22.97;2.89;18.45
Sun;8;1;2017;23:30;22.97;2.89;18.45
Sun;8;1;2017;23:45;22.97;2.89;18.45
Mon;9;1;2017;00:00;22.97;2.89;18.45
Mon;9;1;2017;00:15;22.97;2.89;18.45
Mon;9;1;2017;00:30;22.97;2.89;18.45
Mon;9;1;2017;00:45;22.97;2.89;18.45
Mon;9;1;2017;01:00;22.97;2.89;18.45
Mon;9;1;2017;01:15;22.97;2.89;18.45
Mon;9;1;2017;01:30;22.97;2.89;18.45
Mon;9;1;2017;01:45;22.97;2.89;18.45
Mon;9;1;2017;02:00;22.97;2.89;18.45
Mon;9;1;2017;02:15;22.97;2.89;18.45
Mon;9;1;2017;02:30;22.97;2.89;18.45
Mon;9;1;2017;02:45;22.97;2.89;18.45
Mon;9;1;2017;03:00;22.97;2.89;18.45
Mon;9;1;2017;03:15;22.97;2.89;18.45
Mon;9;1;2017;03:30;22.97;2.89;18.45
Mon;9;1;2017;03:45;22.97;2.89;18.45
Mon;9;1;2017;04:00;22.97;2.89;18.45
Mon;9;1;2017;04:15;22.97;2.89;18.45
Mon;9;1;2017;04:30;22.97;2.89;18.45
Mon;9;1;2017;04:45;22.97;2.89;18.45
Mon;9;1;2017;05:00;22.97;2.89;18.45
Mon;9;1;2017;05:15;22.97;2.89;18.45
Mon;9;1;2017;05:30;22.97;2.89;18.45
Mon;9;1;2017;05:45;22.97;2.89;18.45
Mon;9;1;2017;06:00;22.97;2.89;18.45
Mon;9;1;2017;06:15;22.97;2.89;18.45
Mon;9;1;2017;06:30;22.97;2.89;18.45
Mon;9;1;2017;06:45;22.97;2.89;18.45
Mon;9;1;2017;07:00;22.97;2.89;18.45
Mon;9;1;2017;07:15;22.97;2.89;18.45
Mon;9;1;2017;07:30;22.97;2.89;18.45
Mon;9;1;2017;07:45;22.97;2.89;18.45
Mon;9;1;2017;08:00;22.97;2.89;18.45
Mon;9;1;2017;08:15;22.97;2.89;18.45
Mon;9;1;2017;08:30;22.97;2.89;18.45
Mon;9;1;2017;08:45;22.97;2.89;18.45
Mon;9;1;2017;09:00;22.97;2.89;18.45
Mon;9;1;2017;09:15;22.97;2.89;18.45
Mon;9;1;2017;09:30;22.97;2.89;18.45
Mon;9;1;2017;09:45;22.97;2.89;18.45
Mon;9;1;2017;10:00;22.97;2.89;18.45
Mon;9;1;2017;10:15;22.97;2.89;18.45
Mon;9;1;2017;10:30;22.97;2.89;18.45
Mon;9;1;2017;10:45;22.97;2.89;18.45
Mon;9;1;2017;11:00;22.97;2.89;18.45
Mon;9;1;2017;11:15;22.97;2.89;18.45
Mon;9;1;2017;11:30;22.97;2.89;18.45
Mon;9;1;2017;11:45;22.97;2.89;18.45
Mon;9;1;2017;12:00;22.97;2.89;18.45
Mon;9;1;2017;12:15;22.97;2.89;18.45
Mon;9;1;2017;12:30;22.97;2.89;18.45
Mon;9;1;2017;12:45;22.97;2.89;18.45
Mon;9;1;2017;13:00;22.97;2.89;18.45
Mon;9;1;2017;13:15;22.97;2.89;18.45
Mon;9;1;2017;13:30;22.97;2.89;18.45
Mon;9;1;2017;13:45;22.97;2.89;18.45
Mon;9;1;2017;14:00;22.97;2.89;18.45
Mon;9;1;2017;14:15;22.97;2.89;18.45
Mon;9;1;2017;14:30;22.97;2.89;18.45
Mon;9;1;2017;14:45;22.97;2.89;18.45
Mon;9;1;2017;15:00;22.97;2.89;18.45
Mon;9;1;2017;15:15;22.97;2.89;18.45
Mon;9;1;2017;15:30;22.97;2.89;18.45
Mon;9;1;2017;15:45;22.97;2.89;18.45
Mon;9;1;2017;16:00;22.97;2.89;18.45
Mon;9;1;2017;16:15;22.97;2.89;18.45
Mon;9;1;2017;16:30;22.97;2.89;18.45
Mon;9;1;2017;16:45;22.97;2.89;18.45
Mon;9;1;2017;17:00;22.97;2.89;18.45
Mon;9;1;2017;17:15;22.97;2.89;18.45
Mon;9;1;2017;17:30;22.97;2.89;18.45
Mon;9;1;2017;17:45;22.97;2.89;18.45
Mon;9;1;2017;18:00;22.97;2.89;18.45
Mon;9;1;2017;18:15;22.97;2.89;18.45
Mon;9;1;2017;18:30;22.97;2.89;18.45
Mon;9;1;2017;18:45;22.97;2.89;18.45
Mon;9;1;2017;19:00;22.97;2.89;18.45
Mon;9;1;2017;19:15;22.97;2.89;18.45
Mon;9;1;2017;19:30;22.97;2.89;18.45
Mon;9;1;2017;19:45;22.97;2.89;18.45
Mon;9;1;2017;20:00;22.97;2.89;18.45
Mon;9;1;2017;20:15;22.97;2.89;18.45
Mon;9;1;2017;20:30;22.97;2.89;18.45
Mon;9;1;2017;20:45;22.97;2.89;18.45
Mon;9;1;2017;21:00;22.97;2.89;18.45
Mon;9;1;2017;21:15;22.97;2.89;18.45
Mon;9;1;2017;21:30;22.97;2.89;18.45
Mon;9;1;2017;21:45;22.97;2.89;18.45
Mon;9;1;2017;22:00;22.97;2.89;18.45
Mon;9;1;2017;22:15;22.97;2.89;18.45
Mon;9;1;2017;22:30;22.97;2.89;18.45
Mon;9;1;2017;22:45;22.97;2.89;18.45
Mon;9;1;2017;23:00;22.97;2.89;18.45
Mon;9;1;2017;23:15;22.97;2.89;18.45
Mon;9;1;2017;23:30;22.97;2.89;18.45
Mon;9;1;2017;23:45;22.97;2.89;18.45
Tue;10;1;2017;00:00;22.97;2.89;18.45
Tue;10;1;2017;00:15;22.97;2.89;18.45
Tue;10;1;2017;00:30;22.97;2.89;18.45
Tue;10;1;2017;00:45;22.97;2.89;18.45
Tue;10;1;2017;01:00;22.97;2.89;18.45
Tue;10;1;2017;01:15;22.97;2.89;18.45
Tue;10;1;2017;01:30;22.97;2.89;18.45
Tue;10;1;2017;01:45;22.97;2.89;18.45
Tue;10;1;2017;02:00;22.97;2.89;18.45
Tue;10;1;2017;02:15;22.97;2.89;18.45
Tue;10;1;2017;02:30;22.97;2.89;18.45
Tue;10;1;2017;02:45;22.97;2.89;18.45
Tue;10;1;2017;03:00;22.97;2.89;18.45
Tue;10;1;2017;03:15;22.97;2.89;18.45
Tue;10;1;2017;03:30;22.97;2.89;18.45
Tue;10;1;2017;03:45;22.97;2.89;18.45
Tue;10;1;2017;04:00;22.97;2.89;18.45
Tue;10;1;2017;04:15;22.97;2.89;18.45
Tue;10;1;2017;04:30;22.97;2.89;18.45
Tue;10;1;2017;04:45;22.97;2.89;18.45
Tue;10;1;2017;05:00;22.97;2.89;18.45
Tue;10;1;2017;05:15;22.97;2.89;18.45
Tue;10;1;2017;05:30;22.97;2.89;18.45
Tue;10;1;2017;05:45;22.97;2.89;18.45
Tue;10;1;2017;06:00;22.97;2.89;18.45
Tue;10;1;2017;06:15;22.97;2.89;18.45
Tue;10;1;2017;06:30;22.97;2.89;18.45
Tue;10;1;2017;06:45;22.97;2.89;18.45
Tue;10;1;2017;07:00;22.97;2.89;18.45
Tue;10;1;2017;07:15;22.97;2.89;18.45
Tue;10;1;2017;07:30;22.97;2.89;18.45
Tue;10;1;2017;07:45;22.97;2.89;18.45
Tue;10;1;2017;08:00;22.97;2.89;18.45
Tue;10;1;2017;08:15;22.97;2.89;18.45
Tue;10;1;2017;08:30;22.97;2.89;18.45
Tue;10;1;2017;08:45;22.97;2.89;18.45
Tue;10;1;2017;09:00;22.97;2.89;18.45
Tue;10;1;2017;09:15;22.97;2.89;18.45
Tue;10;1;2017;09:30;22.97;2.89;18.45
Tue;10;1;2017;09:45;22.97;2.89;18.45
Tue;10;1;2017;10:00;22.97;2.89;18.45
Tue;10;1;2017;10:15;22.97;2.89;18.45
Tue;10;1;2017;10:30;22.97;2.89;18.45
Tue;10;1;2017;10:45;24.0;3.41;18.54
Tue;10;1;2017;11:00;24.0;3.9;18.55
Tue;10;1;2017;11:15;24.0;3.33;18.56
Tue;10;1;2017;11:30;23.0;2.87;18.58
Tue;10;1;2017;11:45;24.0;3.26;18.58
Tue;10;1;2017;12:00;23.0;2.98;18.57
Tue;10;1;2017;12:15;23.0;2.99;18.58
Tue;10;1;2017;12:30;24.0;3.26;18.59
Tue;10;1;2017;12:45;23.0;3.37;18.58
Tue;10;1;2017;13:00;23.0;3.19;18.57
Tue;10;1;2017;13:15;23.0;2.89;18.59
Tue;10;1;2017;13:30;24.0;3.18;18.59
Tue;10;1;2017;13:45;23.0;3.07;18.59
Tue;10;1;2017;14:00;23.0;2.87;18.59
Tue;10;1;2017;14:15;24.0;3.28;18.61
Tue;10;1;2017;14:30;23.0;3.34;18.6
Tue;10;1;2017;14:45;24.0;2.93;18.6
Tue;10;1;2017;15:00;23.0;3.01;18.61
Tue;10;1;2017;15:15;24.0;3.21;18.59
Tue;10;1;2017;15:30;23.0;2.79;18.6
Tue;10;1;2017;15:45;24.0;3.15;18.6
Tue;10;1;2017;16:00;23.0;3.33;18.61
Tue;10;1;2017;16:15;24.0;3.08;18.61
Tue;10;1;2017;16:30;23.0;3.19;18.61
Tue;10;1;2017;16:45;24.0;3.23;18.61
Tue;10;1;2017;17:00;23.0;3.03;18.61
Tue;10;1;2017;17:15;24.0;3.11;18.62
Tue;10;1;2017;17:30;24.0;3.22;18.62
Tue;10;1;2017;17:45;22.0;2.38;18.63
Tue;10;1;2017;18:00;23.0;2.11;18.61
Tue;10;1;2017;18:15;22.0;2.11;18.61
Tue;10;1;2017;18:30;23.0;2.1;18.62
Tue;10;1;2017;18:45;22.0;2.1;18.63
Tue;10;1;2017;19:00;22.0;2.08;18.61
Tue;10;1;2017;19:15;22.0;2.09;18.6
Tue;10;1;2017;19:30;22.0;2.08;18.61
Tue;10;1;2017;19:45;23.0;2.09;18.62
Tue;10;1;2017;20:00;22.0;1.98;18.59
Tue;10;1;2017;20:15;22.0;1.98;18.59
Tue;10;1;2017;20:30;22.0;1.98;18.59
Tue;10;1;2017;20:45;22.0;1.97;18.6
Tue;10;1;2017;21:00;22.0;1.95;18.61
Tue;10;1;2017;21:15;22.0;1.95;18.61
Tue;10;1;2017;21:30;22.0;1.95;18.61
Tue;10;1;2017;21:45;22.0;1.96;18.59
Tue;10;1;2017;22:00;22.0;1.97;18.58
Tue;10;1;2017;22:15;22.0;1.96;18.58
Tue;10;1;2017;22:30;22.0;1.96;18.58
Tue;10;1;2017;22:45;22.0;1.97;18.58
Tue;10;1;2017;23:00;22.0;1.95;18.59
Tue;10;1;2017;23:15;22.0;1.96;18.57
Tue;10;1;2017;23:30;22.0;1.96;18.58
Tue;10;1;2017;23:45;22.0;1.96;18.57
Wed;11;1;2017;00:00;22.0;1.95;18.56
Wed;11;1;2017;00:15;22.0;1.95;18.55
Wed;11;1;2017;00:30;22.0;1.95;18.54
Wed;11;1;2017;00:45;22.0;1.96;18.54
Wed;11;1;2017;01:00;22.0;1.95;18.52
Wed;11;1;2017;01:15;22.0;1.96;18.51
Wed;11;1;2017;01:30;22.0;1.96;18.51
Wed;11;1;2017;01:45;21.0;1.95;18.52
Wed;11;1;2017;02:00;22.0;1.95;18.5
Wed;11;1;2017;02:15;22.0;1.95;18.48
Wed;11;1;2017;02:30;22.0;1.95;18.48
Wed;11;1;2017;02:45;22.0;1.93;18.46
Wed;11;1;2017;03:00;22.0;1.93;18.47
Wed;11;1;2017;03:15;21.0;1.94;18.47
Wed;11;1;2017;03:30;22.0;1.94;18.45
Wed;11;1;2017;03:45;22.0;1.93;18.46
Wed;11;1;2017;04:00;22.0;1.77;18.47
Wed;11;1;2017;04:15;21.0;1.73;18.45
Wed;11;1;2017;04:30;22.0;2.08;18.44
Wed;11;1;2017;04:45;22.0;2.1;18.43
Wed;11;1;2017;05:00;22.0;2.04;18.43
Wed;11;1;2017;05:15;22.0;1.85;18.41
Wed;11;1;2017;05:30;21.0;1.73;18.42
Wed;11;1;2017;05:45;22.0;1.9;18.41
Wed;11;1;2017;06:00;22.0;2.1;18.43
Wed;11;1;2017;06:15;22.0;2.1;18.43
Wed;11;1;2017;06:30;22.0;1.99;18.43
Wed;11;1;2017;06:45;21.0;1.73;18.43
Wed;11;1;2017;07:00;22.0;1.8;18.43
Wed;11;1;2017;07:15;22.0;2.09;18.46
Wed;11;1;2017;07:30;22.0;2.02;18.46
Wed;11;1;2017;07:45;21.0;1.71;18.49
Wed;11;1;2017;08:00;22.0;1.72;18.48
Wed;11;1;2017;08:15;22.0;2.0;18.48
Wed;11;1;2017;08:30;22.0;2.06;18.48
Wed;11;1;2017;08:45;22.0;1.82;18.5
Wed;11;1;2017;09:00;22.0;2.21;18.53
Wed;11;1;2017;09:15;23.0;2.23;18.51
Wed;11;1;2017;09:30;22.0;2.22;18.51
Wed;11;1;2017;09:45;22.0;2.16;18.52
Wed;11;1;2017;10:00;23.0;2.42;18.53
Wed;11;1;2017;10:15;23.0;3.01;18.55
Wed;11;1;2017;10:30;22.0;2.25;18.55
Wed;11;1;2017;10:45;23.0;2.21;18.57
Wed;11;1;2017;11:00;22.0;2.21;18.57
Wed;11;1;2017;11:15;22.0;2.22;18.57
Wed;11;1;2017;11:30;23.0;2.21;18.57
Wed;11;1;2017;11:45;23.0;2.86;18.6
Wed;11;1;2017;12:00;23.0;2.94;18.6
Wed;11;1;2017;12:15;23.0;2.85;18.58
Wed;11;1;2017;12:30;23.0;2.92;18.6
Wed;11;1;2017;12:45;23.0;2.95;18.61
Wed;11;1;2017;13:00;23.0;3.1;18.58
Wed;11;1;2017;13:15;24.0;4.55;18.59
Wed;11;1;2017;13:30;24.0;3.27;18.59
Wed;11;1;2017;13:45;24.0;4.15;18.59
Wed;11;1;2017;14:00;25.0;4.93;18.6
Wed;11;1;2017;14:15;23.0;3.36;18.58
Wed;11;1;2017;14:30;23.0;2.89;18.59
Wed;11;1;2017;14:45;26.0;5.4;18.62
Wed;11;1;2017;15:00;25.0;5.51;18.59
Wed;11;1;2017;15:15;24.0;3.52;18.61
Wed;11;1;2017;15:30;23.0;2.83;18.59
Wed;11;1;2017;15:45;23.0;2.96;18.61
Wed;11;1;2017;16:00;25.0;5.34;18.62
Wed;11;1;2017;16:15;24.0;4.07;18.58
Wed;11;1;2017;16:30;23.0;2.86;18.61
Wed;11;1;2017;16:45;23.0;2.89;18.58
Wed;11;1;2017;17:00;23.0;2.89;18.57
Wed;11;1;2017;17:15;23.0;2.88;18.58
Wed;11;1;2017;17:30;23.0;2.7;18.6
Wed;11;1;2017;17:45;22.0;2.77;18.63
