weekday;day;month;year;time;CONSUMO_TOTAL ALF2A1;AVAC ALF2A1;IT ALF2A1
Wed;6;1;2016;07:30;22.65;9.77;10.0
Wed;6;1;2016;07:45;23.35;10.55;9.0
Wed;6;1;2016;08:00;22.83;9.93;9.0
Wed;6;1;2016;08:15;22.58;9.68;10.0
Wed;6;1;2016;08:30;23.45;10.63;9.0
Wed;6;1;2016;08:45;22.73;9.83;9.0
Wed;6;1;2016;09:00;23.11;10.24;11.0
Wed;6;1;2016;09:15;22.9;10.1;8.0
Wed;6;1;2016;09:30;21.85;8.89;10.0
Wed;6;1;2016;09:45;22.31;9.49;10.0
Wed;6;1;2016;10:00;25.15;12.31;8.0
Wed;6;1;2016;10:15;22.12;9.23;10.0
Wed;6;1;2016;10:30;23.83;10.97;10.0
Wed;6;1;2016;10:45;23.09;10.17;9.0
Wed;6;1;2016;11:00;23.59;10.34;10.0
Wed;6;1;2016;11:15;21.9;9.07;10.0
Wed;6;1;2016;11:30;22.33;9.47;8.0
Wed;6;1;2016;11:45;22.6;9.67;10.0
Wed;6;1;2016;12:00;22.29;9.45;10.0
Wed;6;1;2016;12:15;21.48;8.6;8.0
Wed;6;1;2016;12:30;22.8;9.85;11.0
Wed;6;1;2016;12:45;24.74;11.9;9.0
Wed;6;1;2016;13:00;23.38;10.53;9.0
Wed;6;1;2016;13:15;22.24;9.37;10.0
Wed;6;1;2016;13:30;24.22;11.34;8.0
Wed;6;1;2016;13:45;21.49;8.66;10.0
Wed;6;1;2016;14:00;21.36;8.48;11.0
Wed;6;1;2016;14:15;22.2;9.32;8.0
Wed;6;1;2016;14:30;22.44;9.62;10.0
Wed;6;1;2016;14:45;22.61;9.7;10.0
Wed;6;1;2016;15:00;21.65;8.77;8.0
Wed;6;1;2016;15:15;23.09;10.24;10.0
Wed;6;1;2016;15:30;20.81;7.93;10.0
Wed;6;1;2016;15:45;21.99;9.11;9.0
Wed;6;1;2016;16:00;22.93;10.13;10.0
Wed;6;1;2016;16:15;20.97;8.09;10.0
Wed;6;1;2016;16:30;22.69;9.77;8.0
Wed;6;1;2016;16:45;22.87;9.99;10.0
Wed;6;1;2016;17:00;24.27;11.4;10.0
Wed;6;1;2016;17:15;23.09;10.19;9.0
Wed;6;1;2016;17:30;23.06;10.24;10.0
Wed;6;1;2016;17:45;21.24;8.39;11.0
Wed;6;1;2016;18:00;22.14;9.22;8.0
Wed;6;1;2016;18:15;21.39;8.5;10.0
Wed;6;1;2016;18:30;22.74;9.9;9.0
Wed;6;1;2016;18:45;22.67;9.83;10.0
Wed;6;1;2016;19:00;23.05;10.16;10.0
Wed;6;1;2016;19:15;22.51;9.6;9.0
Wed;6;1;2016;19:30;24.13;11.35;9.0
Wed;6;1;2016;19:45;23.16;10.2;10.0
Wed;6;1;2016;20:00;23.04;10.19;9.0
Wed;6;1;2016;20:15;24.6;11.74;9.0
Wed;6;1;2016;20:30;22.8;9.95;11.0
Wed;6;1;2016;20:45;22.6;9.67;8.0
Wed;6;1;2016;21:00;21.98;9.15;10.0
Wed;6;1;2016;21:15;21.24;8.4;10.0
Wed;6;1;2016;21:30;22.2;9.32;8.0
Wed;6;1;2016;21:45;22.07;9.22;10.0
Wed;6;1;2016;22:00;24.06;11.13;11.0
Wed;6;1;2016;22:15;22.74;9.84;8.0
Wed;6;1;2016;22:30;21.9;9.0;10.0
Wed;6;1;2016;22:45;21.73;8.88;9.0
Wed;6;1;2016;23:00;23.18;10.21;9.0
Wed;6;1;2016;23:15;21.92;9.12;10.0
Wed;6;1;2016;23:30;23.57;10.71;9.0
Wed;6;1;2016;23:45;24.53;11.68;10.0
Thu;7;1;2016;00:00;21.69;8.9;10.0
Thu;7;1;2016;00:15;24.02;10.76;9.0
Thu;7;1;2016;00:30;23.57;10.78;9.0
Thu;7;1;2016;00:45;22.67;9.82;10.0
Thu;7;1;2016;01:00;23.99;11.0;9.0
Thu;7;1;2016;01:15;21.78;8.93;10.0
Thu;7;1;2016;01:30;21.99;9.1;10.0
Thu;7;1;2016;01:45;24.0;11.0;9.0
Thu;7;1;2016;02:00;21.64;8.8;9.0
Thu;7;1;2016;02:15;23.28;10.31;10.0
Thu;7;1;2016;02:30;21.65;8.8;9.0
Thu;7;1;2016;02:45;22.48;9.52;10.0
Thu;7;1;2016;03:00;22.29;9.42;10.0
Thu;7;1;2016;03:15;24.39;11.53;9.0
Thu;7;1;2016;03:30;22.85;9.96;9.0
Thu;7;1;2016;03:45;23.74;10.85;10.0
Thu;7;1;2016;04:00;22.38;9.53;9.0
Thu;7;1;2016;04:15;23.13;10.19;9.0
Thu;7;1;2016;04:30;22.02;9.19;10.0
Thu;7;1;2016;04:45;22.21;9.38;10.0
Thu;7;1;2016;05:00;25.24;12.27;9.0
Thu;7;1;2016;05:15;22.75;9.88;9.0
Thu;7;1;2016;05:30;22.48;9.65;10.0
Thu;7;1;2016;05:45;24.97;12.07;9.0
Thu;7;1;2016;06:00;22.59;9.74;10.0
Thu;7;1;2016;06:15;22.52;9.51;10.0
Thu;7;1;2016;06:30;22.56;9.84;9.0
Thu;7;1;2016;06:45;22.81;9.9;9.0
Thu;7;1;2016;07:00;22.33;9.35;10.0
Thu;7;1;2016;07:15;24.97;12.08;9.0
Thu;7;1;2016;07:30;21.79;8.92;9.0
Thu;7;1;2016;07:45;24.51;11.65;10.0
Thu;7;1;2016;08:00;24.92;9.28;10.0
Thu;7;1;2016;08:15;26.01;11.46;9.0
Thu;7;1;2016;08:30;24.45;10.17;9.0
Thu;7;1;2016;08:45;22.59;8.5;10.0
Thu;7;1;2016;09:00;23.05;8.93;9.0
Thu;7;1;2016;09:15;24.26;9.54;9.0
Thu;7;1;2016;09:30;24.49;10.08;10.0
Thu;7;1;2016;09:45;25.1;10.69;10.0
Thu;7;1;2016;10:00;23.24;8.81;9.0
Thu;7;1;2016;10:15;23.59;8.73;9.0
Thu;7;1;2016;10:30;24.87;10.77;10.0
Thu;7;1;2016;10:45;24.01;9.47;9.0
Thu;7;1;2016;11:00;23.63;9.49;10.0
Thu;7;1;2016;11:15;23.92;9.82;10.0
Thu;7;1;2016;11:30;25.53;11.5;9.0
Thu;7;1;2016;11:45;26.38;12.27;9.0
Thu;7;1;2016;12:00;23.26;9.2;10.0
Thu;7;1;2016;12:15;25.95;11.1;9.0
Thu;7;1;2016;12:30;24.16;9.0;9.0
Thu;7;1;2016;12:45;25.24;10.88;11.0
Thu;7;1;2016;13:00;24.13;11.1;9.0
Thu;7;1;2016;13:15;22.44;9.39;9.0
Thu;7;1;2016;13:30;24.24;9.6;10.0
Thu;7;1;2016;13:45;24.99;10.59;8.0
Thu;7;1;2016;14:00;24.29;9.84;10.0
Thu;7;1;2016;14:15;23.9;9.25;11.0
Thu;7;1;2016;14:30;24.35;10.57;8.0
Thu;7;1;2016;14:45;24.38;9.13;10.0
Thu;7;1;2016;15:00;29.05;13.41;10.0
Thu;7;1;2016;15:15;25.51;10.98;8.0
Thu;7;1;2016;15:30;24.26;9.98;10.0
Thu;7;1;2016;15:45;25.15;11.52;11.0
Thu;7;1;2016;16:00;22.44;9.52;8.0
Thu;7;1;2016;16:15;23.72;10.82;10.0
Thu;7;1;2016;16:30;24.16;11.27;10.0
Thu;7;1;2016;16:45;21.42;8.57;8.0
Thu;7;1;2016;17:00;23.02;10.16;10.0
Thu;7;1;2016;17:15;23.53;10.63;9.0
Thu;7;1;2016;17:30;22.45;9.53;10.0
Thu;7;1;2016;17:45;22.83;10.02;10.0
Thu;7;1;2016;18:00;23.28;10.44;9.0
Thu;7;1;2016;18:15;23.85;10.94;9.0
Thu;7;1;2016;18:30;25.42;12.59;10.0
Thu;7;1;2016;18:45;22.06;9.19;8.0
Thu;7;1;2016;19:00;23.13;10.26;11.0
Thu;7;1;2016;19:15;22.74;9.9;10.0
Thu;7;1;2016;19:30;23.33;10.43;8.0
Thu;7;1;2016;19:45;23.79;10.86;10.0
Thu;7;1;2016;20:00;21.79;8.9;10.0
Thu;7;1;2016;20:15;22.48;9.68;8.0
Thu;7;1;2016;20:30;23.97;11.08;10.0
Thu;7;1;2016;20:45;22.43;9.51;11.0
Thu;7;1;2016;21:00;22.33;9.48;8.0
Thu;7;1;2016;21:15;23.51;10.64;10.0
Thu;7;1;2016;21:30;23.07;10.19;10.0
Thu;7;1;2016;21:45;22.01;9.19;8.0
Thu;7;1;2016;22:00;24.2;11.27;10.0
Thu;7;1;2016;22:15;21.52;8.63;11.0
Thu;7;1;2016;22:30;24.62;11.76;8.0
Thu;7;1;2016;22:45;22.73;9.63;10.0
Thu;7;1;2016;23:00;22.48;9.59;10.0
Thu;7;1;2016;23:15;22.57;9.67;8.0
Thu;7;1;2016;23:30;22.53;9.31;10.0
Thu;7;1;2016;23:45;25.12;12.27;10.0
Fri;8;1;2016;00:00;22.22;9.36;9.0
Fri;8;1;2016;00:15;25.18;12.28;10.0
Fri;8;1;2016;00:30;22.83;9.92;9.0
Fri;8;1;2016;00:45;23.95;11.09;9.0
Fri;8;1;2016;01:00;24.69;11.45;10.0
Fri;8;1;2016;01:15;23.41;10.52;9.0
Fri;8;1;2016;01:30;23.27;10.43;10.0
Fri;8;1;2016;01:45;25.01;12.04;10.0
Fri;8;1;2016;02:00;22.01;9.09;9.0
Fri;8;1;2016;02:15;22.59;9.76;9.0
Fri;8;1;2016;02:30;23.98;11.09;10.0
Fri;8;1;2016;02:45;21.87;8.47;8.0
Fri;8;1;2016;03:00;23.66;10.92;11.0
Fri;8;1;2016;03:15;24.01;11.04;10.0
Fri;8;1;2016;03:30;23.43;10.57;8.0
Fri;8;1;2016;03:45;23.19;10.34;10.0
Fri;8;1;2016;04:00;23.65;10.7;10.0
Fri;8;1;2016;04:15;22.0;9.15;8.0
Fri;8;1;2016;04:30;23.59;10.75;11.0
Fri;8;1;2016;04:45;22.86;9.9;11.0
Fri;8;1;2016;05:00;21.74;8.9;8.0
Fri;8;1;2016;05:15;24.37;11.23;10.0
Fri;8;1;2016;05:30;21.46;8.57;9.0
Fri;8;1;2016;05:45;24.35;11.51;9.0
Fri;8;1;2016;06:00;21.83;8.92;11.0
Fri;8;1;2016;06:15;24.01;11.12;9.0
Fri;8;1;2016;06:30;22.05;9.2;9.0
Fri;8;1;2016;06:45;23.8;10.88;10.0
Fri;8;1;2016;07:00;21.44;8.56;9.0
Fri;8;1;2016;07:15;24.25;11.41;9.0
Fri;8;1;2016;07:30;22.81;9.94;11.0
Fri;8;1;2016;07:45;23.02;10.12;9.0
Fri;8;1;2016;08:00;22.27;9.38;9.0
Fri;8;1;2016;08:15;23.02;10.15;10.0
Fri;8;1;2016;08:30;24.05;11.2;9.0
Fri;8;1;2016;08:45;21.88;8.99;9.0
Fri;8;1;2016;09:00;22.41;9.62;11.0
Fri;8;1;2016;09:15;23.92;11.05;9.0
Fri;8;1;2016;09:30;22.85;9.93;9.0
Fri;8;1;2016;09:45;22.11;9.29;9.0
Fri;8;1;2016;10:00;23.6;10.75;10.0
Fri;8;1;2016;10:15;22.75;9.82;9.0
Fri;8;1;2016;10:30;24.32;11.43;9.0
Fri;8;1;2016;10:45;22.02;9.14;11.0
Fri;8;1;2016;11:00;23.23;10.35;9.0
Fri;8;1;2016;11:15;23.99;11.13;9.0
Fri;8;1;2016;11:30;21.93;9.06;9.0
Fri;8;1;2016;11:45;22.34;9.54;10.0
Fri;8;1;2016;12:00;24.01;11.12;9.0
Fri;8;1;2016;12:15;23.13;10.22;10.0
Fri;8;1;2016;12:30;22.04;9.24;10.0
Fri;8;1;2016;12:45;24.95;12.07;9.0
Fri;8;1;2016;13:00;21.36;8.46;9.0
Fri;8;1;2016;13:15;24.82;11.98;10.0
Fri;8;1;2016;13:30;22.54;9.61;9.0
Fri;8;1;2016;13:45;21.92;9.09;10.0
Fri;8;1;2016;14:00;24.18;11.24;10.0
Fri;8;1;2016;14:15;23.58;10.67;9.0
Fri;8;1;2016;14:30;21.59;8.8;9.0
Fri;8;1;2016;14:45;24.58;11.66;9.0
Fri;8;1;2016;15:00;22.67;9.78;10.0
Fri;8;1;2016;15:15;22.1;9.24;10.0
Fri;8;1;2016;15:30;23.28;10.44;9.0
Fri;8;1;2016;15:45;22.8;9.93;10.0
Fri;8;1;2016;16:00;23.76;10.85;9.0
Fri;8;1;2016;16:15;21.72;8.84;9.0
Fri;8;1;2016;16:30;23.83;10.97;10.0
Fri;8;1;2016;16:45;23.45;10.58;9.0
Fri;8;1;2016;17:00;20.82;7.98;10.0
Fri;8;1;2016;17:15;23.85;11.01;10.0
Fri;8;1;2016;17:30;24.53;11.52;9.0
Fri;8;1;2016;17:45;24.1;11.3;9.0
Fri;8;1;2016;18:00;23.31;10.48;10.0
Fri;8;1;2016;18:15;21.9;9.04;9.0
Fri;8;1;2016;18:30;25.58;12.76;10.0
Fri;8;1;2016;18:45;24.22;11.35;9.0
Fri;8;1;2016;19:00;21.45;8.63;9.0
Fri;8;1;2016;19:15;25.23;12.36;10.0
Fri;8;1;2016;19:30;23.39;10.43;9.0
Fri;8;1;2016;19:45;22.33;9.54;9.0
Fri;8;1;2016;20:00;26.2;13.28;10.0
Fri;8;1;2016;20:15;22.07;9.26;10.0
Fri;8;1;2016;20:30;24.76;11.89;9.0
Fri;8;1;2016;20:45;24.3;11.32;10.0
Fri;8;1;2016;21:00;21.81;8.99;9.0
Fri;8;1;2016;21:15;25.07;12.21;9.0
Fri;8;1;2016;21:30;23.33;10.47;10.0
Fri;8;1;2016;21:45;22.41;9.46;9.0
Fri;8;1;2016;22:00;22.46;9.58;10.0
Fri;8;1;2016;22:15;22.08;9.19;10.0
Fri;8;1;2016;22:30;23.03;9.97;9.0
Fri;8;1;2016;22:45;24.4;11.5;9.0
Fri;8;1;2016;23:00;20.04;7.16;10.0
Fri;8;1;2016;23:15;25.64;12.69;9.0
Fri;8;1;2016;23:30;22.33;9.56;10.0
Fri;8;1;2016;23:45;24.45;11.61;10.0
Sat;9;1;2016;00:00;21.96;9.11;8.0
Sat;9;1;2016;00:15;25.53;12.6;10.0
Sat;9;1;2016;00:30;22.28;9.34;10.0
Sat;9;1;2016;00:45;23.4;10.61;8.0
Sat;9;1;2016;01:00;23.12;10.09;10.0
Sat;9;1;2016;01:15;23.19;10.42;11.0
Sat;9;1;2016;01:30;23.71;10.86;8.0
Sat;9;1;2016;01:45;23.43;10.55;10.0
Sat;9;1;2016;02:00;22.45;9.52;10.0
Sat;9;1;2016;02:15;22.1;9.23;8.0
Sat;9;1;2016;02:30;23.38;10.52;10.0
Sat;9;1;2016;02:45;21.63;8.73;11.0
Sat;9;1;2016;03:00;22.77;9.86;8.0
Sat;9;1;2016;03:15;21.85;8.99;10.0
Sat;9;1;2016;03:30;21.96;9.09;10.0
Sat;9;1;2016;03:45;22.4;9.51;8.0
Sat;9;1;2016;04:00;22.83;9.9;10.0
Sat;9;1;2016;04:15;22.05;9.15;11.0
Sat;9;1;2016;04:30;23.9;11.02;8.0
Sat;9;1;2016;04:45;21.76;8.82;10.0
Sat;9;1;2016;05:00;22.94;10.08;10.0
Sat;9;1;2016;05:15;21.7;8.89;8.0
Sat;9;1;2016;05:30;21.72;8.82;10.0
Sat;9;1;2016;05:45;23.32;10.51;9.0
Sat;9;1;2016;06:00;22.35;9.41;10.0
Sat;9;1;2016;06:15;21.69;8.85;10.0
Sat;9;1;2016;06:30;24.06;11.17;8.0
Sat;9;1;2016;06:45;21.56;8.62;10.0
Sat;9;1;2016;07:00;23.19;10.38;10.0
Sat;9;1;2016;07:15;23.1;10.22;9.0
Sat;9;1;2016;07:30;21.06;8.07;10.0
Sat;9;1;2016;07:45;24.32;11.47;10.0
Sat;9;1;2016;08:00;21.24;8.35;8.0
Sat;9;1;2016;08:15;23.26;10.35;10.0
Sat;9;1;2016;08:30;22.22;9.39;10.0
Sat;9;1;2016;08:45;22.89;10.02;8.0
Sat;9;1;2016;09:00;23.65;10.77;11.0
Sat;9;1;2016;09:15;21.2;8.35;10.0
Sat;9;1;2016;09:30;23.87;10.96;8.0
Sat;9;1;2016;09:45;23.09;10.21;10.0
Sat;9;1;2016;10:00;21.88;8.97;9.0
Sat;9;1;2016;10:15;21.78;8.94;9.0
Sat;9;1;2016;10:30;24.24;11.28;11.0
Sat;9;1;2016;10:45;23.45;10.48;9.0
Sat;9;1;2016;11:00;1.47;0.56;1.0
Sat;9;1;2016;11:15;0.7;0.28;0.0
Sat;9;1;2016;11:30;65.36;28.06;27.0
Sat;9;1;2016;11:45;23.14;10.24;9.0
Sat;9;1;2016;12:00;23.2;10.35;11.0
Sat;9;1;2016;12:15;22.39;9.48;9.0
Sat;9;1;2016;12:30;23.83;11.01;9.0
Sat;9;1;2016;12:45;23.21;10.27;10.0
Sat;9;1;2016;13:00;22.34;9.55;8.0
Sat;9;1;2016;13:15;23.65;10.74;10.0
Sat;9;1;2016;13:30;21.69;8.79;11.0
Sat;9;1;2016;13:45;23.57;10.61;8.0
Sat;9;1;2016;14:00;23.78;10.81;10.0
Sat;9;1;2016;14:15;22.44;9.65;10.0
Sat;9;1;2016;14:30;22.59;9.68;8.0
Sat;9;1;2016;14:45;24.07;11.1;10.0
Sat;9;1;2016;15:00;21.28;8.43;10.0
Sat;9;1;2016;15:15;24.68;11.84;9.0
Sat;9;1;2016;15:30;22.3;9.34;10.0
Sat;9;1;2016;15:45;23.28;10.49;9.0
Sat;9;1;2016;16:00;23.05;10.12;9.0
Sat;9;1;2016;16:15;21.26;8.43;10.0
Sat;9;1;2016;16:30;23.64;10.65;9.0
Sat;9;1;2016;16:45;23.83;10.9;10.0
Sat;9;1;2016;17:00;21.76;8.91;10.0
Sat;9;1;2016;17:15;22.95;10.08;9.0
Sat;9;1;2016;17:30;23.55;10.7;9.0
Sat;9;1;2016;17:45;22.0;9.11;10.0
Sat;9;1;2016;18:00;24.7;11.84;9.0
Sat;9;1;2016;18:15;21.3;8.09;10.0
Sat;9;1;2016;18:30;25.04;12.1;10.0
Sat;9;1;2016;18:45;21.15;8.24;9.0
Sat;9;1;2016;19:00;24.08;11.25;9.0
Sat;9;1;2016;19:15;23.74;10.77;10.0
Sat;9;1;2016;19:30;21.46;8.59;9.0
Sat;9;1;2016;19:45;22.87;10.04;10.0
Sat;9;1;2016;20:00;23.41;10.52;9.0
Sat;9;1;2016;20:15;23.4;10.5;10.0
Sat;9;1;2016;20:30;22.29;9.4;9.0
Sat;9;1;2016;20:45;22.54;9.72;9.0
Sat;9;1;2016;21:00;24.35;11.42;9.0
Sat;9;1;2016;21:15;20.93;8.08;11.0
Sat;9;1;2016;21:30;24.77;11.9;9.0
Sat;9;1;2016;21:45;22.27;9.21;9.0
Sat;9;1;2016;22:00;22.19;9.34;10.0
Sat;9;1;2016;22:15;24.08;11.15;9.0
Sat;9;1;2016;22:30;23.26;10.32;9.0
Sat;9;1;2016;22:45;21.58;8.74;11.0
Sat;9;1;2016;23:00;23.89;11.01;9.0
Sat;9;1;2016;23:15;23.03;10.13;10.0
Sat;9;1;2016;23:30;22.06;9.21;10.0
Sat;9;1;2016;23:45;23.53;10.64;9.0
Sun;10;1;2016;00:00;22.89;10.04;9.0
Sun;10;1;2016;00:15;22.92;9.99;10.0
Sun;10;1;2016;00:30;22.56;9.71;10.0
Sun;10;1;2016;00:45;23.0;10.13;9.0
Sun;10;1;2016;01:00;23.88;10.9;9.0
Sun;10;1;2016;01:15;21.62;8.69;10.0
Sun;10;1;2016;01:30;23.16;10.31;9.0
Sun;10;1;2016;01:45;24.0;11.08;9.0
Sun;10;1;2016;02:00;21.68;8.74;11.0
Sun;10;1;2016;02:15;24.44;11.63;9.0
Sun;10;1;2016;02:30;21.7;8.79;9.0
Sun;10;1;2016;02:45;23.96;11.02;10.0
Sun;10;1;2016;03:00;22.5;9.62;9.0
Sun;10;1;2016;03:15;22.05;9.18;9.0
Sun;10;1;2016;03:30;23.83;10.94;11.0
Sun;10;1;2016;03:45;23.01;10.07;9.0
Sun;10;1;2016;04:00;21.27;8.44;9.0
Sun;10;1;2016;04:15;23.86;10.99;10.0
Sun;10;1;2016;04:30;23.14;10.14;9.0
Sun;10;1;2016;04:45;21.65;8.87;9.0
Sun;10;1;2016;05:00;24.41;11.47;11.0
Sun;10;1;2016;05:15;22.61;9.67;9.0
Sun;10;1;2016;05:30;21.91;9.07;9.0
Sun;10;1;2016;05:45;22.87;10.05;10.0
Sun;10;1;2016;06:00;22.74;9.82;9.0
Sun;10;1;2016;06:15;23.01;10.1;9.0
Sun;10;1;2016;06:30;22.37;9.48;11.0
Sun;10;1;2016;06:45;22.57;9.77;9.0
Sun;10;1;2016;07:00;24.33;11.39;9.0
Sun;10;1;2016;07:15;21.4;8.48;10.0
Sun;10;1;2016;07:30;23.95;11.13;9.0
Sun;10;1;2016;07:45;22.57;9.65;9.0
Sun;10;1;2016;08:00;22.19;9.31;11.0
Sun;10;1;2016;08:15;24.2;11.3;8.0
Sun;10;1;2016;08:30;23.38;10.47;10.0
Sun;10;1;2016;08:45;21.36;8.53;9.0
Sun;10;1;2016;09:00;24.16;11.1;9.0
Sun;10;1;2016;09:15;23.64;10.62;10.0
Sun;10;1;2016;09:30;22.02;9.17;10.0
Sun;10;1;2016;09:45;24.12;11.28;9.0
Sun;10;1;2016;10:00;22.75;9.86;10.0
Sun;10;1;2016;10:15;23.62;10.68;9.0
Sun;10;1;2016;10:30;22.28;9.39;9.0
Sun;10;1;2016;10:45;23.76;10.94;10.0
Sun;10;1;2016;11:00;23.99;11.1;10.0
Sun;10;1;2016;11:15;22.85;9.91;9.0
Sun;10;1;2016;11:30;22.39;9.42;10.0
Sun;10;1;2016;11:45;24.8;11.89;9.0
Sun;10;1;2016;12:00;22.4;9.51;9.0
Sun;10;1;2016;12:15;22.79;9.98;10.0
Sun;10;1;2016;12:30;25.02;12.11;9.0
Sun;10;1;2016;12:45;22.0;9.04;10.0
Sun;10;1;2016;13:00;23.07;10.23;10.0
Sun;10;1;2016;13:15;24.18;11.25;9.0
Sun;10;1;2016;13:30;23.13;10.25;9.0
Sun;10;1;2016;13:45;22.47;9.62;10.0
Sun;10;1;2016;14:00;24.34;11.3;8.0
Sun;10;1;2016;14:15;23.05;10.16;11.0
Sun;10;1;2016;14:30;23.59;10.67;10.0
Sun;10;1;2016;14:45;22.53;9.7;8.0
Sun;10;1;2016;15:00;23.77;10.88;10.0
Sun;10;1;2016;15:15;23.05;10.19;10.0
Sun;10;1;2016;15:30;22.08;9.22;8.0
Sun;10;1;2016;15:45;24.06;11.15;11.0
Sun;10;1;2016;16:00;23.31;10.45;10.0
Sun;10;1;2016;16:15;21.71;8.81;8.0
Sun;10;1;2016;16:30;23.51;10.67;10.0
Sun;10;1;2016;16:45;24.02;11.11;9.0
Sun;10;1;2016;17:00;21.41;8.5;9.0
Sun;10;1;2016;17:15;24.08;11.24;11.0
Sun;10;1;2016;17:30;23.95;11.08;9.0
Sun;10;1;2016;17:45;21.32;8.41;9.0
Sun;10;1;2016;18:00;23.42;10.6;10.0
Sun;10;1;2016;18:15;23.37;10.44;9.0
Sun;10;1;2016;18:30;23.8;10.89;9.0
Sun;10;1;2016;18:45;22.49;9.63;10.0
Sun;10;1;2016;19:00;23.38;10.51;9.0
Sun;10;1;2016;19:15;23.71;10.85;10.0
Sun;10;1;2016;19:30;23.2;10.3;10.0
Sun;10;1;2016;19:45;21.22;8.33;8.0
Sun;10;1;2016;20:00;24.63;11.76;10.0
Sun;10;1;2016;20:15;23.73;10.82;10.0
Sun;10;1;2016;20:30;22.28;9.41;9.0
Sun;10;1;2016;20:45;22.85;10.01;10.0
Sun;10;1;2016;21:00;24.21;11.11;10.0
Sun;10;1;2016;21:15;23.36;10.47;8.0
Sun;10;1;2016;21:30;22.54;9.68;10.0
Sun;10;1;2016;21:45;23.04;10.19;10.0
Sun;10;1;2016;22:00;23.68;10.83;9.0
Sun;10;1;2016;22:15;22.75;9.85;10.0
Sun;10;1;2016;22:30;22.04;9.2;10.0
Sun;10;1;2016;22:45;24.56;11.64;8.0
Sun;10;1;2016;23:00;23.91;11.02;10.0
Sun;10;1;2016;23:15;21.41;8.56;10.0
Sun;10;1;2016;23:30;24.13;11.24;9.0
Sun;10;1;2016;23:45;23.3;10.38;10.0
Mon;11;1;2016;00:00;23.67;10.74;10.0
Mon;11;1;2016;00:15;22.49;9.59;8.0
Mon;11;1;2016;00:30;21.36;8.46;10.0
Mon;11;1;2016;00:45;23.4;10.52;9.0
Mon;11;1;2016;01:00;24.35;11.43;9.0
Mon;11;1;2016;01:15;21.3;8.45;11.0
Mon;11;1;2016;01:30;22.8;9.86;9.0
Mon;11;1;2016;01:45;23.76;10.88;9.0
Mon;11;1;2016;02:00;22.32;9.44;10.0
Mon;11;1;2016;02:15;22.39;9.5;9.0
Mon;11;1;2016;02:30;22.17;9.27;9.0
Mon;11;1;2016;02:45;23.84;10.96;11.0
Mon;11;1;2016;03:00;22.38;9.55;8.0
Mon;11;1;2016;03:15;21.62;8.69;10.0
Mon;11;1;2016;03:30;22.4;9.48;10.0
Mon;11;1;2016;03:45;22.92;10.05;8.0
Mon;11;1;2016;04:00;23.12;10.22;10.0
Mon;11;1;2016;04:15;22.55;9.74;11.0
Mon;11;1;2016;04:30;21.79;8.81;8.0
Mon;11;1;2016;04:45;23.63;10.8;10.0
Mon;11;1;2016;05:00;25.44;12.47;10.0
Mon;11;1;2016;05:15;22.51;9.81;8.0
Mon;11;1;2016;05:30;23.99;10.99;10.0
Mon;11;1;2016;05:45;22.47;9.61;11.0
Mon;11;1;2016;06:00;24.51;11.71;8.0
Mon;11;1;2016;06:15;22.68;9.76;10.0
Mon;11;1;2016;06:30;23.81;10.98;10.0
Mon;11;1;2016;06:45;25.15;12.22;8.0
Mon;11;1;2016;07:00;22.25;9.41;10.0
Mon;11;1;2016;07:15;25.09;12.21;9.0
Mon;11;1;2016;07:30;22.17;9.25;10.0
Mon;11;1;2016;07:45;24.18;11.25;10.0
Mon;11;1;2016;08:00;23.9;11.01;9.0
Mon;11;1;2016;08:15;21.66;8.8;9.0
Mon;11;1;2016;08:30;22.11;9.28;10.0
Mon;11;1;2016;08:45;23.93;11.06;9.0
Mon;11;1;2016;09:00;22.54;9.61;9.0
Mon;11;1;2016;09:15;21.81;8.97;11.0
Mon;11;1;2016;09:30;23.56;10.67;9.0
Mon;11;1;2016;09:45;23.11;9.87;9.0
Mon;11;1;2016;10:00;23.04;10.18;10.0
Mon;11;1;2016;10:15;22.83;9.88;9.0
Mon;11;1;2016;10:30;21.42;8.59;9.0
Mon;11;1;2016;10:45;24.49;11.59;11.0
Mon;11;1;2016;11:00;23.27;10.4;9.0
Mon;11;1;2016;11:15;23.37;10.46;9.0
Mon;11;1;2016;11:30;23.06;10.12;10.0
Mon;11;1;2016;11:45;21.26;10.15;8.0
Mon;11;1;2016;12:00;0.91;0.47;0.0
Mon;11;1;2016;12:15;50.66;23.64;20.0
Mon;11;1;2016;12:30;23.94;11.04;10.0
Mon;11;1;2016;12:45;24.52;11.63;9.0
Mon;11;1;2016;13:00;22.88;9.98;9.0
Mon;11;1;2016;13:15;23.52;10.64;9.0
Mon;11;1;2016;13:30;24.98;12.14;10.0
Mon;11;1;2016;13:45;24.4;11.55;9.0
Mon;11;1;2016;14:00;23.88;10.94;10.0
Mon;11;1;2016;14:15;24.01;11.14;10.0
Mon;11;1;2016;14:30;22.47;9.62;9.0
Mon;11;1;2016;14:45;25.81;12.85;9.0
Mon;11;1;2016;15:00;23.96;11.11;10.0
Mon;11;1;2016;15:15;22.81;10.27;9.0
Mon;11;1;2016;15:30;22.32;10.08;9.0
Mon;11;1;2016;15:45;20.51;8.32;9.0
Mon;11;1;2016;16:00;21.31;9.16;9.0
Mon;11;1;2016;16:15;23.52;11.24;9.0
