WiseMetering realtime, exported on November 19, 2016 17:27, by Pedro Castanheira of Vodafone.;;;;;;;;;
From January 01, 2016 00:00 to September 30, 2016 23:59, with a rate of 15 minutes.;;;;;;;;;
;;;;;;;;;
weekday;day;month;year;time;EA+ AVAC DTCs (KWh);EA+ AVAC IT ALF1P0 (KWh);EA+ AVAC IT BVTP1 (KWh);EA+ AVAC IT ALF2A1 (KWh);EA+ AVAC IT ALF2A7+A8 (KWh)
Tue;05;01;2016;03:00;72,62;11;13,69;9,09;38,85
Tue;05;01;2016;03:15;72,78;9,9;11,63;11,09;40,15
Tue;05;01;2016;03:30;74,58;12,8;12,05;10,13;39,6
Tue;05;01;2016;03:45;66,52;7,7;12,17;8,93;37,72
Tue;05;01;2016;04:00;71,72;14,5;12,19;7,92;37,12
Tue;05;01;2016;04:15;69,4;7,9;11,48;10,67;39,36
Tue;05;01;2016;04:30;70,87;12;10,52;8,76;39,6
Tue;05;01;2016;04:45;70,58;10,3;12,7;10,49;37,09
Tue;05;01;2016;05:00;70,19;10,2;12,51;9,84;37,63
Tue;05;01;2016;05:15;72,51;11,3;12,72;9,47;39,02
Tue;05;01;2016;05:30;72,1;9,9;12,72;10,44;39,04
Tue;05;01;2016;05:45;72,46;11,7;11,17;11,25;38,33
Tue;05;01;2016;06:00;65,99;8,9;9,86;9,05;38,18
Tue;05;01;2016;06:15;73,77;13;12,18;9,75;38,84
Tue;05;01;2016;06:30;69,75;8,4;13,49;9,21;38,65
Tue;05;01;2016;06:45;72,38;12,5;12,5;9,76;37,62
Tue;05;01;2016;07:00;65,53;8,6;11,9;8,43;36,6
Tue;05;01;2016;07:15;71,33;12,4;12,51;9,82;36,6
Tue;05;01;2016;07:30;69,11;8,9;13,1;8,17;38,94
Tue;05;01;2016;07:45;67,46;9,9;11,02;8,49;38,06
Tue;05;01;2016;08:00;70,48;12,4;10,35;9,83;37,9
Tue;05;01;2016;08:15;70,4;10,1;12,46;9,69;38,15
Tue;05;01;2016;08:30;69,32;9,1;12,42;8,49;39,3
Tue;05;01;2016;08:45;69,08;10,7;13,18;9,9;35,3
Tue;05;01;2016;09:00;65,85;8,4;11,85;8,75;36,85
Tue;05;01;2016;09:15;74,56;13,9;12,32;9,31;39,03
Tue;05;01;2016;09:30;67,1;8,2;12,36;7,71;38,83
Tue;05;01;2016;09:45;72,34;12,8;12,04;9,29;38,22
Tue;05;01;2016;10:00;68,98;9,9;13,07;8,68;37,33
Tue;05;01;2016;10:15;76,03;11,2;12,23;9,95;42,65
Tue;05;01;2016;10:30;72,57;11,1;12,19;9,12;40,16
Tue;05;01;2016;10:45;70,19;10,8;12,29;9,42;37,68
Tue;05;01;2016;11:00;72,1;11;11,92;11,49;37,68
Tue;05;01;2016;11:15;69,55;9,6;11,75;10,51;37,68
Tue;05;01;2016;11:30;69,86;10,2;13,58;8,39;37,68
Tue;05;01;2016;11:45;71,91;10,9;13,17;10,16;37,68
Tue;05;01;2016;12:00;69,83;10,5;12,72;8,93;37,68
Tue;05;01;2016;12:15;70,56;8,6;14,2;9,85;37,91
Tue;05;01;2016;12:30;69,88;12,5;10,49;8,55;38,34
Tue;05;01;2016;12:45;68,32;8,6;10,37;8,99;40,37
Tue;05;01;2016;13:00;74,65;12,2;12,52;11,75;38,17
Tue;05;01;2016;13:15;72,59;9;13,11;9,1;41,39
Tue;05;01;2016;13:30;70,6;9,9;12,34;9,18;39,18
Tue;05;01;2016;13:45;73,87;11,5;13,86;8,67;39,84
Tue;05;01;2016;14:00;73,39;10,2;12,48;10,04;40,67
Tue;05;01;2016;14:15;70,93;10,9;12,52;7,7;39,81
Tue;05;01;2016;14:30;71,54;9,9;12,28;10,65;38,71
Tue;05;01;2016;14:45;71,49;10,9;9,88;8,43;42,28
Tue;05;01;2016;15:00;72,08;12,1;12,72;9,07;38,19
Tue;05;01;2016;15:15;72,78;9,3;13,05;11,34;39,09
Tue;05;01;2016;15:30;70;10,6;12,73;8,77;37,9
Tue;05;01;2016;15:45;72,01;10,7;12,81;9,54;38,96
Tue;05;01;2016;16:00;70,58;9,5;12,54;9,02;39,52
Tue;05;01;2016;16:15;70,69;12,1;11,85;7,45;39,29
Tue;05;01;2016;16:30;71,65;9;10,99;10,9;40,77
Tue;05;01;2016;16:45;70,52;11,4;11,98;8,77;38,37
Tue;05;01;2016;17:00;71,44;11,3;13,13;9,21;37,8
Tue;05;01;2016;17:15;72,89;9,8;13,01;11,41;38,66
Tue;05;01;2016;17:30;71,69;11,2;12,82;9,83;37,84
Tue;05;01;2016;17:45;71,76;9,8;13,01;9,96;38,99
Tue;05;01;2016;18:00;72,97;11,7;13,52;9,17;38,58
Tue;05;01;2016;18:15;68,82;9,2;12,45;8,89;38,28
Tue;05;01;2016;18:30;76,09;13,1;12,58;8,49;41,92
Tue;05;01;2016;18:45;67,18;7,6;11,66;10,15;37,77
Tue;05;01;2016;19:00;69,57;12,3;10,16;8,75;38,36
Tue;05;01;2016;19:15;73,44;8,7;13,58;10,19;40,98
Tue;05;01;2016;19:30;70,39;11,2;12,66;9,28;37,25
Tue;05;01;2016;19:45;72,64;10,9;12,79;10,79;38,16
Tue;05;01;2016;20:00;74,59;10,5;12,7;10;41,4
Tue;05;01;2016;20:15;70,3;10;12,7;8,84;38,76
Tue;05;01;2016;20:30;68,93;9,5;11;10,07;38,35
Tue;05;01;2016;20:45;69,76;10,2;10,72;10,24;38,6
Tue;05;01;2016;21:00;70,05;9,7;12,95;9,29;38,11
Tue;05;01;2016;21:15;71,92;11,7;12,99;9,29;37,94
Tue;05;01;2016;21:30;69,3;9,2;12,47;9,47;38,16
Tue;05;01;2016;21:45;71,08;12,2;12,58;7,6;38,71
Tue;05;01;2016;22:00;69,74;9,1;12,53;10,18;37,92
Tue;05;01;2016;22:15;69,4;11,6;11,2;8,44;38,16
Tue;05;01;2016;22:30;69,63;10,7;10,61;10,02;38,3
Tue;05;01;2016;22:45;68,88;9,1;12,78;8,7;38,3
Tue;05;01;2016;23:00;75,02;12,7;12,5;10,25;39,58
Tue;05;01;2016;23:15;70,56;8,2;12,92;10,83;38,62
Tue;05;01;2016;23:30;73,06;13,4;12,72;8,83;38,11
Tue;05;01;2016;23:45;69,29;8,7;12,44;10,04;38,11
Wed;06;01;2016;00:00;73,16;10,8;13,36;10,88;38,11
Wed;06;01;2016;00:15;71,88;11,9;12,69;9,18;38,11
Wed;06;01;2016;00:30;66,69;8,2;12,13;8,25;38,11
Wed;06;01;2016;00:45;72,95;13,5;12,49;8,85;38,11
Wed;06;01;2016;01:00;68,1;8,1;12,07;9,81;38,11
Wed;06;01;2016;01:15;70,52;11,5;13,02;8,2;37,8
Wed;06;01;2016;01:30;71,98;10,7;12,77;10,49;38,03
Wed;06;01;2016;01:45;69,61;10;12,5;8,74;38,38
Wed;06;01;2016;02:00;71,84;11,5;13,47;8,49;38,38
Wed;06;01;2016;02:15;67,76;9,2;11,41;9,58;37,57
Wed;06;01;2016;02:30;69,24;11,7;10,19;8,68;38,67
Wed;06;01;2016;02:45;68,05;8,3;12,37;8,4;38,98
Wed;06;01;2016;03:00;72,08;12,8;12,78;9,75;36,75
Wed;06;01;2016;03:15;68,38;8,6;12,6;9,91;37,26
Wed;06;01;2016;03:30;73,74;11,8;12,67;10,13;39,13
Wed;06;01;2016;03:45;70,81;10,1;13,63;9,04;38,05
Wed;06;01;2016;04:00;68,91;9,5;10,91;10,63;37,87
Wed;06;01;2016;04:15;70,73;11,9;10,15;10,29;38,4
Wed;06;01;2016;04:30;68,41;8,8;12,53;8,68;38,4
Wed;06;01;2016;04:45;74,72;12,7;12,96;10,66;38,4
Wed;06;01;2016;05:00;70,2;8,4;12,77;10,88;38,15
Wed;06;01;2016;05:15;71,74;12,3;12,61;9,12;37,71
Wed;06;01;2016;05:30;70,45;10;13,48;8,94;38,04
Wed;06;01;2016;05:45;69,78;10,7;11,05;10,22;37,81
Wed;06;01;2016;06:00;69,11;11,8;10,07;9,03;38,21
Wed;06;01;2016;06:15;70,31;9,5;12,32;10,19;38,29
Wed;06;01;2016;06:30;74,63;12;12,46;10,59;39,58
Wed;06;01;2016;06:45;71,4;9,2;13,14;9,59;39,47
Wed;06;01;2016;07:00;74,61;11,8;13,15;10,97;38,69
Wed;06;01;2016;07:15;71,25;10,3;13,04;10,2;37,71
Wed;06;01;2016;07:30;73,01;10,3;13,9;9,77;39,04
Wed;06;01;2016;07:45;70,18;9;12,54;10,55;38,1
Wed;06;01;2016;08:00;75,14;12,1;11,78;9,93;41,33
Wed;06;01;2016;08:15;71,21;9,6;12,81;9,68;39,12
Wed;06;01;2016;08:30;72,46;11,5;12,65;10,63;37,68
Wed;06;01;2016;08:45;71,16;9,5;12,88;9,83;38,96
Wed;06;01;2016;09:00;71,62;10,9;12,77;10,24;37,71
Wed;06;01;2016;09:15;75,09;11,2;14,32;10,1;39,47
Wed;06;01;2016;09:30;69,07;10,1;12,63;8,89;37,45
Wed;06;01;2016;09:45;73,74;12;12,77;9,49;39,49
Wed;06;01;2016;10:00;75,17;9,5;12,96;12,31;40,4
Wed;06;01;2016;10:15;74,2;10,5;12,65;9,23;41,82
Wed;06;01;2016;10:30;75,1;11,9;12,65;10,97;39,58
Wed;06;01;2016;10:45;70,54;9,4;12,78;10,17;38,19
Wed;06;01;2016;11:00;73,49;10,8;12,76;10,34;39,59
Wed;06;01;2016;11:15;70,62;9,8;13,15;9,07;38,6
Wed;06;01;2016;11:30;73,37;10,6;12,83;9,47;40,48
Wed;06;01;2016;11:45;76,6;11,3;12,58;9,67;43,05
Wed;06;01;2016;12:00;70,52;9,1;12,93;9,45;39,04
Wed;06;01;2016;12:15;72,58;11,8;13,15;8,6;39,04
Wed;06;01;2016;12:30;70,57;9,6;12,07;9,85;39,04
Wed;06;01;2016;12:45;73,82;9,9;12,99;11,9;39,04
Wed;06;01;2016;13:00;73,43;11,5;12,35;10,53;39,04
Wed;06;01;2016;13:15;69,55;8,6;12,54;9,37;39,04
Wed;06;01;2016;13:30;75,92;12,1;13,44;11,34;39,04
Wed;06;01;2016;13:45;69,06;9,7;13,05;8,66;37,66
Wed;06;01;2016;14:00;72,53;8,8;12,8;8,48;42,45
Wed;06;01;2016;14:15;71,33;12,1;12,6;9,32;37,32
Wed;06;01;2016;14:30;73,15;9,1;12,63;9,62;41,81
Wed;06;01;2016;14:45;69,88;10,2;11,26;9,7;38,72
Wed;06;01;2016;15:00;68,12;11,4;10,35;8,77;37,6
Wed;06;01;2016;15:15;71,84;8,8;12,73;10,24;40,08
Wed;06;01;2016;15:30;70,8;11,3;13,34;7,93;38,24
Wed;06;01;2016;15:45;71,19;10,8;12,93;9,11;38,35
Wed;06;01;2016;16:00;72,36;8,6;12,79;10,13;40,85
Wed;06;01;2016;16:15;72,67;11,9;13,07;8,09;39,6
Wed;06;01;2016;16:30;72,49;9,8;14,25;9,77;38,67
Wed;06;01;2016;16:45;74,06;9,7;12,22;9,99;42,16
Wed;06;01;2016;17:00;70,93;10,7;10,07;11,4;38,76
Wed;06;01;2016;17:15;70,19;10;11,28;10,19;38,72
Wed;06;01;2016;17:30;73,36;10,4;13,09;10,24;39,64
Wed;06;01;2016;17:45;73,96;10,4;13,08;8,39;42,09
Wed;06;01;2016;18:00;70,17;10;12,86;9,22;38,09
Wed;06;01;2016;18:15;72,73;9,8;12,92;8,5;41,51
Wed;06;01;2016;18:30;71,72;10,9;12,45;9,9;38,47
Wed;06;01;2016;18:45;72,83;10,4;13,63;9,83;38,98
Wed;06;01;2016;19:00;70,64;10,4;11,32;10,16;38,76
Wed;06;01;2016;19:15;70,02;9,9;10,24;9,6;40,28
Wed;06;01;2016;19:30;72,55;9,7;12,73;11,35;38,78
Wed;06;01;2016;19:45;75,31;11,1;13,17;10,2;40,85
Wed;06;01;2016;20:00;71,86;9,7;13,03;10,19;38,95
Wed;06;01;2016;20:15;74,81;11;12,7;11,74;39,37
Wed;06;01;2016;20:30;74,85;9,8;12,82;9,95;42,28
Wed;06;01;2016;20:45;73,26;10,5;13,85;9,67;39,24
Wed;06;01;2016;21:00;71,59;10,8;12,72;9,15;38,92
Wed;06;01;2016;21:15;69,16;10,1;10,02;8,4;40,64
Wed;06;01;2016;21:30;70,98;11;11,17;9,32;39,49
Wed;06;01;2016;21:45;71,53;9,8;13,05;9,22;39,46
Wed;06;01;2016;22:00;74,4;10,4;12,94;11,13;39,93
Wed;06;01;2016;22:15;74,59;11,6;12,9;9,84;40,25
Wed;06;01;2016;22:30;70,42;8,9;12,49;9;40,02
Wed;06;01;2016;22:45;72,42;12,3;12,9;8,88;38,35
Wed;06;01;2016;23:00;73,85;7,9;14,08;10,21;41,66
Wed;06;01;2016;23:15;73,09;13;12,35;9,12;38,63
Wed;06;01;2016;23:30;69,1;9;9,97;10,71;39,42
Wed;06;01;2016;23:45;73,24;10,8;11,02;11,68;39,74
Thu;07;01;2016;00:00;73,57;12,1;12,98;8,9;39,59
Thu;07;01;2016;00:15;73,72;7,9;13,1;10,76;41,97
Thu;07;01;2016;00:30;77,78;13,3;14,39;10,78;39,31
Thu;07;01;2016;00:45;70,22;8,5;12,45;9,82;39,46
Thu;07;01;2016;01:00;74;11,3;12,8;11;38,91
Thu;07;01;2016;01:15;73,67;10,5;12,79;8,93;41,45
Thu;07;01;2016;01:30;68,32;10,2;10,26;9,1;38,76
Thu;07;01;2016;01:45;70,81;9,4;10,65;11;39,76
Thu;07;01;2016;02:00;72,67;10,8;12,8;8,8;40,27
Thu;07;01;2016;02:15;74,33;10,3;14,16;10,31;39,57
Thu;07;01;2016;02:30;71,97;10,7;13,14;8,8;39,33
Thu;07;01;2016;02:45;71,96;11;13,02;9,52;38,41
Thu;07;01;2016;03:00;71,15;9,2;12,97;9,42;39,55
Thu;07;01;2016;03:15;76,43;10,6;13,15;11,53;41,16
Thu;07;01;2016;03:30;73,01;10,3;12,6;9,96;40,15
Thu;07;01;2016;03:45;73,59;10,1;13,12;10,85;39,52
Thu;07;01;2016;04:00;74,24;11,5;13,31;9,53;39,9
Thu;07;01;2016;04:15;71,31;9,5;12,84;10,19;38,78
Thu;07;01;2016;04:30;71,28;9,8;12,53;9,19;39,75
Thu;07;01;2016;04:45;74,75;11,3;12,91;9,38;41,16
Thu;07;01;2016;05:00;73,05;9,9;12,84;12,27;38,03
Thu;07;01;2016;05:15;75,9;11,2;13,63;9,88;41,19
Thu;07;01;2016;05:30;75,84;10,7;12,9;9,65;42,59
Thu;07;01;2016;05:45;71,47;8,7;12,77;12,07;37,94
Thu;07;01;2016;06:00;70,97;12,2;10,11;9,74;38,92
Thu;07;01;2016;06:15;70,22;9,3;10,9;9,51;40,51
Thu;07;01;2016;06:30;74,33;12;12,95;9,84;39,54
Thu;07;01;2016;06:45;73,76;10,3;14,44;9,9;39,12
Thu;07;01;2016;07:00;74,65;11,1;12,59;9,35;41,61
Thu;07;01;2016;07:15;73,08;8,8;12,74;12,08;39,45
Thu;07;01;2016;07:30;74,04;12,9;12,62;8,92;39,6
Thu;07;01;2016;07:45;74,93;10,5;12,89;11,65;39,89
Thu;07;01;2016;08:00;72,12;11,2;11;9,28;40,64
Thu;07;01;2016;08:15;74,07;11,6;11,38;11,46;39,63
Thu;07;01;2016;08:30;71,45;10,2;12,46;10,17;38,62
Thu;07;01;2016;08:45;74,25;11,7;12,99;8,5;41,06
Thu;07;01;2016;09:00;73,44;11,2;12,92;8,93;40,39
Thu;07;01;2016;09:15;73,27;10,8;12,88;9,54;40,06
Thu;07;01;2016;09:30;75,39;12,2;14,24;10,08;38,87
Thu;07;01;2016;09:45;73,23;9,8;12,3;10,69;40,44
Thu;07;01;2016;10:00;76,31;12,3;12,8;8,81;42,41
Thu;07;01;2016;10:15;70,2;10,6;11,77;8,73;39,1
Thu;07;01;2016;10:30;71,95;11,6;9,94;10,77;39,64
Thu;07;01;2016;10:45;75,49;11,7;12,86;9,47;41,46
Thu;07;01;2016;11:00;73,38;10,6;13,41;9,49;39,89
Thu;07;01;2016;11:15;71,71;10;13,02;9,82;38,88
Thu;07;01;2016;11:30;79,55;12,9;12,95;11,5;42,2
Thu;07;01;2016;11:45;75,62;10,2;12,98;12,27;40,16
Thu;07;01;2016;12:00;73,29;11,5;13,29;9,2;39,31
Thu;07;01;2016;12:15;67,67;2,3;11,81;11,1;42,46
Thu;07;01;2016;12:30;78,13;19,5;10,58;9;39,05
Thu;07;01;2016;12:45;74,84;10,9;12,94;10,88;40,13
Thu;07;01;2016;13:00;75,52;11,6;13;11,1;39,81
Thu;07;01;2016;13:15;73,35;10,1;14,2;9,39;39,66
Thu;07;01;2016;13:30;72,86;10;13,03;9,6;40,23
Thu;07;01;2016;13:45;73,63;10,9;12,73;10,59;39,41
Thu;07;01;2016;14:00;70,89;9,9;12,44;9,84;38,72
Thu;07;01;2016;14:15;74,05;11,9;13;9,25;39,9
Thu;07;01;2016;14:30;72,54;9,6;13,05;10,57;39,33
Thu;07;01;2016;14:45;71,11;10,2;11,91;9,13;39,88
Thu;07;01;2016;15:00;73,95;9,5;11,18;13,41;39,86
Thu;07;01;2016;15:15;77,47;11;13,03;10,98;42,46
Thu;07;01;2016;15:30;71,55;9,6;12,97;9,98;38,99
Thu;07;01;2016;15:45;73,91;11,2;13,43;11,52;37,76
Thu;07;01;2016;16:00;77,96;9,2;14,4;9,52;44,84
Thu;07;01;2016;16:15;74,03;10,7;12,74;10,82;39,77
Thu;07;01;2016;16:30;66,92;10;12,95;11,27;32,7
Thu;07;01;2016;16:45;80,58;10,3;12,99;8,57;48,72
Thu;07;01;2016;17:00;73,72;10,5;13,76;10,16;39,3
Thu;07;01;2016;17:15;76,78;11,5;13,56;10,63;41,09
Thu;07;01;2016;17:30;72,68;9,1;12,92;9,53;41,12
Thu;07;01;2016;17:45;71,19;11,3;12,99;10,02;36,87
Thu;07;01;2016;18:00;74,49;9,5;12,95;10,44;41,6
Thu;07;01;2016;18:15;78,31;10,9;14,55;10,94;41,92
Thu;07;01;2016;18:30;72,08;9,4;12,58;12,59;37,51
Thu;07;01;2016;18:45;109,8;9,7;13,03;9,19;77,89
Thu;07;01;2016;19:00;71,66;10,2;12,92;10,26;38,29
Thu;07;01;2016;19:15;72,93;11;13,38;9,9;38,65
Thu;07;01;2016;19:30;76,16;11,1;13,83;10,43;40,81
Thu;07;01;2016;19:45;66,48;9,2;13,01;10,86;33,41
Thu;07;01;2016;20:00;66,5;11,4;12,8;8,9;33,41
Thu;07;01;2016;20:15;64,82;8,8;12,93;9,68;33,41
Thu;07;01;2016;20:30;68,09;10,6;13;11,08;33,41
Thu;07;01;2016;20:45;66,99;9,9;14,18;9,51;33,41
Thu;07;01;2016;21:00;65,48;10;12,59;9,48;33,41
Thu;07;01;2016;21:15;72,73;10,5;12,88;10,64;38,71
Thu;07;01;2016;21:30;73,79;10,5;12,41;10,19;40,69
Thu;07;01;2016;21:45;74,41;11,6;14,36;9,19;39,26
Thu;07;01;2016;22:00;72,54;10,2;12,64;11,27;38,43
Thu;07;01;2016;22:15;71,69;10,2;12,98;8,63;39,89
Thu;07;01;2016;22:30;75,02;10,1;12,62;11,76;40,54
Thu;07;01;2016;22:45;72,65;10,3;14,33;9,63;38,4
Thu;07;01;2016;23:00;70,07;10;12,69;9,59;37,79
Thu;07;01;2016;23:15;74,93;10,9;12,77;9,67;41,59
Thu;07;01;2016;23:30;70,81;9,4;12,83;9,31;39,27
Thu;07;01;2016;23:45;75;10,7;14,4;12,27;37,63
Fri;08;01;2016;00:00;72,8;10,1;12,57;9,36;40,77
Fri;08;01;2016;00:15;76,62;11,1;12,72;12,28;40,52
Fri;08;01;2016;00:30;71,16;10,3;13,09;9,92;37,86
Fri;08;01;2016;00:45;72,78;9,9;14,15;11,09;37,65
Fri;08;01;2016;01:00;75,12;10,5;12,31;11,45;40,86
Fri;08;01;2016;01:15;74,77;11,3;12,75;10,52;40,2
Fri;08;01;2016;01:30;70,65;9,4;13,07;10,43;37,75
Fri;08;01;2016;01:45;77,8;11,1;14,31;12,04;40,35
Fri;08;01;2016;02:00;70,67;9,1;12,49;9,09;39,99
Fri;08;01;2016;02:15;72,5;11,6;12,74;9,76;38,4
Fri;08;01;2016;02:30;72,86;9,2;12,84;11,09;39,73
Fri;08;01;2016;02:45;74,13;11,3;14,46;8,47;39,9
Fri;08;01;2016;03:00;70,28;9,8;10,16;10,92;39,4
Fri;08;01;2016;03:15;71,35;11,3;10,77;11,04;38,24
Fri;08;01;2016;03:30;74,23;10;13,19;10,57;40,47
Fri;08;01;2016;03:45;75,54;11,1;14,69;10,34;39,41
Fri;08;01;2016;04:00;71,46;10,7;12,62;10,7;37,44
Fri;08;01;2016;04:15;71,17;9,5;12,82;9,15;39,7
Fri;08;01;2016;04:30;75,11;10,5;12,83;10,75;41,03
Fri;08;01;2016;04:45;71,38;9;14,28;9,9;38,21
Fri;08;01;2016;05:00;71,72;12,6;12,65;8,9;37,57
Fri;08;01;2016;05:15;71,52;9,2;10,49;11,23;40,6
Fri;08;01;2016;05:30;70,46;10,8;10,73;8,57;40,36
Fri;08;01;2016;05:45;71,86;9,3;14,18;11,51;36,88
Fri;08;01;2016;06:00;72,12;10,8;12,81;8,92;39,58
Fri;08;01;2016;06:15;72,41;9,7;12,76;11,12;38,84
Fri;08;01;2016;06:30;72,71;11,5;13,17;9,2;38,84
Fri;08;01;2016;06:45;72,88;9,9;13,26;10,88;38,84
Fri;08;01;2016;07:00;69,32;9,4;12,52;8,56;38,84
Fri;08;01;2016;07:15;73,72;10,9;12,58;11,41;38,84
Fri;08;01;2016;07:30;71,38;9,6;13;9,94;38,84
Fri;08;01;2016;07:45;72,62;10,1;13,96;10,12;38,45
Fri;08;01;2016;08:00;73,5;11,2;12,14;9,38;40,78
Fri;08;01;2016;08:15;72,94;10,8;12,17;10,15;39,82
Fri;08;01;2016;08:30;70,31;9,5;12,83;11,2;36,79
Fri;08;01;2016;08:45;73,19;10,2;13,42;8,99;40,57
Fri;08;01;2016;09:00;74,04;12;12,27;9,62;40,15
Fri;08;01;2016;09:15;66,34;10,9;12,71;11,05;31,68
Fri;08;01;2016;09:30;69,78;9,1;12,51;9,93;38,24
Fri;08;01;2016;09:45;72,27;11,1;13,65;9,29;38,24
Fri;08;01;2016;10:00;72,5;12,2;12,07;10,75;37,48
Fri;08;01;2016;10:15;74,33;9,8;12,19;9,82;42,53
Fri;08;01;2016;10:30;85,14;9,2;12,22;11,43;52,28
Fri;08;01;2016;10:45;87,29;12;13,87;9,14;52,28
Fri;08;01;2016;11:00;58,64;12,6;12,12;10,35;23,57
Fri;08;01;2016;11:15;56,88;9,8;12,38;11,13;23,57
Fri;08;01;2016;11:30;76,07;9,5;10,32;9,06;47,19
Fri;08;01;2016;11:45;78,04;12,1;11,12;9,54;45,29
Fri;08;01;2016;12:00;77,18;11,8;13,11;11,12;41,16
Fri;08;01;2016;12:15;73,31;8,8;12,58;10,22;41,71
Fri;08;01;2016;12:30;72,32;10,6;12,38;9,24;40,11
Fri;08;01;2016;12:45;77,66;11,9;12,44;12,07;41,25
Fri;08;01;2016;13:00;73,81;9,7;14,03;8,46;41,63
Fri;08;01;2016;13:15;71,81;9,4;12,43;11,98;38,01
Fri;08;01;2016;13:30;73,15;12,5;11,34;9,61;39,7
Fri;08;01;2016;13:45;73,59;9,3;13,15;9,09;42,06
Fri;08;01;2016;14:00;76,04;12,2;13,54;11,24;39,07
Fri;08;01;2016;14:15;71,96;9,1;13,31;10,67;38,88
Fri;08;01;2016;14:30;74,22;12,4;12,42;8,8;40,59
Fri;08;01;2016;14:45;72,75;8,4;12,34;11,66;40,36
Fri;08;01;2016;15:00;72,88;11,8;13,03;9,78;38,27
Fri;08;01;2016;15:15;71,63;9,4;13,18;9,24;39,81
Fri;08;01;2016;15:30;73,15;10,6;12,07;10,44;40,03
Fri;08;01;2016;15:45;72,84;10,7;12,35;9,93;39,85
Fri;08;01;2016;16:00;69,2;8,6;12,02;10,85;37,74
Fri;08;01;2016;16:15;73,78;11,7;13,01;8,84;40,24
Fri;08;01;2016;16:30;71,5;8,3;12,26;10,97;39,97
Fri;08;01;2016;16:45;72,06;11;11,86;10,58;38,63
Fri;08;01;2016;17:00;69,52;9,9;12;7,98;39,64
Fri;08;01;2016;17:15;73,08;9,4;11,91;11,01;40,76
Fri;08;01;2016;17:30;71,28;11,4;12,9;11,52;35,47
Fri;08;01;2016;17:45;71,76;8,8;11,82;11,3;39,85
Fri;08;01;2016;18:00;75,25;11,9;12,04;10,48;40,83
Fri;08;01;2016;18:15;68,82;9,3;12,16;9,04;38,32
Fri;08;01;2016;18:30;75,82;10,6;13,37;12,76;39,1
Fri;08;01;2016;18:45;74,2;10,8;11,84;11,35;40,22
Fri;08;01;2016;19:00;68,68;9,2;11,4;8,63;39,44
Fri;08;01;2016;19:15;71,1;11,3;9,89;12,36;37,55
Fri;08;01;2016;19:30;73,36;8,5;13,44;10,43;40,99
Fri;08;01;2016;19:45;74,8;12,4;12,35;9,54;40,51
Fri;08;01;2016;20:00;72,04;9;12,51;13,28;37,25
Fri;08;01;2016;20:15;73,62;11,3;12,63;9,26;40,43
Fri;08;01;2016;20:30;72,63;9,8;12,66;11,89;38,29
Fri;08;01;2016;20:45;68,99;10,4;9,71;11,32;37,57
Fri;08;01;2016;21:00;72,71;10,8;12,16;8,99;40,76
Fri;08;01;2016;21:15;75,77;9,4;12,91;12,21;41,25
Fri;08;01;2016;21:30;72,72;11;14,35;10,47;36,9
Fri;08;01;2016;21:45;70,29;8,1;12,56;9,46;40,17
Fri;08;01;2016;22:00;72,53;12,1;12,24;9,58;38,61
Fri;08;01;2016;22:15;67,01;9,2;10,77;9,19;37,84
Fri;08;01;2016;22:30;71,23;10,6;11,62;9,97;39,05
Fri;08;01;2016;22:45;74,56;9,6;12,36;11,5;41,11
Fri;08;01;2016;23:00;67,82;10,3;12,67;7,16;37,69
Fri;08;01;2016;23:15;75,44;11;12,77;12,69;38,98
Fri;08;01;2016;23:30;70,54;8,6;13,38;9,56;39
Fri;08;01;2016;23:45;73,13;11,4;12,34;11,61;37,78
Sat;09;01;2016;00:00;68,91;8,6;12,1;9,11;39,1
Sat;09;01;2016;00:15;76,15;12,2;12,26;12,6;39,1
Sat;09;01;2016;00:30;68,54;8,7;13,06;9,34;37,43
Sat;09;01;2016;00:45;71,41;10,5;11,8;10,61;38,5
Sat;09;01;2016;01:00;67,52;9,1;11,95;10,09;36,38
Sat;09;01;2016;01:15;71,68;11,4;12,25;10,42;37,61
Sat;09;01;2016;01:30;73,44;10,4;13,07;10,86;39,12
Sat;09;01;2016;01:45;69,35;8,3;12,12;10,55;38,38
Sat;09;01;2016;02:00;71,64;12;12,16;9,52;37,96
Sat;09;01;2016;02:15;67,62;8,1;12,49;9,23;37,8
Sat;09;01;2016;02:30;69,03;12;12,68;10,52;33,83
Sat;09;01;2016;02:45;68,09;8,2;12,18;8,73;38,98
Sat;09;01;2016;03:00;70,25;9,9;11,87;9,86;38,62
Sat;09;01;2016;03:15;65,3;9,8;12,5;8,99;34,01
Sat;09;01;2016;03:30;72,07;9,6;12,92;9,09;40,47
Sat;09;01;2016;03:45;70,49;11,9;12,06;9,51;37,02
Sat;09;01;2016;04:00;64,9;7,9;12,1;9,9;35,01
Sat;09;01;2016;04:15;74,54;12,2;13,53;9,15;39,66
Sat;09;01;2016;04:30;70,24;8,6;12,17;11,02;38,45
Sat;09;01;2016;04:45;69,15;10,5;12,64;8,82;37,19
Sat;09;01;2016;05:00;71,62;9,4;11,91;10,08;40,22
Sat;09;01;2016;05:15;69,75;9,3;13,71;8,89;37,85
Sat;09;01;2016;05:30;66,59;10,8;12,27;8,82;34,71
Sat;09;01;2016;05:45;70,56;9;12,39;10,51;38,66
