Vodafone - Realtime Data;;;;;;;;;;;
Generated by: Tobias Conde;;;;;;;;;;;
At: January 30, 2018 16:22 (Europe/Lisbon);;;;;;;;;;;
From: January 01, 2017 00:00, To: December 31, 2017 23:59;;;;;;;;;;;
Rate: 15 minutes;;;;;;;;;;;
Exported by WiseMetering;;;;;;;;;;;
;;;;;;;;;;;
weekday;day;month;year;time;EA+ DTCs (KWh);EA+ GERAL 1 BVTP1 (KWh);EA+ QGD 1 ALF2A1 (KWh);EA+ GERAL 2 BVTP1 (KWh);EA+ QGD 2 ALF1P0 (KWh);EA+ QGD 1 ALF1P0 (KWh);EA+ QGBT PT ALF2A7+A8 (KWh)
Wed;04;01;2017;04:00;154,77;39,84;23,1;1,72;26,56;12,13;51,44
Wed;04;01;2017;04:15;155,08;39,99;23,1;1,87;26,56;12,13;51,44
Wed;04;01;2017;04:30;225,07;39,21;23,1;1,72;26,56;12,13;122,35
Wed;04;01;2017;04:45;230,42;40,79;23,1;1,72;26,56;12,13;126,13
Wed;04;01;2017;05:00;217,41;38,87;17,25;1,87;26,56;12,13;120,72
Wed;04;01;2017;05:15;225,09;39,06;23,58;1,73;26,56;12,13;122,04
Wed;04;01;2017;05:30;223,6;40,56;22,4;1,87;26,56;12,13;120,08
Wed;04;01;2017;05:45;218,29;39,07;22,36;1,73;26,56;12,13;116,45
Wed;04;01;2017;06:00;222,36;39,79;24,27;1,78;26,56;12,13;117,83
Wed;04;01;2017;06:15;221,75;40,02;22,94;1,81;26,56;12,13;118,29
Wed;04;01;2017;06:30;223,61;38,89;22,56;1,72;26,56;12,13;121,75
Wed;04;01;2017;06:45;223,95;40,64;22,67;1,86;26,56;12,13;120,1
Wed;04;01;2017;07:00;223,8;40,77;22,49;1,73;26,56;12,13;120,12
Wed;04;01;2017;07:15;223,46;40,62;22,56;1,86;26,56;12,13;119,73
Wed;04;01;2017;07:30;224,27;41,35;22,68;1,72;26,56;12,13;119,83
Wed;04;01;2017;07:45;222,6;40,49;22,78;1,81;26,56;12,13;118,84
Wed;04;01;2017;08:00;224,62;41,23;23,91;1,78;26,56;12,13;119,02
Wed;04;01;2017;08:15;225,2;40,87;22,87;1,72;26,56;12,13;121,05
Wed;04;01;2017;08:30;225;40,54;22,46;1,87;26,56;12,13;121,44
Wed;04;01;2017;08:45;225,88;41,61;23,25;1,73;26,56;12,13;120,61
Wed;04;01;2017;09:00;227,84;42,06;22,98;1,81;26,56;12,13;122,3
Wed;04;01;2017;09:15;227,21;40,87;23,29;1,79;26,56;12,13;122,57
Wed;04;01;2017;09:30;229,12;42,69;21,63;1,73;26,56;12,13;124,38
Wed;04;01;2017;09:45;207,27;41,84;22,71;1,88;14,5;6;120,34
Wed;04;01;2017;10:00;229,66;41,38;22,91;1,73;26;13;124,64
Wed;04;01;2017;10:15;228,11;42,72;23,87;1,84;26,5;11;122,19
Wed;04;01;2017;10:30;228,56;42,16;21,53;1,77;26;13;124,11
Wed;04;01;2017;10:45;225,01;41,74;23,79;1,73;26;11;120,75
Wed;04;01;2017;11:00;228,22;43,41;22,76;1,89;26,5;12;121,66
Wed;04;01;2017;11:15;227,49;42,25;22,27;1,73;26;12;123,24
Wed;04;01;2017;11:30;226,19;42,24;22,07;1,89;26,2;11;122,79
Wed;04;01;2017;11:45;231,06;43,48;24,13;1,73;26;13;122,73
Wed;04;01;2017;12:00;227,99;42,91;23,1;1,74;26,3;11;122,94
Wed;04;01;2017;12:15;230,4;41,62;22,52;1,88;26,2;13;125,19
Wed;04;01;2017;12:30;228,7;43,09;23,09;1,73;26,3;12;122,49
Wed;04;01;2017;12:45;230,18;42,87;23,61;1,9;26;13;122,81
Wed;04;01;2017;13:00;228,67;42,26;22,98;1,72;26;11;124,71
Wed;04;01;2017;13:15;230,39;43,32;22,2;1,84;26,5;12;124,52
Wed;04;01;2017;13:30;225,36;40,98;24;1,78;26;12;120,6
Wed;04;01;2017;13:45;227,15;42,23;22,46;1,73;26;12;122,74
Wed;04;01;2017;14:00;235,02;43,68;23,78;1,9;26,2;13;126,46
Wed;04;01;2017;14:15;226,62;42,59;22,43;1,73;26,3;11;122,58
Wed;04;01;2017;14:30;229,81;43,53;23,58;1,92;26,2;13;121,59
Wed;04;01;2017;14:45;228,35;42,37;23,23;1,72;26,3;12;122,72
Wed;04;01;2017;15:00;229,16;42,97;22,58;1,83;26;12;123,77
Wed;04;01;2017;15:15;229,43;44,22;22,18;1,82;26,5;12;122,71
Wed;04;01;2017;15:30;225,86;42,74;22,38;1,72;26;12;121,02
Wed;04;01;2017;15:45;228,47;42,21;22,4;1,92;26,2;12;123,74
Wed;04;01;2017;16:00;230,41;44,28;23,53;1,73;26,3;12;122,57
Wed;04;01;2017;16:15;224,52;42,41;21,1;1,91;26,2;12;120,9
Wed;04;01;2017;16:30;228,04;42,78;23,89;1,72;26,3;11;122,35
Wed;04;01;2017;16:45;230,51;44,76;22,37;1,83;26,5;13;122,04
Wed;04;01;2017;17:00;227,36;43,52;22,56;1,8;26;11;122,48
Wed;04;01;2017;17:15;230,08;44,31;22,97;1,73;26,2;13;121,88
Wed;04;01;2017;17:30;234,25;45,67;22,13;1,91;26,5;12;126,04
Wed;04;01;2017;17:45;230,39;43,52;23,09;1,72;26,3;12;123,76
Wed;04;01;2017;18:00;227,92;43,26;22,01;1,9;26;12;122,75
Wed;04;01;2017;18:15;229,59;43,85;22,82;1,72;26,5;13;121,69
Wed;04;01;2017;18:30;226,52;42,95;22,43;1,9;26,2;12;121,04
Wed;04;01;2017;18:45;228,91;43,3;23,37;1,72;26,3;12;122,22
Wed;04;01;2017;19:00;226,32;42,17;22,17;1,86;26;12;122,13
Wed;04;01;2017;19:15;229,86;41,24;23,62;1,75;26,5;12;124,75
Wed;04;01;2017;19:30;224,97;42,33;21,64;1,74;26;12;121,27
Wed;04;01;2017;19:45;227,8;41,64;23,34;1,87;26,5;13;121,45
Wed;04;01;2017;20:00;223,25;40,84;22,13;1,72;26;11;121,56
Wed;04;01;2017;20:15;226,97;41,95;22,62;1,88;26,2;13;121,32
Wed;04;01;2017;20:30;225,09;39,88;23,37;1,73;26,3;11;122,81
Wed;04;01;2017;20:45;221,96;40,45;21;1,87;26;13;119,64
Wed;04;01;2017;21:00;227,09;41,94;23,94;1,73;26,2;12;121,28
Wed;04;01;2017;21:15;224,22;39,7;21,91;1,87;26,3;13;121,43
Wed;04;01;2017;21:30;225,06;41,35;22,6;1,73;26;11;122,39
Wed;04;01;2017;21:45;227,22;40,68;23,62;1,82;26;13;122,1
Wed;04;01;2017;22:00;221,8;40,53;21,89;1,78;26,5;11;120,1
Wed;04;01;2017;22:15;226,33;41,94;23,02;1,76;26;13;120,62
Wed;04;01;2017;22:30;221,65;40,21;22,47;1,84;26,2;11;119,93
Wed;04;01;2017;22:45;224,31;40,7;21,83;1,73;26;12;122,05
Wed;04;01;2017;23:00;226,85;41,38;23,48;1,88;26,3;13;120,81
Wed;04;01;2017;23:15;222,15;40,19;21,86;1,72;26,2;11;121,18
Wed;04;01;2017;23:30;225,84;41,2;23,56;1,89;26;13;120,19
Wed;04;01;2017;23:45;220,33;40,36;21,97;1,72;26,3;11;118,97
Thu;05;01;2017;00:00;223,9;40,22;21,72;1,83;26;12;122,12
Thu;05;01;2017;00:15;224,7;41,99;23,43;1,75;26;12;119,53
Thu;05;01;2017;00:30;220,66;39,49;21,15;1,74;26,5;12;119,78
Thu;05;01;2017;00:45;224,26;41,37;23,73;1,85;26;12;119,31
Thu;05;01;2017;01:00;222,28;40,81;22,1;1,72;26;11;120,65
Thu;05;01;2017;01:15;222,51;40,6;22,85;1,87;26;12;119,19
Thu;05;01;2017;01:30;223,17;41,9;22,85;1,73;26;11;119,7
Thu;05;01;2017;01:45;223,26;39,85;22,04;1,87;26;13;120,5
Thu;05;01;2017;02:00;221,72;40,63;22,65;1,72;26,5;11;119,21
Thu;05;01;2017;02:15;223,97;41,74;22,91;1,84;26;12;119,49
Thu;05;01;2017;02:30;222,18;40,13;21,88;1,76;26;13;119,41
Thu;05;01;2017;02:45;222,93;41,54;22,72;1,72;26;11;119,95
Thu;05;01;2017;03:00;220,97;40,04;22,23;1,87;26;12;118,84
Thu;05;01;2017;03:15;219,25;40,3;22,37;1,73;25,5;11;118,35
Thu;05;01;2017;03:30;225,97;42,12;22,78;1,86;26,2;12;121,01
Thu;05;01;2017;03:45;219,29;39,51;21,75;1,72;26;11;119,3
Thu;05;01;2017;04:00;221,98;41,13;22,88;1,87;26;12;118,1
Thu;05;01;2017;04:15;220,46;40,94;22,58;1,72;25,8;11;118,42
Thu;05;01;2017;04:30;220,56;39,96;22,13;1,86;26;11;119,61
Thu;05;01;2017;04:45;223,04;41,28;22,7;1,73;26;11;120,33
Thu;05;01;2017;05:00;223,25;40,65;22,48;1,84;26;12;120,28
Thu;05;01;2017;05:15;219,96;39,61;22,01;1,74;26;12;118,59
Thu;05;01;2017;05:30;222,65;42,15;22,74;1,72;26;11;119,04
Thu;05;01;2017;05:45;218,94;39,26;21,94;1,86;25,5;11;119,38
Thu;05;01;2017;06:00;220,31;40,15;22,05;1,72;26;12;118,39
Thu;05;01;2017;06:15;220,69;41,78;22,63;1,86;26;11;117,42
Thu;05;01;2017;06:30;218,77;39,48;22,31;1,72;26,2;11;118,07
Thu;05;01;2017;06:45;221,5;41,3;21,79;1,85;25,8;12;118,77
Thu;05;01;2017;07:00;222,02;42,94;21,84;1,72;26;11;118,51
Thu;05;01;2017;07:15;220,44;40,25;22,46;1,8;26;12;117,93
Thu;05;01;2017;07:30;220,05;41,1;21,95;1,79;26;11;118,21
Thu;05;01;2017;07:45;221,47;41,82;22,03;1,72;26;11;118,9
Thu;05;01;2017;08:00;224,32;40,75;23,41;1,86;26;12;120,31
Thu;05;01;2017;08:15;221,45;41,97;21,42;1,73;26;11;119,33
Thu;05;01;2017;08:30;223,49;41,97;22,09;1,86;26;12;119,56
Thu;05;01;2017;08:45;221,07;40,87;22,03;1,73;26;11;119,45
Thu;05;01;2017;09:00;228,62;44,4;23,77;1,87;26,2;12;120,38
Thu;05;01;2017;09:15;228,28;42,2;28,4;1,73;26;11;118,96
Thu;05;01;2017;09:30;226,03;43,12;22,68;1,78;26,3;12;120,14
Thu;05;01;2017;09:45;229,65;44,3;24,96;1,83;26,2;11;121,36
Thu;05;01;2017;10:00;227,55;43,29;24,5;1,73;26;11;121,04
Thu;05;01;2017;10:15;227,56;43,98;23,97;1,88;26,3;12;119,43
Thu;05;01;2017;10:30;228,44;44,86;25,05;1,73;26;11;119,81
Thu;05;01;2017;10:45;227,62;43,23;23,4;1,89;26,5;11;121,6
Thu;05;01;2017;11:00;229,8;44,43;24,34;1,73;26;12;121,3
Thu;05;01;2017;11:15;228,55;44,27;24,06;1,88;26,2;11;121,14
Thu;05;01;2017;11:30;232,1;43,59;25,7;1,74;26,3;12;122,77
Thu;05;01;2017;11:45;231,62;45,93;24,01;1,76;26,2;11;122,72
Thu;05;01;2017;12:00;229,65;43,74;22,92;1,87;26,3;11;123,82
Thu;05;01;2017;12:15;229,42;43,52;24,95;1,73;26;12;121,23
Thu;05;01;2017;12:30;231,64;45,21;23,82;1,9;26,5;11;123,21
Thu;05;01;2017;12:45;229,61;43,55;23,26;1,73;26;12;123,07
Thu;05;01;2017;13:00;230,25;43,45;24,74;1,89;26,5;11;122,67
Thu;05;01;2017;13:15;226,14;43,58;22,6;1,73;26;12;120,23
Thu;05;01;2017;13:30;231,01;44,17;24,01;1,91;26;11;123,93
Thu;05;01;2017;13:45;233,12;45,33;25,25;1,73;26,2;11;123,62
Thu;05;01;2017;14:00;229,27;44,89;23,35;1,9;26,3;11;121,83
Thu;05;01;2017;14:15;230,24;44,27;23,11;1,73;26;11;124,14
Thu;05;01;2017;14:30;232,07;45,67;24,65;1,8;26,5;11;122,45
Thu;05;01;2017;14:45;229,6;44,77;22,12;1,83;26;10;124,89
Thu;05;01;2017;15:00;227,33;43,13;23,18;1,73;26,5;10;122,8
Thu;05;01;2017;15:15;227,97;42,22;22,3;1,9;26,2;11;124,35
Thu;05;01;2017;15:30;224,98;43;22,56;1,73;26,3;11;120,39
Thu;05;01;2017;15:45;228;43,26;22,32;1,9;26;10;124,52
Thu;05;01;2017;16:00;229,95;45,36;21,62;1,73;26,5;11;123,75
Thu;05;01;2017;16:15;226,56;43,34;21,71;1,91;26;10;123,6
Thu;05;01;2017;16:30;226,66;44,41;23,5;1,73;26,5;10;120,52
Thu;05;01;2017;16:45;225,34;43,3;22,51;1,89;26,2;10;121,45
Thu;05;01;2017;17:00;226,89;43,55;21,94;1,74;26,3;10;123,37
Thu;05;01;2017;17:15;226,25;44,68;21,62;1,8;26;11;121,15
Thu;05;01;2017;17:30;226,35;42,55;22,97;1,83;26,5;10;122,49
Thu;05;01;2017;17:45;225,88;44,97;21,59;1,77;26;10;121,54
Thu;05;01;2017;18:00;221,59;42,04;21,82;1,84;26,2;10;119,7
Thu;05;01;2017;18:15;227,61;43,3;23,13;1,73;26,3;11;122,15
Thu;05;01;2017;18:30;225,13;42,27;22,08;1,89;26,2;10;122,69
Thu;05;01;2017;18:45;223,43;42,76;21,97;1,73;26,3;10;120,67
Thu;05;01;2017;19:00;222,35;42,54;22,45;1,89;26;10;119,47
Thu;05;01;2017;19:15;222,52;41,53;20,95;1,73;26,5;10;121,82
Thu;05;01;2017;19:30;224,03;42,55;22,19;1,87;26;10;121,41
Thu;05;01;2017;19:45;220,8;40,34;22,37;1,73;26,2;10;120,16
Thu;05;01;2017;20:00;221,77;41,14;22,91;1,86;26,3;11;118,56
Thu;05;01;2017;20:15;220,88;41,61;22,48;1,73;26;9;120,06
Thu;05;01;2017;20:30;221,72;40,52;22,68;1,79;26,2;11;119,54
Thu;05;01;2017;20:45;220,26;41,12;21,61;1,8;26,3;10;119,43
Thu;05;01;2017;21:00;219,73;40,76;22,54;1,73;26;10;118,7
Thu;05;01;2017;21:15;219,57;40,62;21,48;1,86;26;10;119,61
Thu;05;01;2017;21:30;222,4;41,96;21,45;1,72;26,5;11;119,77
Thu;05;01;2017;21:45;219,65;40,02;22,32;1,86;26;10;119,44
Thu;05;01;2017;22:00;222,34;40,93;22,52;1,73;26,5;10;120,66
Thu;05;01;2017;22:15;222,88;40,92;22,82;1,86;26;10;121,27
Thu;05;01;2017;22:30;219,13;40,63;21;1,72;26,2;10;119,6
Thu;05;01;2017;22:45;220,62;42,03;22,19;1,72;26;11;117,69
Thu;05;01;2017;23:00;220,23;39,86;23,04;1,71;26,3;10;119,32
Thu;05;01;2017;23:15;219,48;40,63;21,8;1,71;26,2;10;119,13
Thu;05;01;2017;23:30;219,99;41,03;22,73;1,71;26;10;118,51
Thu;05;01;2017;23:45;218,13;39,79;21,58;1,71;26,3;10;118,75
Fri;06;01;2017;00:00;220,29;40,9;21,72;1,71;26;10;119,95
Fri;06;01;2017;00:15;219,71;40,27;22,16;1,71;26;10;119,56
Fri;06;01;2017;00:30;220,44;40,02;22,54;1,71;26,5;11;118,68
Fri;06;01;2017;00:45;219,74;41,29;21,37;1,72;26;10;119,36
Fri;06;01;2017;01:00;218,82;39,73;22,49;1,71;26;10;118,89
Fri;06;01;2017;01:15;220,28;40,7;22,56;1,72;26;10;119,3
Fri;06;01;2017;01:30;220,51;40,4;22,42;1,72;26;11;118,98
Fri;06;01;2017;01:45;219,16;39,45;22,59;1,71;26;10;119,41
Fri;06;01;2017;02:00;220,02;41;21,82;1,72;26,5;10;118,98
Fri;06;01;2017;02:15;218,15;40,38;21,15;1,71;26;10;118,91
Fri;06;01;2017;02:30;217,21;39,87;23,5;1,72;26;11;115,12
Fri;06;01;2017;02:45;222,01;41,13;21,81;1,71;25,5;12;119,85
Fri;06;01;2017;03:00;220,21;39,08;22,83;1,72;26,5;10;120,09
Fri;06;01;2017;03:15;217,26;41,26;21,46;1,72;25,5;11;116,33
Fri;06;01;2017;03:30;217,42;39,78;21,37;1,72;26;10;118,55
Fri;06;01;2017;03:45;217,34;40,44;22,04;1,71;26;10;117,14
Fri;06;01;2017;04:00;218,79;40,84;22,1;1,72;26,2;10;117,93
Fri;06;01;2017;04:15;216,93;39,6;21,81;1,72;26;10;117,81
Fri;06;01;2017;04:30;217,44;40,68;21,94;1,72;26;11;116,11
Fri;06;01;2017;04:45;218,49;39,91;21,88;1,71;26;10;118,98
Fri;06;01;2017;05:00;215,3;40,16;21,44;1,72;26;10;115,98
Fri;06;01;2017;05:15;220,97;40,58;23,35;1,71;26;10;119,33
Fri;06;01;2017;05:30;213,26;38,97;21,21;1,71;26;10;115,36
Fri;06;01;2017;05:45;216,93;40,37;20,87;1,71;25,8;10;118,18
Fri;06;01;2017;06:00;218,71;40,41;22;1,72;26;11;117,59
Fri;06;01;2017;06:15;217,69;39,72;22,69;1,72;26;10;117,56
Fri;06;01;2017;06:30;217,69;40,66;21,32;1,71;26;10;118
Fri;06;01;2017;06:45;217,73;40,28;22,01;1,71;26;10;117,72
Fri;06;01;2017;07:00;221,91;42,74;21,99;1,72;26;11;118,46
Fri;06;01;2017;07:15;217,36;40,35;21,81;1,72;26;10;117,48
Fri;06;01;2017;07:30;218,87;41,15;22,55;1,72;26;10;117,46
Fri;06;01;2017;07:45;220,15;42,25;21,35;1,72;26;10;118,83
Fri;06;01;2017;08:00;219,36;40,84;21,91;1,72;26;11;117,89
Fri;06;01;2017;08:15;221,22;41,69;21,34;1,72;26;10;120,47
Fri;06;01;2017;08:30;222,83;41,46;21,86;1,72;26;11;120,8
Fri;06;01;2017;08:45;218,86;41,25;22,17;1,72;26;11;116,72
Fri;06;01;2017;09:00;220,98;43,25;21,52;1,72;26;9;119,48
Fri;06;01;2017;09:15;222,9;41,57;21,34;1,72;26,2;11;121,07
Fri;06;01;2017;09:30;223,83;42,32;23,22;1,72;26,3;10;120,27
Fri;06;01;2017;09:45;221,68;43,24;20,6;1,71;26;11;119,12
Fri;06;01;2017;10:00;220,41;42,49;22,66;1,72;26;9;118,54
Fri;06;01;2017;10:15;226,98;44,26;21,51;1,71;26,5;12;121
Fri;06;01;2017;10:30;223,39;43,45;21,59;1,72;26;10;120,62
Fri;06;01;2017;10:45;221,52;43,72;21,88;1,72;26;10;118,21
Fri;06;01;2017;11:00;226,48;44,02;22,56;1,72;26,2;11;120,99
Fri;06;01;2017;11:15;223,94;43,94;22,1;1,72;26,3;10;119,88
Fri;06;01;2017;11:30;225,75;44,52;21,97;1,71;26,2;11;120,35
Fri;06;01;2017;11:45;224,43;43,59;22,6;1,72;26,3;10;120,22
Fri;06;01;2017;12:00;225,92;44,08;21,42;1,72;26;11;121,7
Fri;06;01;2017;12:15;225,45;44,19;21,59;1,72;26;10;121,96
Fri;06;01;2017;12:30;226,96;44,18;22,62;1,72;26,5;11;120,94
Fri;06;01;2017;12:45;225,89;44,89;21,66;1,72;26;11;120,63
Fri;06;01;2017;13:00;223,55;43,25;22;1,72;26;10;120,59
Fri;06;01;2017;13:15;228,08;43,79;22,46;1,71;26;11;123,11
Fri;06;01;2017;13:30;225,29;44,22;21,61;1,72;26,5;10;121,24
Fri;06;01;2017;13:45;228,54;43,93;23,38;1,72;26;12;121,51
Fri;06;01;2017;14:00;227,12;45,04;22,2;1,71;26,2;9;122,96
Fri;06;01;2017;14:15;226,61;42,97;21,94;1,71;26;12;121,99
Fri;06;01;2017;14:30;226,91;45,4;22,56;1,71;26,3;10;120,94
Fri;06;01;2017;14:45;226,66;43,66;21,7;1,71;26;11;122,59
Fri;06;01;2017;15:00;228,63;43,98;22,52;1,72;26,5;11;122,92
Fri;06;01;2017;15:15;228,56;45,51;22,32;1,71;26;11;122,01
Fri;06;01;2017;15:30;227,04;43,2;22,85;1,72;26,5;10;122,77
Fri;06;01;2017;15:45;226,62;43,3;21,51;1,71;26;11;123,09
Fri;06;01;2017;16:00;228,37;43,59;22,5;1,72;26,2;11;123,37
Fri;06;01;2017;16:15;226,05;42,94;22,67;1,72;26,3;10;122,43
Fri;06;01;2017;16:30;230,2;45,47;21,55;1,72;26;12;123,47
Fri;06;01;2017;16:45;225,32;44,02;22,69;1,72;26,5;10;120,39
Fri;06;01;2017;17:00;226,09;44,54;21,97;1,72;26;11;120,87
Fri;06;01;2017;17:15;225,91;44,15;21,67;1,72;26,5;11;120,88
Fri;06;01;2017;17:30;226,96;43,26;22,84;1,72;26,2;11;121,95
Fri;06;01;2017;17:45;224,43;44,52;22,11;1,71;26,3;10;119,78
Fri;06;01;2017;18:00;224,55;42,42;21,37;1,72;26;11;122,04
Fri;06;01;2017;18:15;227,54;43,19;22,53;1,72;26,5;11;122,61
Fri;06;01;2017;18:30;222,85;42,41;21,79;1,72;26;10;120,93
Fri;06;01;2017;18:45;225,94;42,79;21,8;1,72;26,5;11;122,14
Fri;06;01;2017;19:00;223,54;42,78;22,65;1,72;26;10;120,39
Fri;06;01;2017;19:15;222,4;41,56;22,14;1,72;26,2;11;119,79
Fri;06;01;2017;19:30;223,44;41,96;21,68;1,72;26,3;10;121,78
Fri;06;01;2017;19:45;225,55;42,18;22,15;1,71;26;11;122,5
Fri;06;01;2017;20:00;221,73;40,73;21,75;1,72;26,5;11;120,03
Fri;06;01;2017;20:15;222,95;42,41;22,62;1,72;26;10;120,21
Fri;06;01;2017;20:30;221,09;40,97;21,66;1,72;26;11;119,73
Fri;06;01;2017;20:45;218,32;41,34;21,62;1,72;26,5;10;117,15
Fri;06;01;2017;21:00;221,9;41,09;23,21;1,72;26;11;118,89
Fri;06;01;2017;21:15;218,31;40,35;22,01;1,71;26;10;118,25
Fri;06;01;2017;21:30;225,54;42,19;21,63;1,72;26,2;12;121,81
Fri;06;01;2017;21:45;218,47;39,93;22,29;1,71;26;10;118,54
Fri;06;01;2017;22:00;220,83;40,93;22,1;1,72;26,3;10;119,78
Fri;06;01;2017;22:15;221;40,91;21,6;1,71;26,2;11;119,57
Fri;06;01;2017;22:30;219,85;40,05;22,44;1,72;26,3;11;118,34
Fri;06;01;2017;22:45;222,7;41,27;22,43;1,72;26;11;120,28
Fri;06;01;2017;23:00;218,66;39,78;21,31;1,72;26,5;10;119,35
Fri;06;01;2017;23:15;219,5;40,31;22,04;1,72;26;11;118,42
Fri;06;01;2017;23:30;220,66;40,73;23,2;1,72;26,2;10;118,81
Fri;06;01;2017;23:45;219,09;39,76;21,09;1,71;26;11;119,54
Sat;07;01;2017;00:00;218,72;41,25;21,46;1,72;26,3;10;118
Sat;07;01;2017;00:15;218,44;39,77;22,63;1,71;26,2;10;118,13
Sat;07;01;2017;00:30;220,67;40,5;21,55;1,71;26,3;12;118,6
Sat;07;01;2017;00:45;217,17;40,08;21,4;1,72;26;9;118,98
Sat;07;01;2017;01:00;219,85;40,06;23,41;1,72;26;12;116,67
Sat;07;01;2017;01:15;217,96;40,93;21,97;1,71;26,5;9;117,85
Sat;07;01;2017;01:30;218,11;39,43;21,01;1,72;26;11;118,95
Sat;07;01;2017;01:45;220,2;40,65;22,05;1,71;26;11;118,79
Sat;07;01;2017;02:00;218,35;39,78;22,37;1,72;26;10;118,49
Sat;07;01;2017;02:15;219,31;40,75;21,77;1,72;26;11;118,07
Sat;07;01;2017;02:30;213,39;39,77;21,58;1,72;26;9;115,33
Sat;07;01;2017;02:45;219,79;39,41;22,16;1,71;26;11;119,5
Sat;07;01;2017;03:00;222,92;41,16;22,22;1,72;26,5;12;119,33
Sat;07;01;2017;03:15;215,28;39,3;21,6;1,72;26;9;117,67
Sat;07;01;2017;03:30;220,21;40,61;22,1;1,72;26;11;118,78
Sat;07;01;2017;03:45;214,92;39,81;21,91;1,71;26;10;115,49
Sat;07;01;2017;04:00;216,56;39,54;21,44;1,72;25,5;10;118,36
Sat;07;01;2017;04:15;219,52;40,71;21,94;1,72;26;10;119,15
Sat;07;01;2017;04:30;218,58;39,25;22,05;1,71;26,2;10;119,37
Sat;07;01;2017;04:45;218,4;40,13;21,52;1,71;26;10;119,04
Sat;07;01;2017;05:00;219,86;40,26;22,33;1,72;26;11;118,55
Sat;07;01;2017;05:15;216,94;39,08;21,71;1,71;26;9;119,45
Sat;07;01;2017;05:30;220,56;40,55;21,76;1,71;25,8;11;119,73
Sat;07;01;2017;05:45;216,86;38,94;21,29;1,71;26;9;119,92
Sat;07;01;2017;06:00;221,26;39,69;21,68;1,72;26;11;121,19
Sat;07;01;2017;06:15;219,42;40,34;21,49;1,72;26;9;120,88
Sat;07;01;2017;06:30;220,5;39,42;22,17;1,71;26;11;120,19
Sat;07;01;2017;06:45;218,25;39,97;21,42;1,72;26;9;120,15
Sat;07;01;2017;07:00;219,66;39,8;21,39;1,71;26;11;119,76
Sat;07;01;2017;07:15;218,3;39,24;22,04;1,72;26,2;9;120,12
Sat;07;01;2017;07:30;220,75;40,88;21,92;1,72;26;10;120,24
Sat;07;01;2017;07:45;218,95;39,52;21,65;1,72;26,3;10;119,75
Sat;07;01;2017;08:00;219,49;39,64;21,72;1,72;26;10;120,42
Sat;07;01;2017;08:15;222,11;40,45;21,87;1,72;26;11;121,08
Sat;07;01;2017;08:30;219,06;39,69;21,54;1,72;26;10;120,12
Sat;07;01;2017;08:45;219,21;40,28;21,58;1,71;26;10;119,64
Sat;07;01;2017;09:00;219,87;39,79;21,94;1,72;26;10;120,42
Sat;07;01;2017;09:15;220,27;40,21;21,94;1,72;26;10;120,41
Sat;07;01;2017;09:30;219,74;40,82;21,49;1,72;26;10;119,7
Sat;07;01;2017;09:45;218,72;39,68;22,03;1,72;26;10;119,29
Sat;07;01;2017;10:00;220,13;40,27;21,77;1,72;26;10;120,37
Sat;07;01;2017;10:15;220,64;40,45;21,43;1,72;26,5;10;120,54
Sat;07;01;2017;10:30;218,97;39,56;22,04;1,72;26;10;119,67
Sat;07;01;2017;10:45;221,37;40,89;22,47;1,72;26;10;120,29
Sat;07;01;2017;11:00;219,14;40,1;21,47;1,72;26;10;119,85
Sat;07;01;2017;11:15;219,94;40,62;21,95;1,72;26;10;119,65
Sat;07;01;2017;11:30;223,03;41,56;22,3;1,71;26,2;11;120,26
Sat;07;01;2017;11:45;221,22;39,84;22,79;1,71;26;11;119,88
Sat;07;01;2017;12:00;220,71;41,32;21,73;1,71;26;10;119,95
Sat;07;01;2017;12:15;221,52;40,09;22;1,72;26,3;11;120,41
Sat;07;01;2017;12:30;220,14;39,9;22,12;1,71;26;10;120,4
Sat;07;01;2017;12:45;220,91;41,28;21,69;1,71;26,2;11;119,03
Sat;07;01;2017;13:00;219,8;40,41;22,07;1,72;26;10;119,6
Sat;07;01;2017;13:15;224,95;40,71;22,32;1,71;26,3;11;122,91
Sat;07;01;2017;13:30;221,49;40,77;22,47;1,71;26;10;120,53
Sat;07;01;2017;13:45;222,53;40,2;22,21;1,71;26,2;11;121,21
Sat;07;01;2017;14:00;222,32;41,3;21,93;1,71;26;11;120,38
Sat;07;01;2017;14:15;220,75;40,52;21,91;1,71;26,3;10;120,31
Sat;07;01;2017;14:30;222,48;40,37;22,59;1,72;26;11;120,81
Sat;07;01;2017;14:45;223,76;41,22;22,21;1,71;26;10;122,62
Sat;07;01;2017;15:00;221,44;40,62;22,41;1,72;26;11;119,7
Sat;07;01;2017;15:15;223,04;41,32;22,93;1,71;26,5;10;120,58
Sat;07;01;2017;15:30;223,92;41,12;21,51;1,72;26;11;122,58
Sat;07;01;2017;15:45;222,73;39,92;22,57;1,72;26;11;121,52
Sat;07;01;2017;16:00;221,42;41,72;22,79;1,72;26;10;119,19
Sat;07;01;2017;16:15;221,23;40,08;22,12;1,72;26,2;11;120,11
Sat;07;01;2017;16:30;225,2;41,92;22,22;1,72;26,3;11;122,05
Sat;07;01;2017;16:45;222,08;40,41;22,99;1,71;26;10;120,97
Sat;07;01;2017;17:00;222,48;40;21,64;1,72;26,2;11;121,92
